,Connectivity_Index,First_ROI_Index,First_ROI_Name,Second_ROI_Index,Second_ROI_Name,P_Values,ASD_Mean,TD_Mean,ASD_STD,TD_STD,Dominant_Group
32,894,22,Fusiform gyrus (22),35,"Superior frontal gyrus ([SFG], 35)",0.004206115645269912,-0.02839038121805806,0.05348641756620685,0.25091667038048193,0.24658646486127922,TD
33,1233,36,"Middle frontal gyrus ([MiFG], 36)",45,"Anterior cingulate cortex ([ACC], 45)",0.004336679291791717,0.020474434242811302,-0.058558586569533805,0.23051806604829006,0.249509938355051,ASD
34,481,11,"Right postcentral gyrus ([R PoCG], 11)",18,"Middle occipital gyrus ([MOG], 18)",0.0043533476534028176,-0.11198351762642146,-0.04531355530167065,0.20154594380603952,0.20470040502320966,TD
35,642,15,"Superior parietal lobule ([SPL], 15)",21,"Right middle occipital gyrus ([R MOG], 21)",0.0044296336171448306,0.07842021778073638,0.1609514717735212,0.24994461441127397,0.2539349622414314,TD
36,471,10,"Paracentral lobule ([ParaCL], 10)",50,"Cerebellum ([CB], 50)",0.004467176859679897,-0.05738053958416418,-0.1379477576471903,0.22868283963516672,0.26082491417607273,ASD
37,49,1,Caudate (1),51,"Cerebellum ([CB], 51)",0.004938357433581625,-0.04666087817031608,0.02621453266878271,0.22370028574025627,0.22683852656468306,TD
38,658,15,"Superior parietal lobule ([SPL], 15)",37,"Hippocampus ([HiPP], 37)",0.004943681172793693,-0.09479036918305125,-0.030345809130335095,0.1817017890701455,0.2136196380597222,TD
39,1162,32,"Inferior parietal lobule ([IPL], 32)",48,Precuneus (48),0.004990252177954051,0.022805851441477572,-0.050580812077885604,0.24739627255911814,0.2079050834017316,ASD
40,136,3,Putamen (3),37,"Hippocampus ([HiPP], 37)",0.0053120794326626765,0.08837959857543855,0.002049149961834221,0.25786137276463944,0.2789151834162864,ASD
41,1323,43,Precuneus (43),44,Precuneus (44),0.005428959073376486,0.3148740569689964,0.3902772154213742,0.22969124278278924,0.24102934669735018,TD
42,714,17,"Calcarine gyrus ([CalcarineG], 17)",20,Cuneus (20),0.005483618005835587,0.5723666002879552,0.4875002751347751,0.23822369125779017,0.287689636442564,ASD
43,370,8,"Postcentral gyrus ([PoCG], 8)",36,"Middle frontal gyrus ([MiFG], 36)",0.005492928324128664,0.010824722652243315,0.07657676418202314,0.21340616352197525,0.19906859226839896,TD
44,996,25,"Middle temporal gyrus ([MTG], 25)",50,"Cerebellum ([CB], 50)",0.005507214997533391,0.04137609861869195,0.12599802827934115,0.2562942698658938,0.2725505269833478,TD
45,1178,33,"Left inferior parietal lobue ([R IPL], 33)",44,Precuneus (44),0.005530747524821914,-0.25354255825977606,-0.32387568307277653,0.2377502941457991,0.20398650153286108,ASD
46,547,12,"Superior parietal lobule ([SPL], 12)",43,Precuneus (43),0.0056930254474000155,-0.041261882801458816,-0.10608857380007038,0.22996162647891621,0.17780290114945363,ASD
47,972,25,"Middle temporal gyrus ([MTG], 25)",26,"Inferior parietal lobule ([IPL], 26)",0.005718978512230002,-0.09168101510484072,-0.01657478026466691,0.2266397024907939,0.2445167866473188,TD
48,1166,32,"Inferior parietal lobule ([IPL], 32)",52,"Cerebellum ([CB], 52)",0.005797837622208123,-0.0718880111366158,-0.006724563579296077,0.20092614807266662,0.209205853378484,TD
49,981,25,"Middle temporal gyrus ([MTG], 25)",35,"Superior frontal gyrus ([SFG], 35)",0.005879290708979824,-0.06427036700930422,0.020329591261505093,0.25550947302559635,0.27684822975894874,TD
50,1179,33,"Left inferior parietal lobue ([R IPL], 33)",45,"Anterior cingulate cortex ([ACC], 45)",0.006785631041230557,-0.1695394210301213,-0.24063674513957134,0.24616727693994542,0.21159448116564103,ASD
51,1085,29,"Inferior frontal gyrus ([IFG], 29)",37,"Hippocampus ([HiPP], 37)",0.0070291038532730695,-0.00696372064527782,-0.0699125370827097,0.18311583998368255,0.21921299854730708,ASD
52,1120,30,"Right inferior frontal gyrus ([R IFG], 30)",49,"Posterior cingulate cortex ([PCC], 49)",0.007946707536696707,-0.018210129734447966,-0.09281776494588682,0.2374118268471497,0.2506106046740652,ASD
53,1047,27,Insula (27),48,Precuneus (48),0.008026125808995982,-0.10925772335767689,-0.1779633742789473,0.24696630258499278,0.20472525453886717,ASD
54,291,6,"Superior temporal gyrus ([STG], 6)",48,Precuneus (48),0.008247430366632644,-0.02757897353081691,-0.09919324340191993,0.23904893848999118,0.23299000579953805,ASD
55,1159,32,"Inferior parietal lobule ([IPL], 32)",45,"Anterior cingulate cortex ([ACC], 45)",0.00827680620327878,-0.11209677297440193,-0.18449703572603507,0.24679128294004898,0.23104936370134818,ASD
56,628,14,"Precentral gyrus ([PreCG], 14)",45,"Anterior cingulate cortex ([ACC], 45)",0.008413787846694602,-0.08375764394573412,-0.1589027314266734,0.27246735123877924,0.2245434673165336,ASD
57,1227,36,"Middle frontal gyrus ([MiFG], 36)",39,"Middle cingulate cortex ([MCC], 39)",0.008438372423452632,0.16704836207521834,0.09598495985350305,0.23234234500119574,0.23680228043266205,ASD
58,1280,39,"Middle cingulate cortex ([MCC], 39)",47,"Anterior cingulate cortex ([ACC], 47)",0.008466074245191314,-0.06739194167123899,0.0012770343526741614,0.21745573665630363,0.23491302643901055,TD
59,1337,44,Precuneus (44),49,"Posterior cingulate cortex ([PCC], 49)",0.008492973158664308,0.4702783398335218,0.5445642254064105,0.23528349386068143,0.2542796634986067,TD
60,202,5,Thalamus (5),6,"Superior temporal gyrus ([STG], 6)",0.00863438486782277,0.11386885237458827,0.03968850775430987,0.24427567965003538,0.247054663123124,ASD
61,1164,32,"Inferior parietal lobule ([IPL], 32)",50,"Cerebellum ([CB], 50)",0.008802095916088402,0.004557454722200292,0.06961495172825982,0.2015276597714089,0.2281035641929996,TD
62,1107,30,"Right inferior frontal gyrus ([R IFG], 30)",36,"Middle frontal gyrus ([MiFG], 36)",0.009022924937336921,0.09179250634922048,0.16423983653809543,0.23711388411938727,0.24512889033249582,TD
63,951,24,"Lingual gyrus ([LingualG], 24)",33,"Left inferior parietal lobue ([R IPL], 33)",0.009583762982601144,-0.15772983482062675,-0.10300077001162711,0.18967476796165705,0.17856256308819163,TD
64,712,17,"Calcarine gyrus ([CalcarineG], 17)",18,"Middle occipital gyrus ([MOG], 18)",0.009715860338190765,0.2238588118871847,0.13878216844747568,0.2973244476499292,0.27627445312063065,ASD
65,83,2,Subthalamus/hypothalamus (2),34,"Supplementary motor area ([SMA], 34)",0.00978217233144097,0.03155076358994478,-0.03082752915460073,0.21422651282388958,0.20643959028497993,ASD
66,1103,30,"Right inferior frontal gyrus ([R IFG], 30)",32,"Inferior parietal lobule ([IPL], 32)",0.009797253642653228,0.05585329246045168,0.12213709259449461,0.23331793222559633,0.21414838370445105,TD
67,108,3,Putamen (3),9,"Left postcentral gyrus ([L PoCG], 9)",0.009878749131455394,0.12112535281036167,0.04732845592675415,0.2257538657798444,0.267611997342673,ASD
68,821,20,Cuneus (20),25,"Middle temporal gyrus ([MTG], 25)",0.010428938034036817,-0.051080697507925064,0.01664829916040127,0.22833797205925307,0.2317061326452695,TD
69,313,7,"Middle temporal gyrus ([MTG], 7)",24,"Lingual gyrus ([LingualG], 24)",0.010516442070049497,-0.16544050873644114,-0.10340232298829918,0.21802861300822354,0.20470515119064484,TD
70,762,18,"Middle occipital gyrus ([MOG], 18)",33,"Left inferior parietal lobue ([R IPL], 33)",0.010757167119225888,-0.11684598409838066,-0.05293054119344887,0.21047934008259506,0.22459588728998273,TD
71,1182,33,"Left inferior parietal lobue ([R IPL], 33)",48,Precuneus (48),0.011020895150972794,-0.05188421249424184,-0.118121318151521,0.24046773177860364,0.2140477551535648,ASD
72,552,12,"Superior parietal lobule ([SPL], 12)",48,Precuneus (48),0.011200407146200134,0.160400516294019,0.08544043330541078,0.2767946727602264,0.23872377703414782,ASD
73,568,13,"Paracentral lobule ([ParaCL], 13)",24,"Lingual gyrus ([LingualG], 24)",0.011942126843969003,-0.19896283905121012,-0.14044550853938256,0.19799611505492024,0.20661130923519122,TD
74,874,21,"Right middle occipital gyrus ([R MOG], 21)",46,"Posterior cingulate cortex ([PCC], 46)",0.01201775617649797,0.03918247561103972,-0.020618136312757007,0.1971905331612933,0.21571466604975953,ASD
75,199,4,Caudate (4),51,"Cerebellum ([CB], 51)",0.01203679259810377,-0.12023720056603024,-0.052243278696212855,0.2386036973531885,0.23312906268557793,TD
76,187,4,Caudate (4),39,"Middle cingulate cortex ([MCC], 39)",0.012573299575187621,0.07074441098601962,0.009716924877460507,0.20325681288711775,0.2209866678249301,ASD
77,126,3,Putamen (3),27,Insula (27),0.013220456512299961,0.24585621651304013,0.17977386975786344,0.22934363794586815,0.23465938468201336,ASD
78,629,14,"Precentral gyrus ([PreCG], 14)",46,"Posterior cingulate cortex ([PCC], 46)",0.013350423261888835,0.029658174793026584,-0.04254505109523181,0.2558413892904914,0.25247710255306643,ASD
79,1273,39,"Middle cingulate cortex ([MCC], 39)",40,"Inferior frontal gyrus ([IFG], 40)",0.01342964254331974,0.01785664184752112,-0.050810746792890195,0.24607114256146914,0.23802846790010676,ASD
80,967,24,"Lingual gyrus ([LingualG], 24)",49,"Posterior cingulate cortex ([PCC], 49)",0.013457352313302555,0.16587477087139502,0.10998558579735752,0.18697765456409515,0.20519218588151913,ASD
81,1185,33,"Left inferior parietal lobue ([R IPL], 33)",51,"Cerebellum ([CB], 51)",0.013465220956656681,-0.15379479211111596,-0.08741752378209448,0.21092859662781666,0.2522778918940169,TD
82,1363,48,Precuneus (48),49,"Posterior cingulate cortex ([PCC], 49)",0.013470524551882919,0.13307303719287708,0.2049496438324348,0.26945670703395797,0.2380746002756893,TD
83,309,7,"Middle temporal gyrus ([MTG], 7)",20,Cuneus (20),0.013530896188980205,-0.21282836447487305,-0.15853387446433467,0.17802953702761004,0.20245253929111034,TD
84,1192,34,"Supplementary motor area ([SMA], 34)",39,"Middle cingulate cortex ([MCC], 39)",0.01356850020330453,0.04154990103157307,-0.01891141006765344,0.20774821709460067,0.2179613291408947,ASD
85,1110,30,"Right inferior frontal gyrus ([R IFG], 30)",39,"Middle cingulate cortex ([MCC], 39)",0.013780653007288387,0.0163957087812894,-0.03900894317623512,0.19274523062257884,0.1985490758671352,ASD
86,1287,40,"Inferior frontal gyrus ([IFG], 40)",41,"Middle frontal gyrus ([MiFG], 41)",0.01430165514366567,0.2512182708266117,0.1818891401958274,0.2690959809722119,0.2246233710687247,ASD
87,773,18,"Middle occipital gyrus ([MOG], 18)",44,Precuneus (44),0.014767722305095009,0.08566377926209437,0.01960608860185854,0.22665208084548152,0.24377969573884042,ASD
88,1339,44,Precuneus (44),51,"Cerebellum ([CB], 51)",0.01528175085152437,0.084728729098864,0.021704112305252668,0.22927893482132958,0.22355792587117101,ASD
89,366,8,"Postcentral gyrus ([PoCG], 8)",32,"Inferior parietal lobule ([IPL], 32)",0.015471242320890581,0.020433731063396618,0.0778297760726999,0.215321218938546,0.19828861366482048,TD
90,619,14,"Precentral gyrus ([PreCG], 14)",36,"Middle frontal gyrus ([MiFG], 36)",0.01566583886135203,0.1671709210869788,0.23299912735787093,0.2372519167274038,0.2371680976276272,TD
91,1157,32,"Inferior parietal lobule ([IPL], 32)",43,Precuneus (43),0.01573737787792361,-0.04709012795826078,-0.10988426174416785,0.2503835596972855,0.20306297299016302,ASD
92,388,9,"Left postcentral gyrus ([L PoCG], 9)",10,"Paracentral lobule ([ParaCL], 10)",0.016880960721766584,0.15520778474046015,0.23020645821841523,0.25853591672616305,0.28577412544011216,TD
93,63,2,Subthalamus/hypothalamus (2),14,"Precentral gyrus ([PreCG], 14)",0.01698109311637813,0.07787329072393388,0.008299012911617379,0.24020046350161614,0.26523480445081127,ASD
94,719,17,"Calcarine gyrus ([CalcarineG], 17)",25,"Middle temporal gyrus ([MTG], 25)",0.01702223228114428,-0.046316202108955366,0.01841499787093268,0.2222816774897018,0.24788026249105977,TD
95,1222,35,"Superior frontal gyrus ([SFG], 35)",51,"Cerebellum ([CB], 51)",0.01704002860799735,0.10639797235930039,0.037565064226447606,0.2652825878641674,0.23826326296397435,ASD
96,230,5,Thalamus (5),34,"Supplementary motor area ([SMA], 34)",0.01728189357910825,0.03390270828057577,-0.023192152169752445,0.19061245590055656,0.22369441979662116,ASD
97,133,3,Putamen (3),34,"Supplementary motor area ([SMA], 34)",0.017302152932517342,0.0516537241255844,-0.007657160242844027,0.21656558733846465,0.2174196410954323,ASD
98,1013,26,"Inferior parietal lobule ([IPL], 26)",40,"Inferior frontal gyrus ([IFG], 40)",0.017361361229291543,0.2359497927488934,0.16461881745037824,0.27542441320647787,0.24791229313818663,ASD
99,1108,30,"Right inferior frontal gyrus ([R IFG], 30)",37,"Hippocampus ([HiPP], 37)",0.017633593217214808,-0.00971789437991001,-0.06527235269701019,0.20375355620904184,0.20399251631346987,ASD
100,75,2,Subthalamus/hypothalamus (2),26,"Inferior parietal lobule ([IPL], 26)",0.017702431207442047,-0.11583206635921146,-0.06062221086283431,0.19348518163291392,0.21053780716555748,TD
101,1087,29,"Inferior frontal gyrus ([IFG], 29)",39,"Middle cingulate cortex ([MCC], 39)",0.017927480600963615,0.0032726438010753423,-0.05682688112336203,0.21500064657164256,0.22638945907216446,ASD
102,956,24,"Lingual gyrus ([LingualG], 24)",38,"Left inferior parietal lobule ([L IPL], 38)",0.018531726878743656,-0.18554480700793274,-0.13304194779279044,0.2015123679800402,0.18754135721946852,TD
103,627,14,"Precentral gyrus ([PreCG], 14)",44,Precuneus (44),0.01886041824109085,-0.1901015512933133,-0.257198544894153,0.2705966821464984,0.22809648403075916,ASD
104,328,7,"Middle temporal gyrus ([MTG], 7)",39,"Middle cingulate cortex ([MCC], 39)",0.018888677394859547,0.06754534779219155,0.0023329853048315937,0.21838423835956103,0.2609046372716481,ASD
105,196,4,Caudate (4),48,Precuneus (48),0.01905216880233976,-0.07206468171380821,-0.13451965693170678,0.23952168014755362,0.22525632417986316,ASD
106,447,10,"Paracentral lobule ([ParaCL], 10)",26,"Inferior parietal lobule ([IPL], 26)",0.02007960023300983,0.009566272255341107,-0.04776688513101301,0.21717850239406272,0.2127364152100895,ASD
107,676,16,"Postcentral gyrus ([PoCG], 16)",18,"Middle occipital gyrus ([MOG], 18)",0.020169314522310758,-0.11212718054695925,-0.05293555379073784,0.2337857941040117,0.21100236324201405,TD
108,1104,30,"Right inferior frontal gyrus ([R IFG], 30)",33,"Left inferior parietal lobue ([R IPL], 33)",0.020178524402877276,0.09580164373019388,0.16122844976409414,0.2476600743348607,0.2432994136401841,TD
109,562,13,"Paracentral lobule ([ParaCL], 13)",18,"Middle occipital gyrus ([MOG], 18)",0.0203553894622411,-0.16466462428457293,-0.10809528130891809,0.21045228171619626,0.21416420196675268,TD
110,1218,35,"Superior frontal gyrus ([SFG], 35)",47,"Anterior cingulate cortex ([ACC], 47)",0.020380049985264537,0.08551118509618985,0.14315807118123614,0.2358021223068387,0.19804240331293657,TD
111,1057,28,"Superior medial frontal gyrus ([SMFG], 28)",33,"Left inferior parietal lobue ([R IPL], 33)",0.020675398441593665,-0.22635291848665698,-0.2874916686870016,0.22901791370672697,0.23120273213532386,ASD
112,637,15,"Superior parietal lobule ([SPL], 15)",16,"Postcentral gyrus ([PoCG], 16)",0.02138902215954606,0.10465094576651304,0.04190450400511303,0.23685315547021701,0.2381854763001756,ASD
113,46,1,Caudate (1),48,Precuneus (48),0.02149258537119811,-0.08271952187030561,-0.1409225653047612,0.2393563627991386,0.20256314785603013,ASD
114,907,22,Fusiform gyrus (22),48,Precuneus (48),0.021662299388985257,-0.06364245645113278,0.001528222032557609,0.2340636646332026,0.2583057485320361,TD
115,1004,26,"Inferior parietal lobule ([IPL], 26)",31,"Middle frontal gyrus ([MiFG], 31)",0.021892440339315547,0.24752892246974253,0.18669179242057424,0.21691314583556207,0.24311298195981482,ASD
116,219,5,Thalamus (5),23,"Inferior occipital gyrus ([IOG], 23)",0.022115066239491797,-0.08636629432436253,-0.027355291293039288,0.22717647139645072,0.22243880889013035,TD
117,1070,28,"Superior medial frontal gyrus ([SMFG], 28)",46,"Posterior cingulate cortex ([PCC], 46)",0.02232118566015458,0.09841560377777069,0.16043634957339287,0.24805639188736509,0.2258443875234544,TD
118,140,3,Putamen (3),41,"Middle frontal gyrus ([MiFG], 41)",0.022616818644669818,-0.04760533641708101,0.0104438945817034,0.2179244702045146,0.2252255852831567,TD
119,89,2,Subthalamus/hypothalamus (2),40,"Inferior frontal gyrus ([IFG], 40)",0.023326579543615947,-0.005670364745312806,0.054029845981030826,0.21986884165228227,0.23736435797110728,TD
120,1236,36,"Middle frontal gyrus ([MiFG], 36)",48,Precuneus (48),0.023477872118752657,0.0803611625617851,0.014547963108308462,0.26384412766911725,0.24328571440164382,ASD
121,1173,33,"Left inferior parietal lobue ([R IPL], 33)",39,"Middle cingulate cortex ([MCC], 39)",0.02358848185827991,-0.004154167358778255,-0.0658664666161291,0.21584118411521794,0.25506937228271803,ASD
122,446,10,"Paracentral lobule ([ParaCL], 10)",25,"Middle temporal gyrus ([MTG], 25)",0.02360097114960739,-0.0011452211745275193,-0.062279580678340184,0.22140930228897898,0.2469079307513739,ASD
123,105,3,Putamen (3),6,"Superior temporal gyrus ([STG], 6)",0.02380339330769622,0.2031748837256348,0.13918784076781235,0.2422162576647143,0.25051140425879337,ASD
124,377,8,"Postcentral gyrus ([PoCG], 8)",43,Precuneus (43),0.02381465686225929,-0.1991203827115684,-0.248586183115492,0.2016076426680197,0.180577504338545,ASD
125,117,3,Putamen (3),18,"Middle occipital gyrus ([MOG], 18)",0.02382582314894356,-0.11433115237487833,-0.055827457440341836,0.21441945195069695,0.2349226348304707,TD
126,772,18,"Middle occipital gyrus ([MOG], 18)",43,Precuneus (43),0.024108987753719474,0.08509536334936593,0.022859217310586877,0.2497134746357928,0.23198884954569501,ASD
127,718,17,"Calcarine gyrus ([CalcarineG], 17)",24,"Lingual gyrus ([LingualG], 24)",0.02432888080645457,0.505237062816901,0.43064454801347224,0.27872674000879993,0.29706069834969845,ASD
128,978,25,"Middle temporal gyrus ([MTG], 25)",32,"Inferior parietal lobule ([IPL], 32)",0.02447733964554524,-0.04949746501045109,0.011069279349508458,0.22378800082326383,0.24371398878329203,TD
129,1293,40,"Inferior frontal gyrus ([IFG], 40)",47,"Anterior cingulate cortex ([ACC], 47)",0.0251255300101509,-0.02672184349315304,-0.0866424550275311,0.24373804726845047,0.22344259009381776,ASD
130,157,4,Caudate (4),9,"Left postcentral gyrus ([L PoCG], 9)",0.02581649981285657,0.08106455784314305,0.021123449960156467,0.22265859849517272,0.24415122271062972,ASD
131,166,4,Caudate (4),18,"Middle occipital gyrus ([MOG], 18)",0.025919027345760157,-0.11356586609030139,-0.06103271067055206,0.19433290067372275,0.2148794532915147,TD
132,1152,32,"Inferior parietal lobule ([IPL], 32)",38,"Left inferior parietal lobule ([L IPL], 38)",0.02609131450528252,0.20773094394501032,0.2692068325373993,0.2324925914122754,0.24785564856265896,TD
133,4,1,Caudate (1),6,"Superior temporal gyrus ([STG], 6)",0.026153966470509542,0.04992015410690946,-0.004159254547388713,0.20658600005671343,0.21648123101693567,ASD
134,962,24,"Lingual gyrus ([LingualG], 24)",44,Precuneus (44),0.026472255888654348,0.14363425006721087,0.09221749241096687,0.18025476720860434,0.21917656858046017,ASD
135,1328,43,Precuneus (43),49,"Posterior cingulate cortex ([PCC], 49)",0.02652331644965028,0.33193859612441884,0.3958968162633762,0.255540761375719,0.24740219963148444,TD
136,1081,29,"Inferior frontal gyrus ([IFG], 29)",33,"Left inferior parietal lobue ([R IPL], 33)",0.026948683465164602,0.049397434792740585,0.1067590123011415,0.2223435051662957,0.22910119665422474,TD
137,1177,33,"Left inferior parietal lobue ([R IPL], 33)",43,Precuneus (43),0.028388707165714885,-0.15493488831259472,-0.2087718849653539,0.2302959941999599,0.19871881623987706,ASD
138,1180,33,"Left inferior parietal lobue ([R IPL], 33)",46,"Posterior cingulate cortex ([PCC], 46)",0.028567636796509935,-0.0564166417708754,-0.11585223410066767,0.23453209124832694,0.23840167128822262,ASD
139,1111,30,"Right inferior frontal gyrus ([R IFG], 30)",40,"Inferior frontal gyrus ([IFG], 40)",0.028590132726060338,0.12662537875205981,0.18759158690789354,0.23155138716287363,0.2521398036651345,TD
140,706,16,"Postcentral gyrus ([PoCG], 16)",48,Precuneus (48),0.028841124775529827,-0.0069315953158547204,-0.06812390660742187,0.25261655070360534,0.23619559326621817,ASD
141,745,17,"Calcarine gyrus ([CalcarineG], 17)",51,"Cerebellum ([CB], 51)",0.0289137975217044,0.06913311007442588,0.007549206247652826,0.23143161260525633,0.25756540953783524,ASD
142,110,3,Putamen (3),11,"Right postcentral gyrus ([R PoCG], 11)",0.02934846795796645,0.07734548210676323,0.019528104820198188,0.21402580491565923,0.24545995912235513,ASD
143,1275,39,"Middle cingulate cortex ([MCC], 39)",42,"Hippocampus ([HiPP], 42)",0.029580154153066644,0.01940579314302907,0.08402277702739702,0.21701275869121345,0.2907070767155481,TD
144,150,3,Putamen (3),51,"Cerebellum ([CB], 51)",0.030518327942758227,-0.17399680212338403,-0.1125833013794549,0.20817770415108974,0.2774032928514113,TD
145,519,12,"Superior parietal lobule ([SPL], 12)",15,"Superior parietal lobule ([SPL], 15)",0.030594694401084824,0.20874538728054623,0.1473586966622096,0.24435417964307427,0.2501436845644919,ASD
146,889,22,Fusiform gyrus (22),30,"Right inferior frontal gyrus ([R IFG], 30)",0.031260138563953994,-0.01686938794628978,-0.07136061311666989,0.21801693654587664,0.22272657548593702,ASD
