,Connectivity_Index,First_ROI_Index,First_ROI_Name,Second_ROI_Index,Second_ROI_Name,P_Values,ASD_Mean,TD_Mean,ASD_STD,TD_STD,Dominant_Group
16,1275,39,"Middle cingulate cortex ([MCC], 39)",42,"Hippocampus ([HiPP], 42)",0.0018539968294010046,0.03372670924353353,0.11074541837761476,0.18999062882244547,0.2744549277792138,TD
17,1038,27,Insula (27),39,"Middle cingulate cortex ([MCC], 39)",0.00207000353408941,0.15336453141606474,0.08264349256823161,0.21618404205920486,0.2222778219214797,ASD
18,1082,29,"Inferior frontal gyrus ([IFG], 29)",34,"Supplementary motor area ([SMA], 34)",0.0022644780729618743,0.1574731307498907,0.22676997477871919,0.20949955868633532,0.22372274424068037,TD
19,986,25,"Middle temporal gyrus ([MTG], 25)",40,"Inferior frontal gyrus ([IFG], 40)",0.0025563325980464315,-0.049307863164412984,0.02164532130960086,0.2117209745668527,0.23678722699614188,TD
20,1233,36,"Middle frontal gyrus ([MiFG], 36)",45,"Anterior cingulate cortex ([ACC], 45)",0.0027323808075096954,0.06932588402469493,0.0058324222529997395,0.18059231504358023,0.22192183983035665,ASD
21,465,10,"Paracentral lobule ([ParaCL], 10)",44,Precuneus (44),0.0028117519496163143,-0.024913271489002214,0.034094429451784446,0.1879519583186226,0.18940074918747285,TD
22,1260,38,"Left inferior parietal lobule ([L IPL], 38)",41,"Middle frontal gyrus ([MiFG], 41)",0.002973025545426754,0.05365303939528625,-0.003433271128030993,0.18455157689096802,0.18265504094996288,ASD
23,451,10,"Paracentral lobule ([ParaCL], 10)",30,"Right inferior frontal gyrus ([R IFG], 30)",0.0035243007173941677,-0.02225987812996145,-0.0756604083338825,0.17649681042242635,0.17326928145242568,ASD
24,726,17,"Calcarine gyrus ([CalcarineG], 17)",32,"Inferior parietal lobule ([IPL], 32)",0.0038346551347915757,-0.047077435333414346,-0.10205875810360057,0.1747507738241703,0.18836660528136426,ASD
25,1108,30,"Right inferior frontal gyrus ([R IFG], 30)",37,"Hippocampus ([HiPP], 37)",0.003986018048625754,-0.019146748476860504,-0.07339543355878717,0.1774624564000743,0.18261075520998993,ASD
26,1337,44,Precuneus (44),49,"Posterior cingulate cortex ([PCC], 49)",0.0042662170031663145,0.32266732252175423,0.39665210058689626,0.24844268961069324,0.24645749331926545,TD
27,1220,35,"Superior frontal gyrus ([SFG], 35)",49,"Posterior cingulate cortex ([PCC], 49)",0.004955512655206731,0.24960301115271785,0.32149017516597966,0.241498994132578,0.24757403892312424,TD
28,471,10,"Paracentral lobule ([ParaCL], 10)",50,"Cerebellum ([CB], 50)",0.0057733360623180175,-0.059936422048724534,-0.12428887996047051,0.2127860903370498,0.23248718382296066,ASD
29,903,22,Fusiform gyrus (22),44,Precuneus (44),0.006626701281326188,0.08200415387249878,0.02427721384051698,0.18156993282060555,0.22277750307550293,ASD
30,1085,29,"Inferior frontal gyrus ([IFG], 29)",37,"Hippocampus ([HiPP], 37)",0.006661626412041826,-0.015164807937916035,-0.06702379171097282,0.17395961545122302,0.19110741036132448,ASD
31,1227,36,"Middle frontal gyrus ([MiFG], 36)",39,"Middle cingulate cortex ([MCC], 39)",0.006834959015802268,0.1630359629445453,0.10445827569395502,0.201936294309712,0.21212051186724903,ASD
32,1064,28,"Superior medial frontal gyrus ([SMFG], 28)",40,"Inferior frontal gyrus ([IFG], 40)",0.007147195189179543,-0.006099353119182058,-0.06999353793518288,0.2194667638782852,0.23455730617123954,ASD
33,143,3,Putamen (3),44,Precuneus (44),0.007226618532849163,0.0027004028787842756,-0.05150399392188713,0.18632178536501198,0.1993731655800165,ASD
34,1029,27,Insula (27),30,"Right inferior frontal gyrus ([R IFG], 30)",0.0077343073399311155,0.16589298869174052,0.22190143016063432,0.1984533001761983,0.20375738072255475,TD
35,541,12,"Superior parietal lobule ([SPL], 12)",37,"Hippocampus ([HiPP], 37)",0.008217197038092554,-0.03185582730820441,0.01793092784208519,0.1879094014644029,0.17221271485689363,TD
36,872,21,"Right middle occipital gyrus ([R MOG], 21)",44,Precuneus (44),0.008327251540008242,-0.0040070318567342455,-0.056849969613678455,0.18697355797387638,0.19603212408182166,ASD
37,990,25,"Middle temporal gyrus ([MTG], 25)",44,Precuneus (44),0.008624483103670992,0.057674462423578744,0.004475486664646511,0.19829799133023426,0.1891524435841314,ASD
38,1019,26,"Inferior parietal lobule ([IPL], 26)",46,"Posterior cingulate cortex ([PCC], 46)",0.008999588830255534,0.10206683080544664,0.15431916961129,0.1918450028480389,0.19090839446140356,TD
39,1290,40,"Inferior frontal gyrus ([IFG], 40)",44,Precuneus (44),0.00901928038577253,-0.1047525434513103,-0.1635019874837923,0.20416878428086793,0.22564494163880686,ASD
40,1170,33,"Left inferior parietal lobue ([R IPL], 33)",36,"Middle frontal gyrus ([MiFG], 36)",0.009266696278779886,0.03824485270978818,0.09036549644131936,0.19257797490105616,0.1906953351345532,TD
41,794,19,"Middle temporal gyrus ([MTG], 19)",31,"Middle frontal gyrus ([MiFG], 31)",0.009447715022884377,-0.004145006193050964,0.05338849395370776,0.2038856074984178,0.2198899709149519,TD
42,1058,28,"Superior medial frontal gyrus ([SMFG], 28)",34,"Supplementary motor area ([SMA], 34)",0.00996518779010409,0.20970367776900933,0.2713080987951843,0.21594486625308315,0.2406968643666853,TD
43,280,6,"Superior temporal gyrus ([STG], 6)",37,"Hippocampus ([HiPP], 37)",0.010009720706343804,0.015863608892679345,-0.043277171714144275,0.20684277851208474,0.231734195061148,ASD
44,893,22,Fusiform gyrus (22),34,"Supplementary motor area ([SMA], 34)",0.01095405887322714,-0.05712878320966322,-0.11075938889560724,0.19801573275337436,0.20530619851523554,ASD
45,1040,27,Insula (27),41,"Middle frontal gyrus ([MiFG], 41)",0.011118377516852317,0.14919171819606356,0.09091591384348095,0.2357686864366447,0.20241914162687044,ASD
46,989,25,"Middle temporal gyrus ([MTG], 25)",43,Precuneus (43),0.01153547531157725,-0.0366798519273811,0.011176495751842824,0.1579201632018729,0.20177749025785804,TD
47,548,12,"Superior parietal lobule ([SPL], 12)",44,Precuneus (44),0.012229900367563537,-0.03633939680005971,0.010977539360936074,0.1786481349407311,0.18278816290720215,TD
48,496,11,"Right postcentral gyrus ([R PoCG], 11)",33,"Left inferior parietal lobue ([R IPL], 33)",0.012384817492377902,0.11663581077321687,0.06351582380807276,0.19843005029800498,0.20795145554665712,ASD
49,1192,34,"Supplementary motor area ([SMA], 34)",39,"Middle cingulate cortex ([MCC], 39)",0.01247166543075734,0.013716386502910044,-0.03790311088096904,0.20482497795686655,0.19044610887109542,ASD
50,993,25,"Middle temporal gyrus ([MTG], 25)",47,"Anterior cingulate cortex ([ACC], 47)",0.012633559509272741,0.05989778483312114,0.0045547741673969975,0.18832824831211128,0.23375661184352214,ASD
51,136,3,Putamen (3),37,"Hippocampus ([HiPP], 37)",0.013018737832021083,0.05763307603377422,-0.010991480665152303,0.2504371860525897,0.2777003213910353,ASD
52,749,18,"Middle occipital gyrus ([MOG], 18)",20,Cuneus (20),0.01308505618572426,0.3671750872889887,0.29603628198073356,0.2912473178035799,0.256616488404528,ASD
53,753,18,"Middle occipital gyrus ([MOG], 18)",24,"Lingual gyrus ([LingualG], 24)",0.013225201812682448,0.3836940241656871,0.31298777063691063,0.27687227882151405,0.26939473140619413,ASD
54,1263,38,"Left inferior parietal lobule ([L IPL], 38)",44,Precuneus (44),0.013479958881492117,-0.09885330717186926,-0.145576998971775,0.17721192381937076,0.18466361656416044,ASD
55,772,18,"Middle occipital gyrus ([MOG], 18)",43,Precuneus (43),0.013491929221998029,-0.018874470730292348,-0.07064948550012755,0.20131319645454962,0.19987142074831268,ASD
56,23,1,Caudate (1),25,"Middle temporal gyrus ([MTG], 25)",0.01384706038363678,0.0021943828775181674,-0.04998132111361725,0.18169192517089489,0.22191880583126086,ASD
57,898,22,Fusiform gyrus (22),39,"Middle cingulate cortex ([MCC], 39)",0.014126175452827164,-0.03809401478959963,0.021160802506979652,0.2052000044969213,0.254179075803749,TD
58,987,25,"Middle temporal gyrus ([MTG], 25)",41,"Middle frontal gyrus ([MiFG], 41)",0.014172907853905072,-0.10146962258818838,-0.044319507008345776,0.227338881664023,0.21866695981659606,TD
59,743,17,"Calcarine gyrus ([CalcarineG], 17)",49,"Posterior cingulate cortex ([PCC], 49)",0.014383458010032003,0.09896766782323448,0.15038892047716723,0.1968389231628783,0.2052370090579215,TD
60,1127,31,"Middle frontal gyrus ([MiFG], 31)",34,"Supplementary motor area ([SMA], 34)",0.014752039609146816,-0.07526445855598075,-0.016948876801834687,0.23024081122536957,0.22762292239213403,TD
61,184,4,Caudate (4),36,"Middle frontal gyrus ([MiFG], 36)",0.015821380906464837,0.0047976502668034115,0.04946767059129586,0.17882025582919406,0.17562468615097526,TD
62,49,1,Caudate (1),51,"Cerebellum ([CB], 51)",0.015871733811488743,-0.023644207451519197,0.027982783625089092,0.19041988445636068,0.21832108118868487,TD
63,1287,40,"Inferior frontal gyrus ([IFG], 40)",41,"Middle frontal gyrus ([MiFG], 41)",0.01594169669711503,0.28857910588013813,0.22932184948072148,0.2462763923225771,0.2240483509729233,ASD
64,1215,35,"Superior frontal gyrus ([SFG], 35)",44,Precuneus (44),0.016000596012094644,0.05881577993170825,0.11662058771813455,0.2326633662605536,0.2267814420201633,TD
65,215,5,Thalamus (5),19,"Middle temporal gyrus ([MTG], 19)",0.016075660143917883,0.07233680513292165,0.006967725823781491,0.24988027480554892,0.26958599714374765,ASD
66,1159,32,"Inferior parietal lobule ([IPL], 32)",45,"Anterior cingulate cortex ([ACC], 45)",0.016303975567655116,-0.05292703181813014,-0.10069800152882259,0.18480384340481826,0.19577134592048853,ASD
67,1328,43,Precuneus (43),49,"Posterior cingulate cortex ([PCC], 49)",0.016764698775300235,0.17047854083673233,0.23134113480148494,0.23201208294228082,0.2545791494629488,TD
68,1298,40,"Inferior frontal gyrus ([IFG], 40)",52,"Cerebellum ([CB], 52)",0.017390948906127145,-0.09185280093540688,-0.035516385912707484,0.20081886632791912,0.24984013988678194,TD
69,692,16,"Postcentral gyrus ([PoCG], 16)",34,"Supplementary motor area ([SMA], 34)",0.01761206592188146,-0.01633116681106032,0.03873017299473617,0.22837697671612472,0.21570093892359063,TD
70,658,15,"Superior parietal lobule ([SPL], 15)",37,"Hippocampus ([HiPP], 37)",0.017899518989806636,-0.07796004408276057,-0.034298004922450505,0.16555246885962077,0.18681955487508028,TD
71,1202,34,"Supplementary motor area ([SMA], 34)",49,"Posterior cingulate cortex ([PCC], 49)",0.018156616412313756,0.06825409879240935,0.1209088486573388,0.20056808963506456,0.22539325416651515,TD
72,1342,45,"Anterior cingulate cortex ([ACC], 45)",46,"Posterior cingulate cortex ([PCC], 46)",0.01882580602972335,0.06919979929547368,0.12241970231470924,0.18903653042845198,0.24139758957813126,TD
73,340,7,"Middle temporal gyrus ([MTG], 7)",51,"Cerebellum ([CB], 51)",0.019139599408358167,-0.10170428945106,-0.1454186263088414,0.17170571819206912,0.18529738065218787,ASD
74,386,8,"Postcentral gyrus ([PoCG], 8)",52,"Cerebellum ([CB], 52)",0.019238521882527327,-0.031219859227598123,0.02160044374768504,0.2170086842527616,0.21512465998204797,TD
75,875,21,"Right middle occipital gyrus ([R MOG], 21)",47,"Anterior cingulate cortex ([ACC], 47)",0.01947602976022376,-0.03146149172519739,-0.07777716092690698,0.17775127548576222,0.20106816410336223,ASD
76,1087,29,"Inferior frontal gyrus ([IFG], 29)",39,"Middle cingulate cortex ([MCC], 39)",0.019987750845983365,-0.0025379849709193103,-0.05061069682841693,0.18009654730652017,0.21398909422870424,ASD
77,557,12,"Superior parietal lobule ([SPL], 12)",53,"Cerebellum ([CB], 53)",0.020011514272596093,0.004773152807242529,-0.0413611394468126,0.18344766934691067,0.19611172965825388,ASD
78,977,25,"Middle temporal gyrus ([MTG], 25)",31,"Middle frontal gyrus ([MiFG], 31)",0.020742057472451187,0.006787948709588193,0.057208470006482916,0.19972346491089038,0.2173752618874427,TD
79,1336,44,Precuneus (44),48,Precuneus (48),0.020808535074561336,0.04171781006334199,0.08991416496549402,0.18008294673975897,0.21733269707742586,TD
80,1070,28,"Superior medial frontal gyrus ([SMFG], 28)",46,"Posterior cingulate cortex ([PCC], 46)",0.0213261787029518,0.00351879231389952,0.05341795353989595,0.20244419944679087,0.21252452414079048,TD
81,3,1,Caudate (1),5,Thalamus (5),0.02184129366356763,0.16802356243114408,0.23161291665783468,0.2514390381943262,0.27885047307067545,TD
82,828,20,Cuneus (20),32,"Inferior parietal lobule ([IPL], 32)",0.02236651505122011,-0.013848063601540388,-0.05714635944875753,0.17739167669061634,0.18557132004784208,ASD
83,560,13,"Paracentral lobule ([ParaCL], 13)",16,"Postcentral gyrus ([PoCG], 16)",0.022604696105594912,-0.0020342386862500896,-0.05901743915597265,0.23338121003622375,0.24512384439642576,ASD
84,390,9,"Left postcentral gyrus ([L PoCG], 9)",12,"Superior parietal lobule ([SPL], 12)",0.022756156900922787,0.2519532872508918,0.3086143312235777,0.23008322177147836,0.2461031263154507,TD
85,773,18,"Middle occipital gyrus ([MOG], 18)",44,Precuneus (44),0.02342284899546128,-0.035822519640621185,-0.0786757681266622,0.17555454649669378,0.18640484710718783,ASD
86,972,25,"Middle temporal gyrus ([MTG], 25)",26,"Inferior parietal lobule ([IPL], 26)",0.02441351425102096,-0.07177770838522897,-0.01972458059825654,0.20937507687470536,0.23293689701313972,TD
87,230,5,Thalamus (5),34,"Supplementary motor area ([SMA], 34)",0.024766836299265748,0.025402620515449784,-0.019828649633857998,0.17757862997837312,0.2070885385830128,ASD
88,1100,29,"Inferior frontal gyrus ([IFG], 29)",52,"Cerebellum ([CB], 52)",0.02512863634484893,-0.07117906194227747,-0.024718426175868252,0.19222506162471822,0.20494685648384856,TD
89,583,13,"Paracentral lobule ([ParaCL], 13)",39,"Middle cingulate cortex ([MCC], 39)",0.025317249846383682,0.034201280869713316,0.08324177094893954,0.202349605490187,0.2173607056597994,TD
90,1073,28,"Superior medial frontal gyrus ([SMFG], 28)",49,"Posterior cingulate cortex ([PCC], 49)",0.02538684310658101,0.3457616689521104,0.3977952870633488,0.2202078708507484,0.2256402187396674,TD
91,44,1,Caudate (1),46,"Posterior cingulate cortex ([PCC], 46)",0.026842078044596627,-0.05130574671830674,-0.001737848135446439,0.20187046663562683,0.22626777968448641,TD
92,1305,41,"Middle frontal gyrus ([MiFG], 41)",47,"Anterior cingulate cortex ([ACC], 47)",0.02724817999188682,0.004633397368267377,-0.045722967044980294,0.22554302529373177,0.2112520656293482,ASD
93,714,17,"Calcarine gyrus ([CalcarineG], 17)",20,Cuneus (20),0.02816226731959037,0.5028689209874264,0.44604365088087355,0.24861145460555303,0.24740022172840706,ASD
94,801,19,"Middle temporal gyrus ([MTG], 19)",38,"Left inferior parietal lobule ([L IPL], 38)",0.028399612738911215,0.010190568377710988,0.06156956655037438,0.21017987359069282,0.23795816130267772,TD
95,971,24,"Lingual gyrus ([LingualG], 24)",53,"Cerebellum ([CB], 53)",0.02851970668514217,-0.020289374680003792,-0.06085657585448979,0.1705929655664279,0.18398483860264397,ASD
96,369,8,"Postcentral gyrus ([PoCG], 8)",35,"Superior frontal gyrus ([SFG], 35)",0.029434898943961507,-0.08120048922219902,-0.035962441409649146,0.2030624873637705,0.1949411836485373,TD
97,745,17,"Calcarine gyrus ([CalcarineG], 17)",51,"Cerebellum ([CB], 51)",0.029470029611893305,-0.04990570170721445,-0.09528002522993209,0.18692356065091337,0.21151522440682013,ASD
98,676,16,"Postcentral gyrus ([PoCG], 16)",18,"Middle occipital gyrus ([MOG], 18)",0.03056003455580725,-0.05982673826119134,-0.01793116785501543,0.1818120790188379,0.18925482235204563,TD
99,934,23,"Inferior occipital gyrus ([IOG], 23)",45,"Anterior cingulate cortex ([ACC], 45)",0.03146589217287445,-0.07518082174375415,-0.11528070494240018,0.1672606293581946,0.18915438063881757,ASD
100,795,19,"Middle temporal gyrus ([MTG], 19)",32,"Inferior parietal lobule ([IPL], 32)",0.03174288112169274,-0.012543984826922032,0.03500096194298387,0.20445915059025366,0.21941461144837632,TD
101,1207,35,"Superior frontal gyrus ([SFG], 35)",36,"Middle frontal gyrus ([MiFG], 36)",0.03185733415878978,0.007312406783960067,-0.04484284440217633,0.22126244807281753,0.24374060902606384,ASD
102,250,6,"Superior temporal gyrus ([STG], 6)",7,"Middle temporal gyrus ([MTG], 7)",0.03186645980512785,0.38317344691430144,0.4296235680097602,0.20395728970136337,0.21070247479465323,TD
103,209,5,Thalamus (5),13,"Paracentral lobule ([ParaCL], 13)",0.032290841210308015,-0.00815224032316022,0.0400844585917785,0.20400941268337136,0.22702697308053826,TD
104,1278,39,"Middle cingulate cortex ([MCC], 39)",45,"Anterior cingulate cortex ([ACC], 45)",0.03326228165042193,0.11819569830207438,0.0710697453734922,0.21226165649923204,0.21194183125682756,ASD
105,232,5,Thalamus (5),36,"Middle frontal gyrus ([MiFG], 36)",0.03415997921840232,-0.016446784948996398,0.02403773312632588,0.17589916757625587,0.19002807156718848,TD
106,1190,34,"Supplementary motor area ([SMA], 34)",37,"Hippocampus ([HiPP], 37)",0.034244212445361875,-0.004553624305679657,-0.04687816639355778,0.18331088404344878,0.19936997437152948,ASD
107,135,3,Putamen (3),36,"Middle frontal gyrus ([MiFG], 36)",0.034762091494795005,-0.025447444689953733,0.015238835223106852,0.1881993473595863,0.1811102819529895,TD
108,217,5,Thalamus (5),21,"Right middle occipital gyrus ([R MOG], 21)",0.035226229295575784,0.01099841576093596,-0.03165398456756547,0.20085376305111127,0.18715919869664674,ASD
109,1273,39,"Middle cingulate cortex ([MCC], 39)",40,"Inferior frontal gyrus ([IFG], 40)",0.03531209479568145,0.00976510196717735,-0.036076071503928844,0.19536975264615936,0.22109721603281426,ASD
110,769,18,"Middle occipital gyrus ([MOG], 18)",40,"Inferior frontal gyrus ([IFG], 40)",0.03557871800574931,-0.048560834059566654,-0.006618714025135021,0.1717510337114121,0.20871445996326438,TD
111,619,14,"Precentral gyrus ([PreCG], 14)",36,"Middle frontal gyrus ([MiFG], 36)",0.035938907965763885,0.13503216655842243,0.18256201551155882,0.2201607580109286,0.21408689629836658,TD
112,702,16,"Postcentral gyrus ([PoCG], 16)",44,Precuneus (44),0.03606321243088365,-0.034500921175791836,0.0066526735336248505,0.20244189037318255,0.17280226664104834,TD
113,20,1,Caudate (1),22,Fusiform gyrus (22),0.037782291060403886,0.017648418101671,-0.029937357391581237,0.20134434371100615,0.23615217507939454,ASD
114,715,17,"Calcarine gyrus ([CalcarineG], 17)",21,"Right middle occipital gyrus ([R MOG], 21)",0.03880938646847258,0.17889595527026572,0.1275733684007841,0.24129879651053274,0.23477324794159188,ASD
115,1057,28,"Superior medial frontal gyrus ([SMFG], 28)",33,"Left inferior parietal lobue ([R IPL], 33)",0.03930405870803484,-0.12473095409308115,-0.1683527411535029,0.19246636870174114,0.2126018385263385,ASD
116,1363,48,Precuneus (48),49,"Posterior cingulate cortex ([PCC], 49)",0.039406792398700534,0.06081367772275378,0.1052907984507499,0.1890997491210538,0.22316125181643118,TD
117,919,23,"Inferior occipital gyrus ([IOG], 23)",30,"Right inferior frontal gyrus ([R IFG], 30)",0.04005362740251621,-0.08769475340448962,-0.04619559871227409,0.18255473276701023,0.20413730596337706,TD
118,992,25,"Middle temporal gyrus ([MTG], 25)",46,"Posterior cingulate cortex ([PCC], 46)",0.04009609508986935,-0.060646179560736264,-0.00994213478236654,0.22354122897247902,0.24907472608664888,TD
119,411,9,"Left postcentral gyrus ([L PoCG], 9)",33,"Left inferior parietal lobue ([R IPL], 33)",0.04037597165764559,0.07157527968413062,0.03422213003216819,0.15863245069544593,0.18914074079258456,ASD
120,718,17,"Calcarine gyrus ([CalcarineG], 17)",24,"Lingual gyrus ([LingualG], 24)",0.040999317682060624,0.4590378944560943,0.4005389385504245,0.27695966932913235,0.2717484667338865,ASD
121,204,5,Thalamus (5),8,"Postcentral gyrus ([PoCG], 8)",0.04122753396659311,0.04991453824237397,0.0036271613823706844,0.18996090089578022,0.24136807331229432,ASD
122,922,23,"Inferior occipital gyrus ([IOG], 23)",33,"Left inferior parietal lobue ([R IPL], 33)",0.04264721821839559,0.027987886246041656,0.07130428486649197,0.19197018749244124,0.21674625542635464,TD
123,1059,28,"Superior medial frontal gyrus ([SMFG], 28)",35,"Superior frontal gyrus ([SFG], 35)",0.04296102952824532,0.20091172788091868,0.25180719862480466,0.25362656399394856,0.22781976527662545,TD
124,792,19,"Middle temporal gyrus ([MTG], 19)",29,"Inferior frontal gyrus ([IFG], 29)",0.04429067408704611,0.05538578251227105,0.09404427291878263,0.17461251676086734,0.19326056306514267,TD
125,1181,33,"Left inferior parietal lobue ([R IPL], 33)",47,"Anterior cingulate cortex ([ACC], 47)",0.044737115851014565,-0.051805127853558154,-0.09137894369778707,0.17987202022288498,0.19758266337100597,ASD
126,587,13,"Paracentral lobule ([ParaCL], 13)",43,Precuneus (43),0.04505170292745701,-0.010975117841673699,-0.051448473986237815,0.17606306145821152,0.2094435639022417,ASD
127,980,25,"Middle temporal gyrus ([MTG], 25)",34,"Supplementary motor area ([SMA], 34)",0.04527215301901633,-0.047768576351766526,-0.09076908717631735,0.22082357946105677,0.18990455000350676,ASD
128,188,4,Caudate (4),40,"Inferior frontal gyrus ([IFG], 40)",0.04565516498235963,-0.006495195879713816,0.035978218270149874,0.20517340785568336,0.20223554361495577,TD
129,979,25,"Middle temporal gyrus ([MTG], 25)",33,"Left inferior parietal lobue ([R IPL], 33)",0.045703110780119564,0.08040660147733332,0.12435808533363504,0.1919924877155995,0.22795326900157908,TD
130,549,12,"Superior parietal lobule ([SPL], 12)",45,"Anterior cingulate cortex ([ACC], 45)",0.046075156237934504,-0.07248856220147944,-0.03736468554907369,0.16568259785276723,0.17179251426344447,TD
131,810,19,"Middle temporal gyrus ([MTG], 19)",47,"Anterior cingulate cortex ([ACC], 47)",0.047517512690918993,0.021200180746832286,-0.021048518447297732,0.17077648709207452,0.23287047286533596,ASD
132,516,11,"Right postcentral gyrus ([R PoCG], 11)",53,"Cerebellum ([CB], 53)",0.04835935086673563,-0.03349597805131383,-0.0726996517611973,0.16248862658900412,0.21438610025486793,ASD
133,1140,31,"Middle frontal gyrus ([MiFG], 31)",47,"Anterior cingulate cortex ([ACC], 47)",0.048390800082550194,-0.05399750261200816,-0.09404788392739676,0.17641309524179394,0.21085836758485188,ASD
134,189,4,Caudate (4),41,"Middle frontal gyrus ([MiFG], 41)",0.048513082919012414,0.0013775358053085315,0.046489702848795826,0.21167788948913724,0.2263828818248744,TD
135,874,21,"Right middle occipital gyrus ([R MOG], 21)",46,"Posterior cingulate cortex ([PCC], 46)",0.04905899782683832,-0.012240187777512077,-0.051978522605291344,0.18890064779793767,0.19804773523328137,ASD
136,310,7,"Middle temporal gyrus ([MTG], 7)",21,"Right middle occipital gyrus ([R MOG], 21)",0.04934963449457278,-0.034875796379818615,-0.002073576397845496,0.16307953835200906,0.15684346339848992,TD
137,63,2,Subthalamus/hypothalamus (2),14,"Precentral gyrus ([PreCG], 14)",0.04980284569687768,0.005778661913202913,-0.04469327896639948,0.25134400353259173,0.2419008192343565,ASD
138,931,23,"Inferior occipital gyrus ([IOG], 23)",42,"Hippocampus ([HiPP], 42)",0.05054453525075928,0.04822960817575798,0.007724958329533054,0.18890158815421243,0.2077090629208572,ASD
139,614,14,"Precentral gyrus ([PreCG], 14)",31,"Middle frontal gyrus ([MiFG], 31)",0.050825061824972886,0.07748011136865929,0.11973831139928612,0.22176004679125008,0.19220185910964513,TD
140,1325,43,Precuneus (43),46,"Posterior cingulate cortex ([PCC], 46)",0.05136046829940094,0.27266165603591724,0.32581039089417735,0.23665546292685563,0.28393187164034767,TD
141,158,4,Caudate (4),10,"Paracentral lobule ([ParaCL], 10)",0.05187981569074483,-0.059158422277199744,-0.10119273469769972,0.21153236409786885,0.20296721481241417,ASD
142,994,25,"Middle temporal gyrus ([MTG], 25)",48,Precuneus (48),0.05256709019729769,-0.01135202102264129,0.03250017823953915,0.20001448256994922,0.2323463224556472,TD
143,199,4,Caudate (4),51,"Cerebellum ([CB], 51)",0.053082896108127414,-0.0963603412980252,-0.05414146623511838,0.20708226384398307,0.2113732683514301,TD
144,501,11,"Right postcentral gyrus ([R PoCG], 11)",38,"Left inferior parietal lobule ([L IPL], 38)",0.053551306164445645,0.03289014108728439,-0.002976376045750953,0.1720924812441439,0.18388382339079462,ASD
