,Unnamed: 0,Connectivity_Index,ADOS_TOTAL_Corr,ADOS_COMM_Corr,ADOS_SOCIAL_Corr,ADOS_STEREO_Corr,Unnamed: 0.1,First_ROI_Index,First_ROI_Name,Second_ROI_Index,Second_ROI_Name,P_Values,ASD_Mean,TD_Mean,ASD_STD,TD_STD,Dominant_Group,First_ROI_Network,Second_ROI_Network,Networks
30,30,894,-0.10229826,-0.09696227,-0.08557662,-0.21332295,32,22,Fusiform gyrus (22),35,"Superior frontal gyrus ([SFG], 35)",0.0042061156452699,-0.028390381218058,0.0534864175662068,0.2509166703804819,0.2465864648612792,TD,VIS,CC,VIS-CC
31,31,432,-0.100284226,-0.06593771,-0.10228663,-0.157346,184,10,"Paracentral lobule ([ParaCL], 10)",11,"Right postcentral gyrus ([R PoCG], 11)",0.0490580300504256,0.1605962115962983,0.218574308777456,0.2585707504559731,0.2555054633935307,TD,SM,SM,SM-SM
32,32,762,-0.09686776,-0.251322,0.01220637,-0.09065297,70,18,"Middle occipital gyrus ([MOG], 18)",33,"Left inferior parietal lobue ([R IPL], 33)",0.0107571671192258,-0.1168459840983806,-0.0529305411934488,0.210479340082595,0.2245958872899827,TD,VIS,CC,VIS-CC
33,33,1115,-0.0965247,-0.13465832,-0.05518215,0.035363965,10,30,"Right inferior frontal gyrus ([R IFG], 30)",44,Precuneus (44),0.0007067335614169,-0.0804529486374226,-0.1728197463237254,0.2122439741001299,0.2557366996961701,ASD,CC,DM,CC-DM
34,34,907,-0.09645935,0.015768459,-0.14386219,0.1714351,114,22,Fusiform gyrus (22),48,Precuneus (48),0.0216622993889852,-0.0636424564511327,0.0015282220325576,0.2340636646332026,0.2583057485320361,TD,VIS,DM,VIS-DM
35,35,642,-0.095673345,-0.08949727,-0.08040028,-0.13317479,35,15,"Superior parietal lobule ([SPL], 15)",21,"Right middle occipital gyrus ([R MOG], 21)",0.0044296336171448,0.0784202177807363,0.1609514717735212,0.2499446144112739,0.2539349622414314,TD,SM,VIS,SM-VIS
36,36,390,-0.09480793,0.027624777,-0.14875193,-0.06079595,8,9,"Left postcentral gyrus ([L PoCG], 9)",12,"Superior parietal lobule ([SPL], 12)",0.0006525601590803,0.2484704749311968,0.3513355077857965,0.253448285415884,0.2684543696591228,TD,SM,SM,SM-SM
37,37,983,-0.09444293,-0.05519583,-0.09917192,0.067210354,15,25,"Middle temporal gyrus ([MTG], 25)",37,"Hippocampus ([HiPP], 37)",0.0013156763980435,0.0947400840917191,0.0070342478061715,0.2090769523232157,0.2588460541114998,ASD,VIS,CC,VIS-CC
38,38,772,-0.09101217,0.0059505804,-0.13064146,0.16470549,126,18,"Middle occipital gyrus ([MOG], 18)",43,Precuneus (43),0.0241089877537194,0.0850953633493659,0.0228592173105868,0.2497134746357928,0.231988849545695,ASD,VIS,DM,VIS-DM
39,39,1185,-0.08614026,-0.1442026,-0.03419359,0.18816337,81,33,"Left inferior parietal lobue ([R IPL], 33)",51,"Cerebellum ([CB], 51)",0.0134652209566566,-0.1537947921111159,-0.0874175237820944,0.2109285966278166,0.2522778918940169,TD,CC,CB,CC-CB
40,40,646,-0.08613008,-0.09224752,-0.06520579,-0.11702555,4,15,"Superior parietal lobule ([SPL], 15)",25,"Middle temporal gyrus ([MTG], 25)",0.0002154729427822,0.0877742087746293,0.1914442654140019,0.2410291828144439,0.2436378639580916,TD,SM,VIS,SM-VIS
41,41,714,-0.08352631,0.0140679125,-0.12514876,0.06219274,42,17,"Calcarine gyrus ([CalcarineG], 17)",20,Cuneus (20),0.0054836180058355,0.5723666002879552,0.4875002751347751,0.2382236912577901,0.287689636442564,ASD,VIS,VIS,VIS-VIS
42,42,196,-0.08313568,-0.03896758,-0.09292257,-0.2902848,105,4,Caudate (4),48,Precuneus (48),0.0190521688023397,-0.0720646817138082,-0.1345196569317067,0.2395216801475536,0.2252563241798631,ASD,SC,DM,SC-DM
43,43,1363,-0.07996999,-0.10765833,-0.047605045,0.1628802,82,48,Precuneus (48),49,"Posterior cingulate cortex ([PCC], 49)",0.0134705245518829,0.133073037192877,0.2049496438324348,0.2694567070339579,0.2380746002756893,TD,DM,DM,DM-DM
44,44,628,-0.07605848,-0.036388487,-0.0845035,0.1159868,56,14,"Precentral gyrus ([PreCG], 14)",45,"Anterior cingulate cortex ([ACC], 45)",0.0084137878466946,-0.0837576439457341,-0.1589027314266734,0.2724673512387792,0.2245434673165336,ASD,SM,DM,SM-DM
45,45,1110,-0.07588434,-0.06443904,-0.067567095,-0.11531236,85,30,"Right inferior frontal gyrus ([R IFG], 30)",39,"Middle cingulate cortex ([MCC], 39)",0.0137806530072883,0.0163957087812894,-0.0390089431762351,0.1927452306225788,0.1985490758671352,ASD,CC,CC,CC-CC
46,46,32,-0.07454994,-0.08654978,-0.052512728,0.13475329,169,1,Caudate (1),34,"Supplementary motor area ([SMA], 34)",0.0435229206471242,0.0273392079475433,-0.0213401138195139,0.2165368230802205,0.2046528869852908,ASD,SC,CC,SC-CC
47,47,1087,-0.07440152,-0.03908494,-0.080566704,0.17879243,101,29,"Inferior frontal gyrus ([IFG], 29)",39,"Middle cingulate cortex ([MCC], 39)",0.0179274806009636,0.0032726438010753,-0.056826881123362,0.2150006465716425,0.2263894590721644,ASD,CC,CC,CC-CC
48,48,1222,-0.07384486,-0.018830024,-0.09250945,0.04248693,95,35,"Superior frontal gyrus ([SFG], 35)",51,"Cerebellum ([CB], 51)",0.0170400286079973,0.1063979723593003,0.0375650642264476,0.2652825878641674,0.2382632629639743,ASD,CC,CB,CC-CB
49,49,346,-0.07086781,-0.015934987,-0.08971183,-0.112057775,149,8,"Postcentral gyrus ([PoCG], 8)",12,"Superior parietal lobule ([SPL], 12)",0.0316381389473493,0.0691714294964746,0.1271734672226373,0.2354061893418332,0.2351551441900046,TD,SM,SM,SM-SM
50,50,1236,-0.0704242,-0.05291619,-0.06696307,-0.04836161,120,36,"Middle frontal gyrus ([MiFG], 36)",48,Precuneus (48),0.0234778721187526,0.0803611625617851,0.0145479631083084,0.2638441276691172,0.2432857144016438,ASD,CC,DM,CC-DM
51,51,1183,-0.0695153,-0.1754986,0.006541162,0.058920633,175,33,"Left inferior parietal lobue ([R IPL], 33)",49,"Posterior cingulate cortex ([PCC], 49)",0.0454180732526648,-0.2941748633593997,-0.3506006894292243,0.2612110288397707,0.2317198752985424,ASD,CC,DM,CC-DM
52,52,726,-0.066317454,0.025631618,-0.107904024,0.050653413,165,17,"Calcarine gyrus ([CalcarineG], 17)",32,"Inferior parietal lobule ([IPL], 32)",0.0411260282716332,-0.166543219094749,-0.216342687492035,0.2230408192325765,0.2030437446190746,ASD,VIS,CC,VIS-CC
53,53,433,-0.061071735,-0.008009961,-0.0809862,-0.11104099,170,10,"Paracentral lobule ([ParaCL], 10)",12,"Superior parietal lobule ([SPL], 12)",0.0438957329341655,0.3439949440675975,0.412290859839723,0.2907705115964624,0.2997157260470512,TD,SM,SM,SM-SM
54,54,389,-0.06017721,0.05929395,-0.118562914,0.0040702852,163,9,"Left postcentral gyrus ([L PoCG], 9)",11,"Right postcentral gyrus ([R PoCG], 11)",0.0385991768777143,0.348730757967752,0.4145705051947464,0.2568729064043524,0.2945025273698758,TD,SM,SM,SM-SM
55,55,136,-0.059627227,-0.044965465,-0.05641634,0.11511316,40,3,Putamen (3),37,"Hippocampus ([HiPP], 37)",0.0053120794326626,0.0883795985754385,0.0020491499618342,0.2578613727646394,0.2789151834162864,ASD,SC,CC,SC-CC
56,56,1287,-0.05519482,-0.023975587,-0.06278246,-0.0040144357,86,40,"Inferior frontal gyrus ([IFG], 40)",41,"Middle frontal gyrus ([MiFG], 41)",0.0143016551436656,0.2512182708266117,0.1818891401958274,0.2690959809722119,0.2246233710687247,ASD,CC,CC,CC-CC
57,57,718,-0.05294378,0.08771622,-0.12641186,0.053756386,127,17,"Calcarine gyrus ([CalcarineG], 17)",24,"Lingual gyrus ([LingualG], 24)",0.0243288808064545,0.505237062816901,0.4306445480134722,0.2787267400087999,0.2970606983496984,ASD,VIS,VIS,VIS-VIS
58,58,46,-0.048964016,-0.034011718,-0.048207674,0.12929137,113,1,Caudate (1),48,Precuneus (48),0.0214925853711981,-0.0827195218703056,-0.1409225653047612,0.2393563627991386,0.2025631478560301,ASD,SC,DM,SC-DM
59,59,1019,-0.047494676,-0.18731965,0.044837426,-0.020055564,148,26,"Inferior parietal lobule ([IPL], 26)",46,"Posterior cingulate cortex ([PCC], 46)",0.031578895361733,0.1502039864650006,0.2032996921194616,0.2170006151138047,0.2137861130276898,TD,CC,DM,CC-DM
60,60,187,-0.043879796,-0.09576359,-0.004419329,-0.1729852,76,4,Caudate (4),39,"Middle cingulate cortex ([MCC], 39)",0.0125732995751876,0.0707444109860196,0.0097169248774605,0.2032568128871177,0.2209866678249301,ASD,SC,CC,SC-CC
61,61,712,-0.043155216,0.089765936,-0.11393015,0.11182503,64,17,"Calcarine gyrus ([CalcarineG], 17)",18,"Middle occipital gyrus ([MOG], 18)",0.0097158603381907,0.2238588118871847,0.1387821684474756,0.2973244476499292,0.2762744531206306,ASD,VIS,VIS,VIS-VIS
62,62,1044,-0.04300334,-0.013966762,-0.051726446,0.27321994,177,27,Insula (27),45,"Anterior cingulate cortex ([ACC], 45)",0.0456662194890867,0.0342099898984327,-0.0215024962310628,0.2544102885757157,0.232758646559612,ASD,CC,DM,CC-DM
63,63,618,-0.041565504,0.042711712,-0.08363173,-0.22907798,14,14,"Precentral gyrus ([PreCG], 14)",35,"Superior frontal gyrus ([SFG], 35)",0.0010927556656565,-0.1241738617187524,-0.2335147474647177,0.3055361889892747,0.2764811832132016,ASD,SM,CC,SM-CC
64,64,202,-0.040960465,-0.13272145,0.022096543,0.24527545,60,5,Thalamus (5),6,"Superior temporal gyrus ([STG], 6)",0.0086343848678227,0.1138688523745882,0.0396885077543098,0.2442756796500353,0.247054663123124,ASD,SC,AUD,SC-AUD
65,65,1333,-0.039474163,-0.045381248,-0.02803598,-0.07003263,0,44,Precuneus (44),45,"Anterior cingulate cortex ([ACC], 45)",4.822149292688106e-05,0.2067134354210145,0.3235061517538902,0.2474976308654834,0.2485822739886587,TD,DM,DM,DM-DM
66,66,447,-0.037855152,-0.014277782,-0.044292897,-0.027849989,106,10,"Paracentral lobule ([ParaCL], 10)",26,"Inferior parietal lobule ([IPL], 26)",0.0200796002330098,0.0095662722553411,-0.047766885131013,0.2171785023940627,0.2127364152100895,ASD,SM,CC,SM-CC
67,67,83,-0.03651821,-0.044567656,-0.024358412,-0.02271158,65,2,Subthalamus/hypothalamus (2),34,"Supplementary motor area ([SMA], 34)",0.0097821723314409,0.0315507635899447,-0.0308275291546007,0.2142265128238895,0.2064395902849799,ASD,SC,CC,SC-CC
68,68,1215,-0.035445254,-0.055679668,-0.01700199,-0.19290578,6,35,"Superior frontal gyrus ([SFG], 35)",44,Precuneus (44),0.0004706843665125,0.1672198331740002,0.2726612490228691,0.2616927743465835,0.2607777690609243,TD,CC,DM,CC-DM
69,69,185,-0.03381909,-0.0032327133,-0.045317553,-0.036196947,2,4,Caudate (4),37,"Hippocampus ([HiPP], 37)",0.0001131273464414,0.1725573724068732,0.0566217803018207,0.2517897890887374,0.2662380665036842,ASD,SC,CC,SC-CC
70,70,1179,-0.032874655,-0.04985576,-0.01664276,0.117526315,50,33,"Left inferior parietal lobue ([R IPL], 33)",45,"Anterior cingulate cortex ([ACC], 45)",0.0067856310412305,-0.1695394210301213,-0.2406367451395713,0.2461672769399454,0.211594481165641,ASD,CC,DM,CC-DM
71,71,75,-0.031970378,-0.020415049,-0.032630198,-0.023118358,100,2,Subthalamus/hypothalamus (2),26,"Inferior parietal lobule ([IPL], 26)",0.017702431207442,-0.1158320663592114,-0.0606222108628343,0.1934851816329139,0.2105378071655574,TD,SC,CC,SC-CC
72,72,632,-0.031859774,-0.03723369,-0.022226833,0.30032074,152,14,"Precentral gyrus ([PreCG], 14)",49,"Posterior cingulate cortex ([PCC], 49)",0.0328627952135455,-0.144956120145008,-0.2065089940529505,0.2652909735703724,0.2386593309323032,ASD,SM,DM,SM-DM
73,73,978,-0.029535875,0.009961879,-0.047321156,-0.18003097,128,25,"Middle temporal gyrus ([MTG], 25)",32,"Inferior parietal lobule ([IPL], 32)",0.0244773396455452,-0.049497465010451,0.0110692793495084,0.2237880008232638,0.243713988783292,TD,VIS,CC,VIS-CC
74,74,1290,-0.029091028,-0.028958127,-0.02336833,0.07036043,167,40,"Inferior frontal gyrus ([IFG], 40)",44,Precuneus (44),0.0425577348938222,-0.1500517713921351,-0.2079885724599754,0.2682614078515911,0.231000468791636,ASD,CC,DM,CC-DM
75,75,25,-0.028166989,-0.050689828,-0.009140958,0.14989446,171,1,Caudate (1),27,Insula (27),0.0441383496721971,0.1316840279938368,0.0830484403835426,0.217309800551767,0.2047621920864774,ASD,SC,CC,SC-CC
76,76,972,-0.026852492,0.009998003,-0.043003753,-0.1564217,47,25,"Middle temporal gyrus ([MTG], 25)",26,"Inferior parietal lobule ([IPL], 26)",0.00571897851223,-0.0916810151048407,-0.0165747802646669,0.2266397024907939,0.2445167866473188,TD,VIS,CC,VIS-CC
77,77,1207,-0.026818667,-0.070373535,0.0045399843,-0.0826231,150,35,"Superior frontal gyrus ([SFG], 35)",36,"Middle frontal gyrus ([MiFG], 36)",0.0320920322761298,-0.0874825931906185,-0.1492732669202464,0.2426474529967595,0.2586847020760511,ASD,CC,CC,CC-CC
78,78,1111,-0.025792383,-0.04406101,-0.009770374,-0.06085536,139,30,"Right inferior frontal gyrus ([R IFG], 30)",40,"Inferior frontal gyrus ([IFG], 40)",0.0285901327260603,0.1266253787520598,0.1875915869078935,0.2315513871628736,0.2521398036651345,TD,CC,CC,CC-CC
79,79,1177,-0.024569044,-0.027492674,-0.017848808,-0.2673251,137,33,"Left inferior parietal lobue ([R IPL], 33)",43,Precuneus (43),0.0283887071657148,-0.1549348883125947,-0.2087718849653539,0.2302959941999599,0.198718816239877,ASD,CC,DM,CC-DM
80,80,956,-0.02453877,-0.09682232,0.023469938,0.07961617,102,24,"Lingual gyrus ([LingualG], 24)",38,"Left inferior parietal lobule ([L IPL], 38)",0.0185317268787436,-0.1855448070079327,-0.1330419477927904,0.2015123679800402,0.1875413572194685,TD,VIS,CC,VIS-CC
81,81,1192,-0.024054844,-0.020718489,-0.022159586,0.0474142,84,34,"Supplementary motor area ([SMA], 34)",39,"Middle cingulate cortex ([MCC], 39)",0.0135685002033045,0.041549901031573,-0.0189114100676534,0.2077482170946006,0.2179613291408947,ASD,CC,CC,CC-CC
82,82,1120,-0.023590945,-0.13104898,0.045121115,0.16602509,52,30,"Right inferior frontal gyrus ([R IFG], 30)",49,"Posterior cingulate cortex ([PCC], 49)",0.0079467075366967,-0.0182101297344479,-0.0928177649458868,0.2374118268471497,0.2506106046740652,ASD,CC,DM,CC-DM
83,83,291,-0.022588372,0.08090217,-0.07871401,-0.2254116,54,6,"Superior temporal gyrus ([STG], 6)",48,Precuneus (48),0.0082474303666326,-0.0275789735308169,-0.0991932434019199,0.2390489384899911,0.232990005799538,ASD,AUD,DM,AUD-DM
84,84,384,-0.020709889,-0.04706106,-0.0008828073,-0.11615061,174,8,"Postcentral gyrus ([PoCG], 8)",50,"Cerebellum ([CB], 50)",0.0445218352013612,-0.0398586023419366,0.0155028696566397,0.2215178848820987,0.2556723005342967,TD,SM,CB,SM-CB
85,85,1013,-0.020570721,-0.123507656,0.045080006,-0.016762681,98,26,"Inferior parietal lobule ([IPL], 26)",40,"Inferior frontal gyrus ([IFG], 40)",0.0173613612292915,0.2359497927488934,0.1646188174503782,0.2754244132064778,0.2479122931381866,ASD,CC,CC,CC-CC
86,86,1337,-0.020121628,-0.060501307,0.0070439945,0.082986265,59,44,Precuneus (44),49,"Posterior cingulate cortex ([PCC], 49)",0.0084929731586643,0.4702783398335218,0.5445642254064105,0.2352834938606814,0.2542796634986067,TD,DM,DM,DM-DM
87,87,377,-0.015954643,0.13885346,-0.104996175,-0.13565677,124,8,"Postcentral gyrus ([PoCG], 8)",43,Precuneus (43),0.0238146568622592,-0.1991203827115684,-0.248586183115492,0.2016076426680197,0.180577504338545,ASD,SM,DM,SM-DM
88,88,1280,-0.014949649,-0.037177607,0.0013646401,0.12622917,58,39,"Middle cingulate cortex ([MCC], 39)",47,"Anterior cingulate cortex ([ACC], 47)",0.0084660742451913,-0.0673919416712389,0.0012770343526741,0.2174557366563036,0.2349130264390105,TD,CC,DM,CC-DM
89,89,1103,-0.014039534,0.10173936,-0.079801455,-0.040205132,66,30,"Right inferior frontal gyrus ([R IFG], 30)",32,"Inferior parietal lobule ([IPL], 32)",0.0097972536426532,0.0558532924604516,0.1221370925944946,0.2333179322255963,0.214148383704451,TD,CC,CC,CC-CC
90,90,189,-0.013476571,0.04975384,-0.0481239,0.04258221,22,4,Caudate (4),41,"Middle frontal gyrus ([MiFG], 41)",0.00267757893194,-0.0224810681200816,0.0588366895608456,0.2339255090477565,0.2363749720948645,TD,SC,CC,SC-CC
91,91,1211,-0.012380145,-0.10841805,0.047508284,-0.06758549,168,35,"Superior frontal gyrus ([SFG], 35)",40,"Inferior frontal gyrus ([IFG], 40)",0.0427785660843504,-0.0168364237008453,-0.0764179426372035,0.2475189139598942,0.2640870449586229,ASD,CC,CC,CC-CC
92,92,166,-0.011991352,-0.0017802663,-0.015877439,-0.2183601,131,4,Caudate (4),18,"Middle occipital gyrus ([MOG], 18)",0.0259190273457601,-0.1135658660903013,-0.061032710670552,0.1943329006737227,0.2148794532915147,TD,SC,VIS,SC-VIS
93,93,261,-0.009422062,-0.033040397,0.006553125,-0.020783082,28,6,"Superior temporal gyrus ([STG], 6)",18,"Middle occipital gyrus ([MOG], 18)",0.0035626675604123,-0.1549529882855357,-0.0862272578981871,0.2118655524654218,0.1985737123354304,TD,AUD,VIS,AUD-VIS
94,94,89,-0.007998097,0.1405107,-0.09514477,0.10746756,119,2,Subthalamus/hypothalamus (2),40,"Inferior frontal gyrus ([IFG], 40)",0.0233265795436159,-0.0056703647453128,0.0540298459810308,0.2198688416522822,0.2373643579711072,TD,SC,CC,SC-CC
95,95,1038,-0.0076431623,0.025630811,-0.02604002,0.13281907,17,27,Insula (27),39,"Middle cingulate cortex ([MCC], 39)",0.0015006051028891,0.1557749992786741,0.0716114322286528,0.2228095860651032,0.2362660210915706,ASD,CC,CC,CC-CC
96,96,1025,-0.007348441,-0.030087007,0.007561265,-0.03421136,159,26,"Inferior parietal lobule ([IPL], 26)",52,"Cerebellum ([CB], 52)",0.0362087919246668,-0.0834555864711095,-0.0301654616279801,0.2221714493359457,0.2214979734166863,TD,CC,CB,CC-CB
97,97,230,-0.0071753925,0.050127823,-0.03998945,0.31074828,96,5,Thalamus (5),34,"Supplementary motor area ([SMA], 34)",0.0172818935791082,0.0339027082805757,-0.0231921521697524,0.1906124559005565,0.2236944197966211,ASD,SC,CC,SC-CC
98,98,981,-0.0066861603,-0.09864296,0.04819269,-0.11605793,49,25,"Middle temporal gyrus ([MTG], 25)",35,"Superior frontal gyrus ([SFG], 35)",0.0058792907089798,-0.0642703670093042,0.020329591261505,0.2555094730255963,0.2768482297589487,TD,VIS,CC,VIS-CC
