,Connectivity_Index,First_ROI_Index,First_ROI_Name,Second_ROI_Index,Second_ROI_Name,P_Values,ASD_Mean,TD_Mean,ASD_STD,TD_STD,Dominant_Group
18,269,6,"Superior temporal gyrus ([STG], 6)",26,"Inferior parietal lobule ([IPL], 26)",0.007428665088984644,-0.04433606168818204,-0.15020182079965666,0.25256889967984103,0.20146025678121016,ASD
19,328,7,"Middle temporal gyrus ([MTG], 7)",39,"Middle cingulate cortex ([MCC], 39)",0.007981255297932234,-0.014828041059249343,-0.14250153310069905,0.2647416283740631,0.27997028096879056,ASD
20,1324,43,Precuneus (43),45,"Anterior cingulate cortex ([ACC], 45)",0.008368492753525181,-0.04599820900967147,0.07314640182765697,0.2527303060438476,0.2599381855865618,TD
21,903,22,Fusiform gyrus (22),44,Precuneus (44),0.008509053741917138,0.10265645561671279,-0.0010143088939290016,0.20405020081477812,0.23782950787570184,ASD
22,1186,33,"Left inferior parietal lobue ([R IPL], 33)",52,"Cerebellum ([CB], 52)",0.008778844918205348,-0.20907744606740136,-0.09399286688045885,0.22345422777374674,0.2676422197546217,TD
23,32,1,Caudate (1),34,"Supplementary motor area ([SMA], 34)",0.009154391905943604,-0.01046244811780237,-0.12279220196557615,0.22875921256724208,0.2566333585051533,ASD
24,358,8,"Postcentral gyrus ([PoCG], 8)",24,"Lingual gyrus ([LingualG], 24)",0.009289993271835056,0.17259733288924448,0.05995743370549541,0.21038372898707783,0.2699762950126932,ASD
25,1280,39,"Middle cingulate cortex ([MCC], 39)",47,"Anterior cingulate cortex ([ACC], 47)",0.009363073603593685,-0.024194223555178647,0.10488512492643325,0.29210219192623954,0.27512996474470497,TD
26,955,24,"Lingual gyrus ([LingualG], 24)",37,"Hippocampus ([HiPP], 37)",0.00982121336938576,-0.16084446830506835,-0.06903986394222991,0.20025642573323246,0.20371023485316983,TD
27,692,16,"Postcentral gyrus ([PoCG], 16)",34,"Supplementary motor area ([SMA], 34)",0.010349995650810382,-0.0004513407613240622,0.0993095571171211,0.2327252972784576,0.21247998726099462,TD
28,1032,27,Insula (27),33,"Left inferior parietal lobue ([R IPL], 33)",0.010450813262593452,-0.06647995786285053,0.031673895065869595,0.21090746581978792,0.22330303554806452,TD
29,863,21,"Right middle occipital gyrus ([R MOG], 21)",35,"Superior frontal gyrus ([SFG], 35)",0.010659627860291856,-0.2412173757291607,-0.13193484558851462,0.23467564315896453,0.24986500511733054,TD
30,958,24,"Lingual gyrus ([LingualG], 24)",40,"Inferior frontal gyrus ([IFG], 40)",0.011014861801353625,-0.020594761345951073,-0.12166769994963783,0.2331375697838372,0.2209359986372081,ASD
31,182,4,Caudate (4),34,"Supplementary motor area ([SMA], 34)",0.01126002772566064,0.02530259588860213,-0.07730622870508244,0.22454760881976862,0.2346511311061882,ASD
32,1129,31,"Middle frontal gyrus ([MiFG], 31)",36,"Middle frontal gyrus ([MiFG], 36)",0.011843143667114208,0.06799927192366766,-0.042108870003315944,0.2858913455691603,0.21741813844871913,ASD
33,31,1,Caudate (1),33,"Left inferior parietal lobue ([R IPL], 33)",0.012700205069963486,-0.24000944653743553,-0.11991613808584264,0.21238350036395795,0.3127130850919342,TD
34,1065,28,"Superior medial frontal gyrus ([SMFG], 28)",41,"Middle frontal gyrus ([MiFG], 41)",0.012985149114045568,0.21296088749177933,0.1086167648881637,0.22839714267866748,0.24686257329440509,ASD
35,647,15,"Superior parietal lobule ([SPL], 15)",26,"Inferior parietal lobule ([IPL], 26)",0.01402043236897434,0.07836905635642304,-0.037686612434454037,0.28900065186443585,0.2530744984775604,ASD
36,447,10,"Paracentral lobule ([ParaCL], 10)",26,"Inferior parietal lobule ([IPL], 26)",0.015384401291387326,-0.01084935324477633,-0.12503095518627305,0.25915389440928116,0.2751413182077459,ASD
37,981,25,"Middle temporal gyrus ([MTG], 25)",35,"Superior frontal gyrus ([SFG], 35)",0.01608504299762384,-0.11809148881239444,0.0029418294658024096,0.27604670028164363,0.29404611860458146,TD
38,1120,30,"Right inferior frontal gyrus ([R IFG], 30)",49,"Posterior cingulate cortex ([PCC], 49)",0.016166557903187485,0.04823516316668347,-0.04499113950205217,0.2279517404845156,0.2153796092121429,ASD
39,814,19,"Middle temporal gyrus ([MTG], 19)",51,"Cerebellum ([CB], 51)",0.016450595313950152,-0.07375722259281059,-0.2025989144299778,0.29239563094258536,0.31584419670054475,ASD
40,607,14,"Precentral gyrus ([PreCG], 14)",24,"Lingual gyrus ([LingualG], 24)",0.016713254426142386,0.19064434766185526,0.09121170691147949,0.2518519123486108,0.22484500295962345,ASD
41,1182,33,"Left inferior parietal lobue ([R IPL], 33)",48,Precuneus (48),0.01714566836075275,0.14432296318693513,0.03828624849420871,0.22774339771911262,0.27116060657734165,ASD
42,1020,26,"Inferior parietal lobule ([IPL], 26)",47,"Anterior cingulate cortex ([ACC], 47)",0.018049317944073662,-0.05540008509295037,0.042924289324623305,0.20578640531225967,0.2578523595189876,TD
43,571,13,"Paracentral lobule ([ParaCL], 13)",27,Insula (27),0.02049811698415362,0.09871888156975604,-0.003010872753946495,0.24944520322466424,0.2509965979656342,ASD
44,1298,40,"Inferior frontal gyrus ([IFG], 40)",52,"Cerebellum ([CB], 52)",0.02058490573695131,-0.07676196187390887,0.025455363588625688,0.2635348705873261,0.24250391928226897,TD
45,1353,46,"Posterior cingulate cortex ([PCC], 46)",50,"Cerebellum ([CB], 50)",0.020874179234290025,-0.05299825590275544,0.056774981210696615,0.21444370947152427,0.3064195209289329,TD
46,800,19,"Middle temporal gyrus ([MTG], 19)",37,"Hippocampus ([HiPP], 37)",0.021964137584489354,-0.07109914396236598,-0.17443396565803046,0.24944340948938226,0.2629125385294386,ASD
47,275,6,"Superior temporal gyrus ([STG], 6)",32,"Inferior parietal lobule ([IPL], 32)",0.02285566747763441,0.12002005140378144,0.026048467334042643,0.2259629568613917,0.2424101325316999,ASD
48,1204,34,"Supplementary motor area ([SMA], 34)",51,"Cerebellum ([CB], 51)",0.023310889467255166,-0.020165549128764466,-0.1125729449711657,0.23383584929923043,0.23129217527217583,ASD
49,1184,33,"Left inferior parietal lobue ([R IPL], 33)",50,"Cerebellum ([CB], 50)",0.023515741041054954,-0.10801921740899255,-0.0031667771103481945,0.22422570143743126,0.2902924241828453,TD
50,1025,26,"Inferior parietal lobule ([IPL], 26)",52,"Cerebellum ([CB], 52)",0.02409914879921129,-0.09891990896448301,0.008572710953620069,0.2757387399380493,0.2689563301361127,TD
51,230,5,Thalamus (5),34,"Supplementary motor area ([SMA], 34)",0.025020094111137064,0.015562989578619594,-0.07864686805049786,0.2390250536066498,0.24045862423118453,ASD
52,550,12,"Superior parietal lobule ([SPL], 12)",46,"Posterior cingulate cortex ([PCC], 46)",0.025526335530137244,0.05396740739639494,-0.04414905854119776,0.230947649866487,0.2644505220251528,ASD
53,1291,40,"Inferior frontal gyrus ([IFG], 40)",45,"Anterior cingulate cortex ([ACC], 45)",0.02588715156781578,0.032381280577027556,-0.07838906035259424,0.2620994728871643,0.29882948132101866,ASD
54,673,15,"Superior parietal lobule ([SPL], 15)",52,"Cerebellum ([CB], 52)",0.027471323519049493,-0.3188155585781708,-0.22764463893010448,0.1979995129914064,0.2608028261301291,TD
55,684,16,"Postcentral gyrus ([PoCG], 16)",26,"Inferior parietal lobule ([IPL], 26)",0.02796573067179492,0.0031187025493160272,-0.0948381986003987,0.26309040355875185,0.24769885905879227,ASD
56,718,17,"Calcarine gyrus ([CalcarineG], 17)",24,"Lingual gyrus ([LingualG], 24)",0.028159751112702705,0.5925135845877546,0.48681139605575735,0.22198185103829665,0.3084839093456497,ASD
57,503,11,"Right postcentral gyrus ([R PoCG], 11)",40,"Inferior frontal gyrus ([IFG], 40)",0.028302637703373216,-0.04921499729383028,-0.146341239911456,0.2724709638332264,0.2370213410213198,ASD
58,1178,33,"Left inferior parietal lobue ([R IPL], 33)",44,Precuneus (44),0.028733083238646377,-0.11129552572066478,-0.20755155569517647,0.25896674452066937,0.24526357637656013,ASD
59,1026,26,"Inferior parietal lobule ([IPL], 26)",53,"Cerebellum ([CB], 53)",0.028868106258019645,-0.1445055150008423,-0.0424510353758343,0.2899547075353622,0.24768023997636,TD
60,600,14,"Precentral gyrus ([PreCG], 14)",17,"Calcarine gyrus ([CalcarineG], 17)",0.029476755438928783,0.1614293733787016,0.0551831226964903,0.28631402856635324,0.272684094916668,ASD
61,229,5,Thalamus (5),33,"Left inferior parietal lobue ([R IPL], 33)",0.030356142714157097,-0.13997890627402407,-0.03426905882548188,0.21542047134099118,0.3178489025222999,TD
62,598,14,"Precentral gyrus ([PreCG], 14)",15,"Superior parietal lobule ([SPL], 15)",0.03071477724159402,0.25535223475566027,0.15509545238089845,0.2607131493194954,0.2679945053367289,ASD
63,544,12,"Superior parietal lobule ([SPL], 12)",40,"Inferior frontal gyrus ([IFG], 40)",0.03073934803421863,-0.0549463811778368,-0.15730158036217473,0.28438105459374285,0.2596331800690293,ASD
64,1012,26,"Inferior parietal lobule ([IPL], 26)",39,"Middle cingulate cortex ([MCC], 39)",0.03139750377478697,-0.020242324076909117,0.08243022423445319,0.28128339571112615,0.2655919350907162,TD
65,1088,29,"Inferior frontal gyrus ([IFG], 29)",40,"Inferior frontal gyrus ([IFG], 40)",0.031723302263809885,0.2397506685238357,0.1330552033637597,0.2776092354404753,0.28805638669555694,ASD
66,626,14,"Precentral gyrus ([PreCG], 14)",43,Precuneus (43),0.03299959896333212,0.09414309313493988,0.0025332866773848813,0.2571812971070254,0.23616039372561398,ASD
67,1264,38,"Left inferior parietal lobule ([L IPL], 38)",45,"Anterior cingulate cortex ([ACC], 45)",0.03302732237443889,-0.10601753492618625,-0.20245638928618048,0.24830337358465635,0.2655948006252458,ASD
68,354,8,"Postcentral gyrus ([PoCG], 8)",20,Cuneus (20),0.0333331162349529,0.1637621444369229,0.06725763929909678,0.2241641286735614,0.28218888403425996,ASD
69,1355,46,"Posterior cingulate cortex ([PCC], 46)",52,"Cerebellum ([CB], 52)",0.03346196830902077,-0.09466359508180376,0.011686061307543074,0.28760348815474024,0.28411033625121485,TD
70,404,9,"Left postcentral gyrus ([L PoCG], 9)",26,"Inferior parietal lobule ([IPL], 26)",0.03366887025284483,-0.052437352509369,-0.1490748634224632,0.24912740451156296,0.26755179425296577,ASD
71,75,2,Subthalamus/hypothalamus (2),26,"Inferior parietal lobule ([IPL], 26)",0.03480530881331217,-0.09288809964239876,-0.005618847499433609,0.23163374775760395,0.23948478896701092,TD
72,1237,36,"Middle frontal gyrus ([MiFG], 36)",49,"Posterior cingulate cortex ([PCC], 49)",0.03582958528520082,-0.08663321885723657,-0.17426512111404446,0.23978192386431518,0.237524272149934,ASD
73,1121,30,"Right inferior frontal gyrus ([R IFG], 30)",50,"Cerebellum ([CB], 50)",0.036266184837117424,-0.05432436364159629,0.03299077746445223,0.18902074915421377,0.26912640440748986,TD
74,215,5,Thalamus (5),19,"Middle temporal gyrus ([MTG], 19)",0.036508443469339576,-0.019974206743890416,-0.13794540698760727,0.2781466844110212,0.35160211415566156,ASD
75,453,10,"Paracentral lobule ([ParaCL], 10)",32,"Inferior parietal lobule ([IPL], 32)",0.03720670678416708,0.03393108140791401,-0.06041532204153109,0.24652081405270862,0.26741817434328957,ASD
76,238,5,Thalamus (5),42,"Hippocampus ([HiPP], 42)",0.03783669515256579,0.10741604986304902,0.2275736783910641,0.3289451016980832,0.3317786001333852,TD
77,174,4,Caudate (4),26,"Inferior parietal lobule ([IPL], 26)",0.03793341171917521,-0.03605200418645141,0.0506867119754273,0.25179397725892455,0.22852734668467725,TD
78,181,4,Caudate (4),33,"Left inferior parietal lobue ([R IPL], 33)",0.038243316221694724,-0.17765295740122486,-0.08744223237895933,0.20522249743019663,0.2767744662268818,TD
79,1189,34,"Supplementary motor area ([SMA], 34)",36,"Middle frontal gyrus ([MiFG], 36)",0.03824908758409141,0.08806198882409165,-0.0018067879982955036,0.26996841560013335,0.22981585767227128,ASD
80,596,13,"Paracentral lobule ([ParaCL], 13)",52,"Cerebellum ([CB], 52)",0.03854835405422653,0.02487437130416206,0.12092780522527447,0.2630591257815954,0.26687109487800764,TD
81,1247,37,"Hippocampus ([HiPP], 37)",43,Precuneus (43),0.03927907533372065,-0.1046892281326365,-0.03162635576688862,0.19462397600504286,0.20823629255516712,TD
82,1299,40,"Inferior frontal gyrus ([IFG], 40)",53,"Cerebellum ([CB], 53)",0.039426717558567644,-0.11781122792689658,-0.023437206522377508,0.29128479324180945,0.237406703103479,TD
83,312,7,"Middle temporal gyrus ([MTG], 7)",23,"Inferior occipital gyrus ([IOG], 23)",0.039589477820310845,-0.03165936977829634,0.05778904770979647,0.20293532243794588,0.2774536809168499,TD
84,836,20,Cuneus (20),40,"Inferior frontal gyrus ([IFG], 40)",0.04049174429456751,-0.03903414856054473,-0.13138770530143726,0.2506632788281899,0.26265293335602846,ASD
85,1350,46,"Posterior cingulate cortex ([PCC], 46)",47,"Anterior cingulate cortex ([ACC], 47)",0.04148576542330866,-0.11223254205938679,-0.007751943013213288,0.24086379886772707,0.32636376479070506,TD
86,953,24,"Lingual gyrus ([LingualG], 24)",35,"Superior frontal gyrus ([SFG], 35)",0.04266496313935517,-0.2019160434124998,-0.12463155447650562,0.23337943128916538,0.20559900475882556,TD
87,23,1,Caudate (1),25,"Middle temporal gyrus ([MTG], 25)",0.04370747910598872,-0.02548605400043465,-0.1274137372246459,0.2876054601355389,0.2897812952323808,ASD
88,380,8,"Postcentral gyrus ([PoCG], 8)",46,"Posterior cingulate cortex ([PCC], 46)",0.04412253257572699,-0.01797261621891023,-0.10102981703753118,0.21381773373019405,0.25103984995923107,ASD
89,1294,40,"Inferior frontal gyrus ([IFG], 40)",48,Precuneus (48),0.04472942486495593,-0.017138964519514632,-0.10673199200270499,0.24327761270769072,0.26365587479583863,ASD
90,489,11,"Right postcentral gyrus ([R PoCG], 11)",26,"Inferior parietal lobule ([IPL], 26)",0.04498213386480064,-0.04375475996443916,-0.13349713512999345,0.24722560515511102,0.2621476419185219,ASD
91,190,4,Caudate (4),42,"Hippocampus ([HiPP], 42)",0.04500808094257511,0.11816837665655958,0.21414037080400938,0.28243336747370723,0.2669376235270256,TD
92,956,24,"Lingual gyrus ([LingualG], 24)",38,"Left inferior parietal lobule ([L IPL], 38)",0.04567448264971423,0.07446421985091313,0.0004148555196776817,0.22669986334691375,0.19998638837765606,ASD
93,1157,32,"Inferior parietal lobule ([IPL], 32)",43,Precuneus (43),0.04595886412548679,0.11480952387944487,0.02929923954527414,0.2548455085141314,0.23725446893906132,ASD
94,784,19,"Middle temporal gyrus ([MTG], 19)",21,"Right middle occipital gyrus ([R MOG], 21)",0.04695728370683394,0.12448617386265413,0.2223063478570261,0.26429523384118253,0.29367536377134973,TD
95,1202,34,"Supplementary motor area ([SMA], 34)",49,"Posterior cingulate cortex ([PCC], 49)",0.04719235400263948,0.032510122157839695,0.1192807907952506,0.22863282885585465,0.2647754760564714,TD
96,40,1,Caudate (1),42,"Hippocampus ([HiPP], 42)",0.05055560471346401,0.15787067338209612,0.25849406580355894,0.3162674977628785,0.2767252346646095,TD
97,1044,27,Insula (27),45,"Anterior cingulate cortex ([ACC], 45)",0.05140652236532038,0.19932715723900063,0.11395226247398864,0.2256860027614635,0.26772673870966485,ASD
98,586,13,"Paracentral lobule ([ParaCL], 13)",42,"Hippocampus ([HiPP], 42)",0.0514706835702795,0.029940634232519914,0.11892036535275584,0.2688521447212318,0.25546452633550665,TD
99,1205,34,"Supplementary motor area ([SMA], 34)",52,"Cerebellum ([CB], 52)",0.051837341712403714,-0.05144101489685521,-0.1315103028318128,0.2193390858639335,0.2468514395547897,ASD
100,738,17,"Calcarine gyrus ([CalcarineG], 17)",44,Precuneus (44),0.05204292965938366,0.12519136956495724,0.22328115601156762,0.31319937349890276,0.2690207986339451,TD
101,1060,28,"Superior medial frontal gyrus ([SMFG], 28)",36,"Middle frontal gyrus ([MiFG], 36)",0.05259601767945875,0.07059877472557287,-0.015152617708858548,0.2643418969468683,0.24422114664904854,ASD
102,1183,33,"Left inferior parietal lobue ([R IPL], 33)",49,"Posterior cingulate cortex ([PCC], 49)",0.053617426934476825,-0.13317019559708612,-0.22290952203712083,0.29587153654601905,0.2411788683072372,ASD
103,38,1,Caudate (1),40,"Inferior frontal gyrus ([IFG], 40)",0.05451355247363178,0.013981526320777852,0.10048852478980015,0.24188284703078752,0.26829314566093826,TD
104,898,22,Fusiform gyrus (22),39,"Middle cingulate cortex ([MCC], 39)",0.05473552207952369,-0.0495500494876881,0.0441236391326266,0.24695563139902854,0.30056982912606517,TD
105,222,5,Thalamus (5),26,"Inferior parietal lobule ([IPL], 26)",0.055139903412874995,-0.03633606305175334,0.05108030128576062,0.23628063713219336,0.27757323736522355,TD
106,762,18,"Middle occipital gyrus ([MOG], 18)",33,"Left inferior parietal lobue ([R IPL], 33)",0.055424732062585615,0.10204017507685872,0.015850710141585435,0.2421971792358198,0.2681358102782387,ASD
107,289,6,"Superior temporal gyrus ([STG], 6)",46,"Posterior cingulate cortex ([PCC], 46)",0.05627029957447238,0.021376515711781938,-0.05279590645495887,0.21386198225897463,0.22832765907429126,ASD
108,517,12,"Superior parietal lobule ([SPL], 12)",13,"Paracentral lobule ([ParaCL], 13)",0.057870404599808085,-0.11625497456886046,-0.012578431474921476,0.29001979771551467,0.3286230392066661,TD
109,1342,45,"Anterior cingulate cortex ([ACC], 45)",46,"Posterior cingulate cortex ([PCC], 46)",0.058087493791063954,0.05285790346736715,0.1454625537153075,0.24585836854340765,0.3022776784812555,TD
110,1288,40,"Inferior frontal gyrus ([IFG], 40)",42,"Hippocampus ([HiPP], 42)",0.05810384673617194,-0.08655007124863322,0.005335160573362689,0.2577321916996656,0.29122318936329844,TD
111,1206,34,"Supplementary motor area ([SMA], 34)",53,"Cerebellum ([CB], 53)",0.058286171415710575,-0.00042303640055268846,-0.08492357014469518,0.2709613600589791,0.24293331511349348,ASD
112,388,9,"Left postcentral gyrus ([L PoCG], 9)",10,"Paracentral lobule ([ParaCL], 10)",0.059014406402025925,0.33241509981740974,0.43242649012613776,0.3068386165980959,0.30016973604745434,TD
113,972,25,"Middle temporal gyrus ([MTG], 25)",26,"Inferior parietal lobule ([IPL], 26)",0.05964039074389082,-0.12179641094897292,-0.030629504818682516,0.2657692519920465,0.2849797679467592,TD
114,185,4,Caudate (4),37,"Hippocampus ([HiPP], 37)",0.059645174902575315,0.21742991267302322,0.13163177422996078,0.2153844828837595,0.28984431035126645,ASD
115,1225,36,"Middle frontal gyrus ([MiFG], 36)",37,"Hippocampus ([HiPP], 37)",0.06103416319731717,-0.09354613165478681,-0.0248828071318507,0.2092997348675836,0.21003776721585313,TD
116,1234,36,"Middle frontal gyrus ([MiFG], 36)",46,"Posterior cingulate cortex ([PCC], 46)",0.061397167915545225,0.005398940062810425,0.08402423466100103,0.21932508423700406,0.25515602181095953,TD
117,282,6,"Superior temporal gyrus ([STG], 6)",39,"Middle cingulate cortex ([MCC], 39)",0.06280056921010228,-0.19291940798269536,-0.26587299830061395,0.23245800838676423,0.2181175383156449,ASD
118,1187,33,"Left inferior parietal lobue ([R IPL], 33)",53,"Cerebellum ([CB], 53)",0.06296970002134943,-0.22195520443021324,-0.1362049454350657,0.2542774644669393,0.2708419137450768,TD
119,536,12,"Superior parietal lobule ([SPL], 12)",32,"Inferior parietal lobule ([IPL], 32)",0.06376156864049094,0.054811363539319126,-0.040400254449671096,0.27405207335604354,0.3078795329272105,ASD
120,236,5,Thalamus (5),40,"Inferior frontal gyrus ([IFG], 40)",0.06457083433335019,-0.023454857467662873,0.06305532678440989,0.2216988768642639,0.29769864811369073,TD
121,1162,32,"Inferior parietal lobule ([IPL], 32)",48,Precuneus (48),0.06485591713821576,0.09461091678716738,0.011008732434029157,0.2645078702005642,0.25504572674140424,ASD
122,575,13,"Paracentral lobule ([ParaCL], 13)",31,"Middle frontal gyrus ([MiFG], 31)",0.06487276848872042,0.08841741336622638,0.006428089767346219,0.26345729294536857,0.24697097471025273,ASD
123,983,25,"Middle temporal gyrus ([MTG], 25)",37,"Hippocampus ([HiPP], 37)",0.06544665375926073,0.05505117947960695,-0.027181049403201228,0.21980271500969933,0.27912699099878535,ASD
124,126,3,Putamen (3),27,Insula (27),0.0659775409951305,0.25453960927570446,0.17478386541056395,0.22589416754972788,0.2637222969430688,ASD
125,891,22,Fusiform gyrus (22),32,"Inferior parietal lobule ([IPL], 32)",0.06717003249506708,-0.20462406696573543,-0.12269268058140573,0.260902018772504,0.25256440003142777,TD
126,646,15,"Superior parietal lobule ([SPL], 15)",25,"Middle temporal gyrus ([MTG], 25)",0.06724435706754887,0.1090657840403458,0.20868226219892547,0.3062367537826332,0.3154445437607229,TD
127,1303,41,"Middle frontal gyrus ([MiFG], 41)",45,"Anterior cingulate cortex ([ACC], 45)",0.06748552741893223,0.21645876997290983,0.12734501842002446,0.27476489100626733,0.28202371910014457,ASD
128,892,22,Fusiform gyrus (22),33,"Left inferior parietal lobue ([R IPL], 33)",0.06774592408368611,-0.05714168578240203,0.02845852020428107,0.23466654266617076,0.29073635204355325,TD
129,1127,31,"Middle frontal gyrus ([MiFG], 31)",34,"Supplementary motor area ([SMA], 34)",0.06827883924367464,-0.04609584832217696,0.03867153714584509,0.2594707579404536,0.2709694020881661,TD
130,1310,41,"Middle frontal gyrus ([MiFG], 41)",52,"Cerebellum ([CB], 52)",0.06863585301075185,0.047747975016346596,0.1216207825958526,0.2235021159750794,0.23851565667414784,TD
131,322,7,"Middle temporal gyrus ([MTG], 7)",33,"Left inferior parietal lobue ([R IPL], 33)",0.06917693114175014,0.12832278718077775,0.21226268212887706,0.23231519106399615,0.28599542068117406,TD
132,353,8,"Postcentral gyrus ([PoCG], 8)",19,"Middle temporal gyrus ([MTG], 19)",0.06931510642377128,0.11244708776799849,0.1896199770510591,0.2304143786372133,0.2523109512637154,TD
133,197,4,Caudate (4),49,"Posterior cingulate cortex ([PCC], 49)",0.07110122423257241,0.02201795838662734,-0.04873031709600443,0.19866812168419126,0.24181674089340366,ASD
134,138,3,Putamen (3),39,"Middle cingulate cortex ([MCC], 39)",0.07261551760155802,0.213073476254801,0.12870665553570237,0.2495354144515905,0.2827077617838773,ASD
135,6,1,Caudate (1),8,"Postcentral gyrus ([PoCG], 8)",0.07375434973465265,-0.20099428236200564,-0.1160281047266279,0.22784665143450022,0.30081936253018876,TD
136,606,14,"Precentral gyrus ([PreCG], 14)",23,"Inferior occipital gyrus ([IOG], 23)",0.07410884237085885,0.14099641145288963,0.06072264704622816,0.2849405755712479,0.23458628297825093,ASD
137,268,6,"Superior temporal gyrus ([STG], 6)",25,"Middle temporal gyrus ([MTG], 25)",0.07556517634900493,0.01642456683655829,0.08694375657024478,0.23473296613484465,0.22141167929070307,TD
138,632,14,"Precentral gyrus ([PreCG], 14)",49,"Posterior cingulate cortex ([PCC], 49)",0.07569732166856431,-0.030619017162888836,-0.1138534594835326,0.29105055504080257,0.24994684296783745,ASD
139,1018,26,"Inferior parietal lobule ([IPL], 26)",45,"Anterior cingulate cortex ([ACC], 45)",0.07608445230392477,0.03886266003086261,0.11770247516945126,0.24727215977804004,0.2597093819311725,TD
140,8,1,Caudate (1),10,"Paracentral lobule ([ParaCL], 10)",0.07610054999614614,-0.2596777717559146,-0.32840449286358164,0.2014295995495214,0.235929847504339,ASD
141,831,20,Cuneus (20),35,"Superior frontal gyrus ([SFG], 35)",0.07633570368404499,-0.20468505678030316,-0.1318054097596115,0.22882110949402382,0.2402519457575976,TD
142,760,18,"Middle occipital gyrus ([MOG], 18)",31,"Middle frontal gyrus ([MiFG], 31)",0.07682110456260932,-0.09809288138709786,-0.021142496866799827,0.24259601170009001,0.2536734934873256,TD
143,24,1,Caudate (1),26,"Inferior parietal lobule ([IPL], 26)",0.07722910786215831,0.0031761380845119567,0.08040279813746093,0.24700562994773642,0.25263033297953696,TD
144,1344,45,"Anterior cingulate cortex ([ACC], 45)",48,Precuneus (48),0.07758267024765374,-0.12352039744993337,-0.045429171639777076,0.2269210672547368,0.27141150162996813,TD
