,SC,SC,SC,SC,SC,AUD,AUD,SM,SM,SM,SM,SM,SM,SM,SM,SM,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,DM,DM,DM,DM,DM,DM,DM,CB,CB,CB,CB
SM,-0.3050808627590432,-0.16533740773274386,-0.2155061926106321,-0.25237252736922805,-0.17138291418928892,0.31179762081173024,0.12725137287088892,0.34898891242063346,0.5788884688483398,0.41365168185711865,1.0,0.5358308318697097,0.014319167337989163,0.18422618682235561,0.2739753330382286,0.42539265943718546,0.22997345123749208,0.10582214048334238,0.20555701930737297,0.2412564567218441,0.2091911102296471,-0.033543248259140866,0.1931439764374702,0.21558030500790865,0.1491350187719279,-0.1334971351299934,-0.17148253312205314,-0.11710259337789505,-0.06199969720217288,-0.0440436114937818,-0.08717138315485971,0.01090193279490273,0.21141222985023522,0.05026489476752485,-0.11170123021322645,-0.07425429352278294,-0.09585348344239737,0.12785889511691806,-0.24445451829598946,-0.146341239911456,-0.22687757216485063,-0.18036648814690892,0.010223931053858212,-0.022123249313149553,-0.14903419824532835,-0.07509495773902133,-0.12187642050563385,0.1653215782806917,-0.02097659075998695,-0.1670246751743605,-0.23387284464036756,-0.21670996933235206,-0.2488946544367445
SM,-0.3570453102967239,-0.19070885860234307,-0.19671762221780323,-0.26652471764397984,-0.21450141982333715,0.2829989296342855,0.08711291931528936,0.25742323642945925,0.5353531212259244,0.5676253101029566,0.5358308318697097,1.0,-0.012578431474921476,0.15215847521866652,0.3779788201370954,0.36505212190842934,0.2293919439155783,0.09891823233764044,0.1836472636398756,0.2657998030886474,0.22205659817690118,-0.06072180188848753,0.18992392014729467,0.21380972049215569,0.14248732977634138,-0.17270586134708957,-0.18898939937233084,-0.12011866503773055,-0.07516962868345645,-0.07294149884957325,-0.10926555471353638,-0.04040025444967111,0.17895561247258118,0.04752541911078548,-0.14920497948158262,-0.04576230382747785,-0.11056688335752361,0.1098603738911532,-0.2496461297311311,-0.1573015803621748,-0.22345917110088162,-0.21454994098592078,0.06938856796861267,0.001364624837066613,-0.18244613203000057,-0.04414905854119776,-0.145218561993547,0.285626814671816,-0.02138822880076773,-0.1519752139985322,-0.2657304666986525,-0.2435832720571085,-0.252021176837446
SM,0.0870613923066751,0.031572786411743506,0.10697679143688671,0.07879572438776011,0.04943636205476403,-0.033486454966449024,0.07365997229972239,0.049506276041537144,0.026997252864608946,-0.12367347224837447,0.014319167337989163,-0.012578431474921476,1.0,0.06408067823669705,-0.016369337453174912,-0.033886994453048096,-0.1176099385973396,-0.145040447033732,-0.06066297271408748,-0.15791693652019773,-0.0941446774873238,0.04204134801038128,-0.035980140034395244,-0.1363419057465435,-0.004199742937576391,-0.0473950967882989,-0.0030108727539464894,-0.14428810611723153,-0.03719851233585329,-0.013682373971148153,0.006428089767346219,0.014206866588190942,0.08489029521517388,-0.1088939813774161,-0.016197869334545277,0.06717898065953186,0.0024176602099183066,0.10966901517827256,0.08915186031409837,-0.028463779930279078,0.004354486241354737,0.11892036535275581,-0.10404597212877954,-0.08780754238891982,-0.09393413075744167,-0.07767448993551657,-0.01488222988997104,-0.06980370816684607,-0.1853923791063585,0.06102255699786344,-0.02138516678182772,0.1209278052252745,0.031047429020704558
SM,-0.15251828123068534,-0.13536954546066204,-0.08839016368860265,-0.13621569778015571,-0.01270320932172104,0.12781027797786676,0.11338125170301169,0.15273769234875592,0.17348030911661674,0.17847849777345245,0.18422618682235561,0.15215847521866652,0.06408067823669705,1.0,0.15509545238089845,0.209059364622367,0.0551831226964903,0.008152348176810634,0.07721451200173203,0.09295373496142018,0.04413323650554058,-0.1269373663591971,0.06072264704622812,0.09121170691147949,-0.032338301841986494,-0.049060919029440035,0.007194365349826544,-0.054877462383658884,0.00622136932662444,0.10509846424475415,0.09150080360689611,0.09890356048944039,0.17714175410655458,0.15657197908275278,-0.1695176641282108,0.109704317648244,-0.12222179790278499,0.13385203564571546,-0.1274594518769032,0.0026281646375953226,-0.10395105568636573,-0.1651973353207787,0.002533286677384887,-0.15296557845735745,-0.15519302105889726,0.015097625653359984,-0.17996426893914463,0.09213058054625678,-0.11385345948353262,-0.10144367321410638,-0.09305906115521508,-0.1483839427688613,-0.1471083483097726
SM,-0.30314532428211166,-0.23202978374465064,-0.25981731660044277,-0.28748564122995873,-0.16152571553744846,0.14695397428681295,-0.023037717660379504,0.07324266128416788,0.29528373191732754,0.34481402557872,0.2739753330382286,0.3779788201370954,-0.016369337453174912,0.15509545238089845,1.0,0.27401448879835666,0.27091191378533874,0.1390280804432199,0.15251525502512436,0.34738837002416334,0.26781445725216485,-0.04260864387029822,0.3141188996708201,0.23646220571821544,0.20868226219892552,-0.03768661243445406,-0.15942914911494066,-0.17606038486217512,-0.02006706783449334,-0.0780025320978575,0.054476606173857696,0.08942097626495411,0.2467564717770709,-0.015279762179142327,-0.0919452360519044,-0.019070305007306037,-0.12778600976846313,0.17786894805962639,-0.3035421376356871,-0.03670874535814103,-0.1366674757514137,-0.2540941929837498,0.25439516715503885,-0.023992595374339013,-0.23660981001341067,0.02285253739200655,-0.17883929880025973,0.4042419555673696,-0.0174667593678294,-0.1365244999984544,-0.15660906329185376,-0.22764463893010448,-0.19714466701920266
SM,-0.29410606873659334,-0.22669229004922645,-0.200231358032429,-0.24653807906719807,-0.21540026641112778,0.2882709608483602,0.13111149779929226,0.32782561350843525,0.4311744463316091,0.31217306226347996,0.42539265943718546,0.36505212190842934,-0.033886994453048096,0.209059364622367,0.27401448879835666,1.0,0.1972674831923542,0.06922512371201772,0.17844274954491324,0.20152779858425082,0.16594453738037535,-0.07089347051876506,0.1582068777265072,0.1623407209985453,0.12339836497823786,-0.09483819860039873,-0.1289788042598554,-0.0778500273419179,-0.013630620015106013,-0.02728586568929136,0.005707526477149775,0.07818419402324038,0.23645315901386268,0.0993095571171211,-0.12166292204726346,-0.07126949164574888,-0.13565534204595414,0.24574151316039225,-0.21780490841717554,-0.04965107407188577,-0.19865733766938745,-0.23485293899180412,0.05333101680355722,-0.03691028733112834,-0.17111657876749817,-0.055053015649642434,-0.1293140577007323,0.1467631874468685,0.002826755262140691,-0.18991344240781255,-0.23384816217481225,-0.2309031962279346,-0.21934631873713645
VIS,-0.271793287761575,-0.15773235709930816,-0.19382959180938542,-0.22628667504682085,-0.1673990811936103,0.17992551648297406,0.03153536957588364,0.059934182069715056,0.206133345227737,0.22303915315486658,0.22997345123749208,0.2293919439155783,-0.1176099385973396,0.0551831226964903,0.27091191378533874,0.1972674831923542,1.0,0.19481295809679525,0.20405347707768975,0.5700098132001382,0.29073101210589214,0.03283790471487835,0.2881375639997637,0.48681139605575735,0.1433856460238925,-0.047548682487526736,-0.10174568872231396,-0.07957229855325541,-0.05784955586125871,-0.09915639721100193,-0.011582915839647519,-0.06575925817831196,0.03049287212297227,0.041933026512980816,-0.023792229514766897,-0.10886236944746204,-0.09544008544894653,0.023096954096660405,-0.23781572425126632,-0.1737507245350155,-0.16248750471658244,-0.18300142739379036,0.3242817165626475,0.2232811560115677,-0.021666889479938733,0.08603092377464983,-0.08480865643067605,0.2997628757687021,0.14778556610915902,-0.1664325700905308,-0.2016554352358218,-0.20197868742229214,-0.2424966430462591
VIS,-0.0968626164032726,-0.06976387361692585,-0.0723088567969438,-0.1059860950634726,-0.06729405717940615,0.058203093950212434,-0.055924275070084344,0.044939041300365135,0.09176174278589058,0.11810331387247427,0.10582214048334238,0.09891823233764044,-0.145040447033732,0.008152348176810634,0.1390280804432199,0.06922512371201772,0.19481295809679525,1.0,0.1172217792332542,0.35412883554399394,0.3841138510672407,0.04127356575616166,0.2879021395881297,0.396525257267333,0.13798459964242205,-0.09211049622612112,-0.08625741678264667,-0.08069927570507393,-0.020157821190464695,-0.053515376253378925,-0.021142496866799816,-0.08818392933683591,0.015850710141585428,0.010373273886754445,-0.07495329730165076,-0.08665812842505753,-0.10707173648825466,-0.04906290003232748,-0.14870978897014453,-0.08405225344258994,-0.10640809247136218,-0.06691371641464385,0.0054787294055495895,-0.0055782870932841976,-0.09375152260798246,-0.04169340040668777,-0.07334328708525145,0.027017365029095883,-0.00017013027470273774,-0.05588825625793901,0.03207614514635762,-0.10236025879869445,-0.05437748978233622
VIS,-0.1980158590436801,-0.10147781836153134,-0.06527041941224047,-0.14451593988943076,-0.13794540698760727,0.242709950719227,0.13299600982498955,0.1896199770510591,0.172279481554508,0.1398304861747196,0.20555701930737297,0.1836472636398756,-0.06066297271408748,0.07721451200173203,0.15251525502512436,0.17844274954491324,0.20405347707768975,0.1172217792332542,1.0,0.17063238826320418,0.22230634785702622,-0.005831532918274119,0.2046125369015934,0.1292510785109035,0.2071206328867395,-0.021618033067870565,-0.017455117449760083,-0.008710522385210381,0.06034460679512954,0.1579049404334406,0.007528799719585495,0.03597506347543043,0.13143906742630884,0.161391020270551,-0.009570989405241212,-0.08409899785278521,-0.1744339656580304,0.08347207572848649,-0.2364374424185558,-0.05964630078311971,-0.1181330623840958,-0.11437757371769387,0.033477490784169915,0.016368883432560103,-0.07991992215153158,0.004494683046569185,-0.042187604928074086,0.14454555822724355,0.06587851955108616,-0.06499526512814441,-0.20259891442997777,-0.13773081091033948,-0.199720574671823
VIS,-0.29114529407612233,-0.17495780296629904,-0.22956224830396302,-0.2670251503427255,-0.17743163784994334,0.165510182283264,0.02222803317861079,0.06725763929909676,0.2348779292838133,0.2848564634097342,0.2412564567218441,0.2657998030886474,-0.15791693652019773,0.09295373496142018,0.34738837002416334,0.20152779858425082,0.5700098132001382,0.35412883554399394,0.17063238826320418,1.0,0.37832080805116314,-0.011778081461332484,0.3789316517703686,0.6601423932087515,0.08830906339708156,-0.10266862135843588,-0.11794351419614471,-0.11025653572600638,-0.050401326873423906,-0.07345557414958469,-0.034677522107303516,-0.05484803399567864,0.07766351642127317,0.049711293982458944,-0.1318054097596115,-0.047191220667782606,-0.12801147613089606,0.03992996881445861,-0.29317135625761315,-0.13138770530143723,-0.16715053791275555,-0.20929141732631518,0.2472244685051121,0.055900931745705984,-0.11367687740662297,0.030316243695664383,-0.1456308836410856,0.27687000485474944,0.05008834668920342,-0.16386416515108787,-0.1551357262565298,-0.21500974237773976,-0.23061971528675226
VIS,-0.19349587769770246,-0.11073971170597903,-0.11259588318587822,-0.19352566758812517,-0.11398123760891958,0.11346324520597269,0.023691785145138127,0.1277523374127349,0.22024143274793856,0.1697327619920514,0.2091911102296471,0.22205659817690118,-0.0941446774873238,0.04413323650554058,0.26781445725216485,0.16594453738037535,0.29073101210589214,0.3841138510672407,0.22230634785702622,0.37832080805116314,1.0,0.16917323987210292,0.48252127603543515,0.3516117489505876,0.19514033056035893,-0.11711422862803521,-0.1285006366930048,-0.18256819821084583,-0.07158408946653133,-0.07882861925397609,-0.0445467217184294,-0.0822863046127451,0.1712517645283286,-0.006776149194999346,-0.1319348455885146,-0.10281451018546996,-0.05969223271630848,0.006506597711257032,-0.22272838445106802,-0.11659893315954858,-0.17284583996020644,-0.11622875122198321,0.09293456565565136,0.0023402624906268973,-0.16331482396565247,-0.05162396051078004,-0.1055475213929036,0.10797574818290331,-0.05993865132583523,-0.06943990345882843,-0.13541341531367057,-0.13398885944039915,-0.13973328142355335
VIS,0.05113027099199541,0.06277246199200838,0.07652967112052614,0.049408557396195305,0.0758185294884755,-0.0382145543820742,0.04024187073615377,-0.030641815233157527,-0.01353748456651365,-0.12194727891554123,-0.033543248259140866,-0.06072180188848753,0.04204134801038128,-0.1269373663591971,-0.04260864387029822,-0.07089347051876506,0.03283790471487835,0.04127356575616166,-0.005831532918274119,-0.011778081461332484,0.16917323987210292,1.0,0.12880190018476917,0.054190872052585194,0.14428394159765648,-0.09524237254936616,0.011215131924797648,-0.0868463194644914,-0.06997517034122422,-0.09089582328630397,-0.11262298193240457,-0.1226926805814057,0.02845852020428106,-0.09614029516854988,0.01630884997978177,-0.11630641866067408,0.21464333200576427,-0.04292292096474952,0.044123639132626576,-0.08518987101066304,-0.08134442625880128,0.14199324035198946,-0.10616233050374044,-0.0010143088939290016,-0.004958564370159305,-0.07108432179160833,0.09420396019655052,-0.08620334823084079,-0.1211762505385686,0.11802232264444296,-0.045080702983645665,0.1031902238301788,0.061512259978658286
VIS,-0.19468515847630538,-0.12363222190272098,-0.16351389754420464,-0.20062961873646956,-0.09317185133171539,0.13566293850945899,0.05778904770979648,0.10976671562689971,0.20390128715045966,0.1366255708112107,0.1931439764374702,0.18992392014729467,-0.035980140034395244,0.06072264704622812,0.3141188996708201,0.1582068777265072,0.2881375639997637,0.2879021395881297,0.2046125369015934,0.3789316517703686,0.48252127603543515,0.12880190018476917,1.0,0.31880123766362956,0.2329913993623958,-0.11935236926888666,-0.09778494100403767,-0.18793259429790146,-0.062125646004638935,-0.06160706662584046,-0.0471132804738353,-0.027755583285199677,0.17417114808113768,-0.012545094369972776,-0.11585566934830452,-0.07947086005248585,-0.09333574687415978,0.09700197881481111,-0.24695677827765597,-0.11198743409201868,-0.15587594217654624,-0.12409049606466241,0.12300297775977392,-0.02769566251741941,-0.19026956253987076,-0.035234830091244174,-0.11301070633050966,0.15317419892276377,-0.054546885358431024,-0.09744905831888423,-0.1144584124585732,-0.13575645798477878,-0.14890144019952856
VIS,-0.22767362620041584,-0.12459036530354636,-0.16506729324870192,-0.1957387045856919,-0.10750012409978468,0.1625428677496908,0.012011278734815065,0.05995743370549544,0.21459593323538126,0.23690483618953823,0.21558030500790865,0.21380972049215569,-0.1363419057465435,0.09121170691147949,0.23646220571821544,0.1623407209985453,0.48681139605575735,0.396525257267333,0.1292510785109035,0.6601423932087515,0.3516117489505876,0.054190872052585194,0.31880123766362956,1.0,0.08066558284074442,-0.12634066008842676,-0.12629760213307267,-0.105556548960909,-0.055493241533215436,-0.08760204846608846,-0.04560665192503219,-0.07775637110661983,0.045473213698173295,0.05888203557427034,-0.12463155447650566,-0.06250052992473665,-0.06903986394222991,0.00041485551967767887,-0.248140113743512,-0.12166769994963783,-0.18482608378616674,-0.16837589809428688,0.11454719789695328,0.03407851161776484,-0.10698554594958036,-0.03429595575105611,-0.13024092792767242,0.1800447271805045,0.01614199919122521,-0.1432700289718888,-0.1158647335715414,-0.18777826812016774,-0.17914707466877353
VIS,-0.1274137372246459,-0.04992219132924755,-0.0734774593985437,-0.09869900957934045,-0.052335089652757696,0.08694375657024479,0.029293391294143833,0.09144516956127575,0.13283576500707145,0.06052186444089102,0.1491350187719279,0.14248732977634138,-0.004199742937576391,-0.032338301841986494,0.20868226219892552,0.12339836497823786,0.1433856460238925,0.13798459964242205,0.2071206328867395,0.08830906339708156,0.19514033056035893,0.14428394159765648,0.2329913993623958,0.08066558284074442,1.0,-0.03062950481868251,-0.0853589054399865,-0.15278773225015777,-0.005356308920725728,-0.040390954364520844,0.027034555783428924,0.04011103496112739,0.1850382342764908,-0.04648903381543197,0.0029418294658024153,-0.11151575960270683,-0.027181049403201235,0.16556679169972285,-0.09476193518915543,-0.043777409684917765,-0.09781192627544148,-0.045048860087070625,0.022131471527673082,0.029456769761847475,-0.14326903266231686,-0.0317060347421168,-0.021560816086848778,0.10985938378318878,-0.028999492759289237,-0.00034284686468056836,-0.08652439320475476,-0.06301744155277592,-0.036535180681177795
CC,0.08040279813746097,-0.00561884749943362,-0.02356402338265174,0.050686711975427304,0.05108030128576062,-0.15020182079965666,-0.17003468085693146,-0.09754868308559969,-0.14907486342246318,-0.12503095518627302,-0.1334971351299934,-0.17270586134708957,-0.0473950967882989,-0.049060919029440035,-0.03768661243445406,-0.09483819860039873,-0.047548682487526736,-0.09211049622612112,-0.021618033067870565,-0.10266862135843588,-0.11711422862803521,-0.09524237254936616,-0.11935236926888666,-0.12634066008842676,-0.03062950481868251,1.0,0.006944996293385764,0.1709929442565242,0.03429888367570896,0.14085166423865533,0.24538996153140735,0.22659087106725542,0.0234431412289784,-0.09305736474256346,0.24762802157141073,0.03723511905958257,-0.011523293724478667,-0.07132559651503417,0.08243022423445319,0.3038794172467608,0.18311176951147748,-0.051787748167930935,0.13119377135490798,0.0642670453316273,0.11770247516945126,0.12874341060375358,0.042924289324623305,-0.007489979999644892,0.19396548639603595,0.052816320071319915,0.13348966494865258,0.008572710953620074,-0.0424510353758343
CC,0.12731668356387935,0.10884232998590285,0.17478386541056395,0.1944021942370569,0.10021454785729685,0.021563178441913657,0.20056174138322716,-0.06549904349666043,-0.15910169094128382,-0.22080427663153548,-0.17148253312205314,-0.18898939937233084,-0.0030108727539464894,0.007194365349826544,-0.15942914911494066,-0.1289788042598554,-0.10174568872231396,-0.08625741678264667,-0.017455117449760083,-0.11794351419614471,-0.1285006366930048,0.011215131924797648,-0.09778494100403767,-0.12629760213307267,-0.0853589054399865,0.006944996293385764,1.0,0.05424288845226497,0.2359320832486444,0.23446564315042515,0.09587054028678806,0.10337484080157786,0.03167389506586956,0.13408025584700506,-0.0064549289436967435,0.16353465207077403,-0.006560977793648342,0.047393269133324235,0.09946544596716338,0.1404384000773742,0.17086570517226746,0.040400512417094664,-0.08447521587016468,-0.15252524355940567,0.11395226247398864,0.03781176126750015,0.060996718111030884,-0.1562528897013457,-0.10016454212157666,0.10983126736445077,-0.0349914279738737,0.08743319105446395,0.03408143360776836
