,SC,SC,SC,SC,SC,AUD,AUD,SM,SM,SM,SM,SM,SM,SM,SM,SM,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,DM,DM,DM,DM,DM,DM,DM,CB,CB,CB,CB
SM,-0.06073692801904762,-0.01399939086672921,-0.04606282406173794,-0.048604272441955476,0.003289815086508279,0.09491248228318365,0.03153996369161277,0.1690902746531832,0.38113873065732473,0.2063523910326921,1.0,0.29145269040900584,0.06160288670873244,0.10966637703888195,0.041206524410023836,0.18864831524031475,-0.023417775674697446,-0.01211976482640729,0.015478034434390086,-0.023275900659731837,-0.016589487519277232,-0.03764945607487398,-0.00586442068701671,0.005034511244901778,0.009277017907735196,-0.03612744711096001,-0.09759626467990523,-0.01781425832945293,-0.05212702652125616,-0.07385757714299247,-0.06961595259856843,-0.009201923613219455,0.06351582380807276,0.0261151943605821,-0.04156803563872036,-0.011253278563579312,-0.0015662861717515772,-0.002976376045750953,-0.05193001622467188,-0.08659824421477247,-0.10053619312972606,0.00705290305190203,-0.07561160945798265,-0.01100518298811309,-0.027823126115503347,-0.04914847450340499,0.01118432919591163,-0.014807413570466927,-0.023376150885777748,-0.057975790076180124,-0.062372912199892494,-0.04875816371094154,-0.07269965176119729
SM,-0.08744016389509554,-0.06565231313315988,-0.05755564484379812,-0.06072213299462824,-0.012280358718335152,0.06346844818308056,-0.014432910634616394,0.04235188991411377,0.30861433122357784,0.4192519124577266,0.29145269040900584,1.0,0.05864973103777127,0.028013319272472918,0.2109348126768314,0.09999873888283595,-0.00860793175131056,-0.0737043880120553,0.014216899322973743,-0.029299074675178987,-0.041346057452255065,-0.08952168684376118,-0.037057460353155505,-0.030189393405443972,0.021385965246216967,-0.048335881637908244,-0.1433653860382045,-0.033025517832895805,-0.061247576194518524,-0.09712511177713849,-0.11157531099905389,0.009317768426473912,0.030082719732431137,-0.012275199898477033,-0.039196394063948786,0.012403530123285848,0.017930927842085196,0.033224318125899294,-0.08035169525136379,-0.08151421722189205,-0.09124001640873103,-0.028726844515076733,0.006313114017028292,0.010977539360936074,-0.03736468554907369,0.00901200522920961,0.01333122653675416,0.19654932481849172,0.00035908935539237773,-0.04766265767082847,-0.07436075285227711,-0.057256197984750526,-0.041361139446812585
SM,0.026349762592911514,0.02744445015782841,0.07242843233804269,0.029880588705641194,0.04008445859177847,-0.03741611727228975,0.051831890783951305,0.01756696720931191,0.0637334439332444,-0.09218371433157507,0.06160288670873244,0.05864973103777127,1.0,0.05568273910498748,0.07567326011026751,-0.059017439155972636,-0.05478442474077314,-0.051286457895800816,-0.013052297348747036,-0.060276390237768616,-0.00993687793935613,0.008346322511202027,0.0072473467300483005,-0.04911034682706751,0.03723282046862434,-0.05445706514709435,-0.018516445139998866,-0.17354382606158555,-0.06614366701552785,-0.05908843620136809,0.0029625730334096206,0.03576056559363067,0.10467342443589873,-0.1130101576389229,-0.038652877755865726,0.05337919050957926,-0.04142456704131161,0.12258820173435624,0.08324177094893949,-0.016220436641242474,-0.026562064549221148,0.0712372659673122,-0.05144847398623782,-0.07217358185307762,-0.09328810541343059,-0.08246971467928835,-0.0418353930223525,0.01141150394756275,-0.1856722086338545,0.027638665843219785,-0.04840505820542383,0.027020617142633353,-0.013738877182297321
SM,-0.018857935550598323,-0.0446932789663995,0.023769277552970047,0.017171270396406185,0.06238091838665403,0.06448259472105974,0.07014574534287539,0.0716882641467428,0.1015560892184134,0.10842830168805231,0.10966637703888195,0.028013319272472918,0.05568273910498748,1.0,0.0962788676815748,0.06671731861697582,0.03432850206721567,0.012855102772314258,0.010498116797290945,0.09405082761386331,0.01985342810840753,-0.09315817575185342,0.013048341070583044,0.07714592773231989,-0.07256296571049298,0.005019129509061412,0.10718885540269707,0.018784874780801916,0.01905728005213865,0.09530260644108739,0.11973831139928617,0.08944249585524111,0.11869609701582602,0.1501362065914044,-0.09561218757161588,0.18256201551155884,-0.044593941814435954,0.0990402569190787,-0.019243784455859454,0.0318884223943227,-0.017399479154980628,-0.1201372711916685,0.02381935086829448,-0.1453107151358651,-0.04743238673330254,0.06596608544695831,-0.10373504451923715,0.050958945152423316,-0.050658648952881254,-0.04169296515704804,-0.02899919302295169,-0.07673059303364405,-0.10283234771742059
SM,-0.1057212263188185,-0.13991912180868407,-0.09096624629375868,-0.07822736141328715,-0.023916341449724092,-0.05584936931848469,-0.10419768126628808,-0.0813389055258929,0.057810040830249224,0.13886478876858027,0.041206524410023836,0.2109348126768314,0.07567326011026751,0.0962788676815748,1.0,0.05633628314677188,0.10508436776947293,0.017798421214407903,0.027452180795728826,0.15788618076326136,0.12782582322790506,-0.014464446386029785,0.1651604589908275,0.06462254618810954,0.15439888860150347,0.0756951144669236,-0.0978246805839375,-0.12404270576833801,-0.05221403010495999,-0.0815187646713102,0.10105546029263812,0.10115374714041918,0.20253049113117358,-0.09532822322630032,0.004353593821447059,0.028075029403280577,-0.034298004922450505,0.17368404884476213,-0.15627457400335673,0.06416722336015214,0.007973199791338504,-0.10503773302269756,0.21472221974470815,-0.04135006224218892,-0.10072886463999667,0.05451080804238161,-0.06239211033659403,0.3322146223177712,-0.02424255145926795,0.012622630027038765,-0.01649241113545733,-0.07973286268478738,-0.05166224004141121
SM,-0.07068566678359842,-0.013242324555988597,-0.028739607587806026,-0.03577871353830993,-0.057216011183392416,0.09838978712974877,0.032112337211701474,0.22218463142543715,0.2087890328939955,0.09317368505550958,0.18864831524031475,0.09999873888283595,-0.059017439155972636,0.06671731861697582,0.05633628314677188,1.0,0.01248717460926972,-0.017931167855015445,0.04174696269780411,0.0020601723861182085,-0.03688565475084043,-0.09498394834649924,-0.027484459164063828,0.021567353667342654,0.02088288367517826,0.011008312098959914,-0.05983666081750453,0.0619613472987927,-0.023173575704064937,-0.021723374792588682,0.02505421931659132,0.08102910340947847,0.13893850124253176,0.03873017299473615,0.015386205241555607,0.010364169269753703,-0.0225267503063838,0.1559607510742526,-0.02759446859344788,-0.004671349082909406,-0.05070239890508912,-0.07597738733418444,-0.0035976175650291927,0.006652673533624853,0.01362574247439833,-0.007538831186606566,-0.02400344839614231,-0.0006612146489264555,0.06040698824293209,-0.08671895595448796,-0.06373035749171468,-0.055799835377231835,-0.03618325453341329
VIS,-0.05977714251754609,-0.024665768838970085,-0.0042526785434401256,-0.0461788689758975,0.029034813144943876,0.05724101102178408,-0.015074504303496274,-0.038123827261999824,-0.019690157760610796,-0.005161326706501479,-0.023417775674697446,-0.00860793175131056,-0.05478442474077314,0.03432850206721567,0.10508436776947293,0.01248717460926972,1.0,0.0662790846258367,0.07780233936492109,0.4460436508808733,0.12757336840078412,0.05343052346121426,0.15142849743927386,0.4005389385504243,0.010770400606870931,0.012437667610678027,-0.016620139212476834,-0.0264525702659336,-0.07128171004740419,-0.05390007624394595,-0.005178452776621657,-0.10205875810360045,-0.03241511333251059,-0.03283589195252826,0.03867415946473923,-0.02272283186400926,-0.02958956569512745,-0.038951451752106264,-0.08866687981295701,-0.0627537960631055,-0.045922916672280996,-0.0390827335229802,0.3077205793459631,0.2563956640240879,0.07811664862964417,0.14240822649608537,-0.041918733119253364,0.1524126287599616,0.15038892047716723,-0.045362551293212275,-0.0952800252299321,-0.05470752369659113,-0.10384116375695673
VIS,-0.03775397667478015,0.015500020159674749,-0.005044357061958365,-0.015220974717906559,-0.01415333683207998,-0.04523419002757,-0.02888991782745463,0.014888037398922575,-0.014537741373466168,-0.0657690762566068,-0.01211976482640729,-0.0737043880120553,-0.051286457895800816,0.012855102772314258,0.017798421214407903,-0.017931167855015445,0.0662790846258367,1.0,0.004583137271797279,0.2960362819807336,0.3350068022336329,0.09833898916881832,0.30881685703977696,0.3129877706369106,0.0729268057292413,-0.07281854804677781,-0.022741529377452212,-0.04260873829074329,-0.029817481493591924,-0.01965659595625796,-0.03456272828393275,-0.08855040942755919,0.01862324009561826,7.790535894823047e-05,-0.0711053457554856,-0.021367548391306918,-0.020298237441545627,-0.06867226163014735,-0.05867901092739252,-0.006618714025135018,-0.02866023928073584,0.04413284143123109,-0.07064948550012753,-0.07867576812666226,-0.06670132122332875,-0.08072811912385512,-0.04079809227470735,-0.10982204870854542,-0.08665950980611026,0.011337091942049928,0.12080678556567813,0.005662252177560033,0.05102307015068877
VIS,-0.05776518872176869,0.006933923894521458,0.0657598948074533,-0.0036307257315722156,0.006967725823781489,0.12908838000898398,0.05478685641756497,0.06678202535453574,0.02960711204399271,-0.05134988452140804,0.015478034434390086,0.014216899322973743,-0.013052297348747036,0.010498116797290945,0.027452180795728826,0.04174696269780411,0.07780233936492109,0.004583137271797279,1.0,0.01956687761435204,0.06767145485336439,0.025621416549009606,0.05520400785113509,0.0012169121553411385,0.12564680232499228,0.05495143516150679,0.054454925828946246,0.06581904311907985,0.09404427291878262,0.20147797019602928,0.05338849395370779,0.035000961942983876,0.04892515723442555,0.1019760643894937,0.09538303881521369,-0.011481074931373894,-0.11037314427908755,0.06156956655037437,-0.07619973242246755,-0.0218184744419262,-0.02574174005877999,0.011449586466827727,0.023209695461091376,0.01239920919997781,0.015333542842970983,0.0157042717693873,-0.0210485184472977,0.07758165272961473,0.09504213088663747,0.001634767198721835,-0.08798550139203624,-0.02958179672445399,-0.055934980626645474
VIS,-0.07224684820292052,-0.04664901213660913,-0.03932264108251671,-0.03645933256583117,-0.002038939009626741,0.02502782638293697,-0.009996660983969879,-0.024842351438741608,-0.016331858067319082,-0.0019113438083137309,-0.023275900659731837,-0.029299074675178987,-0.060276390237768616,0.09405082761386331,0.15788618076326136,0.0020601723861182085,0.4460436508808733,0.2960362819807336,0.01956687761435204,1.0,0.26997573835347194,0.021645412209386778,0.289681053372596,0.6023308120421517,-0.003871715760408912,-0.027869096813420632,-0.00716530557254297,-0.07028662593398963,-0.0603769513780858,-0.034428003787600574,-0.0003425351934143177,-0.05714635944875747,0.006360749734922861,-0.007144520445799548,-0.05358354331749837,0.046302229355387636,-0.052319863490512826,-0.022220433687277982,-0.1119737604406138,-0.016020263835051153,-0.028745571563975364,-0.06305468926442216,0.17203035323369203,0.004054993567177778,-0.024255670581922788,0.04967555081248277,-0.08788382815719001,0.08267971276925536,0.002754651141644253,-0.022793043650162416,0.026626744969182076,-0.06566169227268345,-0.0639992844886281
VIS,-0.06835890402999767,-0.004389040095457603,0.0033687906049780056,-0.03967333442723989,-0.03165398456756543,-0.031042635206615373,-0.0020735763978454924,0.015186568363756247,-0.018911241506221088,-0.07128619416903462,-0.016589487519277232,-0.041346057452255065,-0.00993687793935613,0.01985342810840753,0.12782582322790506,-0.03688565475084043,0.12757336840078412,0.3350068022336329,0.06767145485336439,0.26997573835347194,1.0,0.22005743696645788,0.40046953143287717,0.2254530144490955,0.13556354011556812,-0.0701635085370989,-0.031104596478554427,-0.1182750848666855,-0.05701491647871403,-0.025808376215044032,-0.015178025772222057,-0.07560493083637583,0.0747919291166982,-0.0413789851938477,-0.10922460217057829,-0.04100654998065543,0.006760123973761275,-0.028614153267906072,-0.07306253310532126,-0.03700730901260177,-0.04595400124730992,0.04961676128278719,0.017965207323979222,-0.05684996961367848,-0.09221965611747578,-0.05197852260529132,-0.07777716092690698,-0.019475718331793217,-0.11122456452279772,0.053335271501286655,0.03137911400866127,-0.0005535621355628087,0.023601034585883092
VIS,-0.029937357391581244,0.027747362381470558,0.053821925452547346,0.010501454838525376,0.02540514381707941,-0.03730720908766229,0.021232554075438583,-0.010455554822861977,-0.030174275740813647,-0.1635265910746457,-0.03764945607487398,-0.08952168684376118,0.008346322511202027,-0.09315817575185342,-0.014464446386029785,-0.09498394834649924,0.05343052346121426,0.09833898916881832,0.025621416549009606,0.021645412209386778,0.22005743696645788,1.0,0.17043626597048114,0.05664625499006222,0.13777453939946127,-0.06152481558230831,0.03619550610573282,-0.0904829969487824,-0.0416381904862206,-0.0431311524279712,-0.06000103049288025,-0.10289902675169335,-0.0052790109738216585,-0.11075938889560724,0.0028091620268983794,-0.1165243203177035,0.15687597344667042,-0.037892533371554286,0.021160802506979666,-0.049139277592060396,-0.06939458925496052,0.1327452772203419,-0.0874696881023215,0.024277213840517,2.7181332205982578e-05,-0.04104114484564989,0.06733006487949261,-0.06078740085157549,-0.11129805923313248,0.14336597876542573,-0.07031799209537377,0.06209799600670553,0.041240703071592485
VIS,-0.05951184397016246,-0.019946149904386878,-0.012755172307840915,-0.06276044346870882,-0.025075996584271752,-0.05290254032209904,-0.010660552307395606,0.017222457418242916,-0.028682746256612487,-0.0774534709178265,-0.00586442068701671,-0.037057460353155505,0.0072473467300483005,0.013048341070583044,0.1651604589908275,-0.027484459164063828,0.15142849743927386,0.30881685703977696,0.05520400785113509,0.289681053372596,0.40046953143287717,0.17043626597048114,1.0,0.22368438536666296,0.16582759747548445,-0.09197944273766817,-0.035865024179157066,-0.1307917053025182,-0.06216377098319782,-0.046195598712274105,-0.009392010408489714,-0.058082170125115073,0.07130428486649198,-0.05503073862396693,-0.09501117456639138,-0.04193508570183741,-0.012040375957585213,0.023877056327547427,-0.09392433749035695,-0.03013787850419287,-0.0506732477353086,0.007724958329533056,0.05116731565529196,-0.03290006129371939,-0.11528070494240018,-0.039223434739967256,-0.06591130248985562,0.0002441706572973689,-0.10276564547721018,0.05163880141737402,0.02544829148253155,-0.012027105066132374,-0.00801818951730682
VIS,-0.055885843784370906,-0.01940465447387153,0.0013670138538063475,-0.019816384438534,0.030179769556117064,0.046817737693420264,0.0010014679155916108,-0.01255124239127212,-0.0025222351401821383,-0.0005997741974670313,0.005034511244901778,-0.030189393405443972,-0.04911034682706751,0.07714592773231989,0.06462254618810954,0.021567353667342654,0.4005389385504243,0.3129877706369106,0.0012169121553411385,0.6023308120421517,0.2254530144490955,0.05664625499006222,0.22368438536666296,1.0,-0.02007787482129351,-0.05550509120108184,0.0004567035081583414,-0.0382989935041126,-0.034137255468645586,-0.03375547611065601,-0.0033387019809915696,-0.06293282437425313,0.0030018645918576566,0.013115248268749722,-0.07004857221163434,0.04719329653987001,-0.03441226088361466,-0.036347519568173475,-0.07888830734113979,-0.012458964528512586,-0.049866619272165943,-0.040444876336828785,0.05736584792271731,-0.004729148299855477,-0.01657132093889989,-0.0009160538999883154,-0.09852528778908358,0.011460987317457923,-0.009893342168467947,-0.0444012858541749,0.016180661108279253,-0.07905578233156584,-0.060856575854489794
VIS,-0.04998132111361721,0.018724887930064552,0.0037470852188147934,0.01188082131608747,-0.020864967687963983,-0.03793501307109398,-0.04122660944720293,-0.0023147721707121567,0.007984559030969505,-0.07460762252722708,0.009277017907735196,0.021385965246216967,0.03723282046862434,-0.07256296571049298,0.15439888860150347,0.02088288367517826,0.010770400606870931,0.0729268057292413,0.12564680232499228,-0.003871715760408912,0.13556354011556812,0.13777453939946127,0.16582759747548445,-0.02007787482129351,1.0,-0.01972458059825654,-0.05858798052956494,-0.1342102426100018,0.021900630117395598,-0.043504498949742884,0.057208470006482895,0.019634774219666973,0.12435808533363503,-0.09076908717631735,0.012746910689735522,-0.12559262520828013,0.002761052852199671,0.15674754598169474,-0.07808964235492082,0.021645321309600885,-0.044319507008345776,0.040481196644544463,0.011176495751842824,0.004475486664646509,-0.09309466906653481,-0.009942134782366534,0.004554774167397003,0.03250017823953915,-0.03908781308602055,0.10898640167404745,-0.009246572038076821,0.01924169994475009,0.0619939274741573
CC,-0.027540184287448297,-0.034545853322863536,-0.08290043472073604,-0.04956147470685362,-0.01239908646618689,-0.06632605503047904,-0.1640093314733342,-0.061261463960491265,-0.027717096473104164,-0.0008497914914771688,-0.03612744711096001,-0.048335881637908244,-0.05445706514709435,0.005019129509061412,0.0756951144669236,0.011008312098959914,0.012437667610678027,-0.07281854804677781,0.05495143516150679,-0.027869096813420632,-0.0701635085370989,-0.06152481558230831,-0.09197944273766817,-0.05550509120108184,-0.01972458059825654,1.0,-0.019531414102789905,0.12462307901159998,-0.0033998005155750233,0.12769762230547158,0.2264285752041211,0.20939164657664902,0.09710353836941187,-0.07320078633322562,0.22533396894792201,0.06448310438604317,-0.07479459428963779,-0.07222237601472623,0.010939667489824372,0.2582941542203023,0.17336600829452734,-0.09976663670354763,0.16599825623262265,0.047658147751716035,0.05430881403585982,0.15431916961128986,-0.020678229875919166,0.06102588732361297,0.16095676696216438,0.04616048447055937,0.06271905185400427,-0.054930331855045623,-0.11654221028084305
CC,0.07138336165500131,0.06489256156635748,0.14137304467567402,0.16050325493164644,0.0851951608785628,0.11381181193338433,0.20320360085961622,-0.009873355972211874,-0.07931679310383488,-0.15470597900629887,-0.09759626467990523,-0.1433653860382045,-0.018516445139998866,0.10718885540269707,-0.0978246805839375,-0.05983666081750453,-0.016620139212476834,-0.022741529377452212,0.054454925828946246,-0.00716530557254297,-0.031104596478554427,0.03619550610573282,-0.035865024179157066,0.0004567035081583414,-0.05858798052956494,-0.019531414102789905,1.0,0.043976234774938984,0.19169666292907325,0.22190143016063432,0.0710327136503319,0.09418829811577056,0.06937969199648279,0.14419674782114267,-0.013891350267496322,0.1610992902408409,-0.052524682479907533,0.047270808831036085,0.08264349256823166,0.10567651369597025,0.09091591384348095,-0.028524198371066917,-0.06258004070970054,-0.15969139932239917,0.10414744113955222,0.05003336597813656,-0.028924996674932476,-0.08945276038055827,-0.09482373719061438,0.0448086778049549,-0.09703042190076872,-0.001981545172037607,-0.07122456156465759
