,SC,SC,SC,SC,SC,AUD,AUD,SM,SM,SM,SM,SM,SM,SM,SM,SM,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,DM,DM,DM,DM,DM,DM,DM,CB,CB,CB,CB
SM,-0.24575483889280084,-0.16535378893190839,-0.1801821491426993,-0.22052504149217353,-0.14128903014151276,0.300355276841304,0.1083233110297181,0.34405448296118835,0.5615362419878841,0.3414821786437761,1.0,0.48197036739667826,-0.043049636644643986,0.1939941841480523,0.2439828055619271,0.387514978894768,0.2151149090356295,0.1382020680224899,0.1566901901323475,0.2472658359678534,0.19285335652525262,-0.06435760828242121,0.13328425715709105,0.2119887212125719,0.09494935854355922,-0.04375475996443916,-0.20576869770526604,-0.14522260422710975,-0.06165672801454862,-0.02243419259278659,-0.10241812503075795,0.014441589188539284,0.27556080119887,0.0019948867978573496,-0.18284321479382393,-0.07761889272376192,-0.12440375528870086,0.12081369551951521,-0.2612742219922732,-0.04921499729383028,-0.18384428049520057,-0.14031839672904134,0.010668184640698119,-0.04822837822460223,-0.16328629434102676,-0.00022312953899081514,-0.07507762333050672,0.16356562990104442,-0.03868505097220508,-0.16542351368587896,-0.1712276624111294,-0.19215818249581365,-0.2293093366228574
SM,-0.2947059313891834,-0.2110341184790766,-0.24441531046375609,-0.27612191641072975,-0.1752739295785432,0.32772924517255086,0.07695379333014024,0.23526996444721948,0.4643135307396876,0.5612019623782653,0.48197036739667826,1.0,-0.11625497456886046,0.1718893363316983,0.3949383894218089,0.34283914707083996,0.28450850598837474,0.12643717164906315,0.14320522368662048,0.307742725200626,0.19303030000079271,-0.11130649152112301,0.1701973100931503,0.24719148227000887,0.0744444233437615,-0.027875622858203386,-0.21035060912629638,-0.14555456275297204,-0.09350923627769149,-0.05977960867491981,-0.11379765857889955,0.05481136353931911,0.22085895770921624,-0.0013945286587015077,-0.18798808493689803,-0.028793148804986703,-0.12943298219720653,0.11744968139535068,-0.27815207570552236,-0.05494638117783678,-0.2226367367678962,-0.1749066098575938,0.10327268844953749,-0.03211787683515472,-0.1906528648892539,0.05396740739639494,-0.1239012695449482,0.33211818026144535,-0.012149429029650096,-0.19757758252383842,-0.20589600731031088,-0.26692629401849094,-0.28002581958615136
SM,0.1001608371310761,0.09053427580416287,0.1035420545164228,0.10009703212290028,0.06935378844613875,-0.004736086938471932,0.10870850228367297,0.00848373385399595,-0.021644975067092738,-0.18580314518635072,-0.043049636644643986,-0.11625497456886046,1.0,0.08830842989763965,-0.027892878650964768,-0.039770820764775706,-0.14333454259940323,-0.11066099986890827,-0.00887872412632679,-0.14695854563423177,-0.050832133622904126,0.0015168455299733917,-0.02781796887827484,-0.14336968975387226,-0.004215680860092119,0.025185958928228905,0.09871888156975606,-0.13559928836834845,0.02674838390009132,0.04302493172261618,0.08841741336622638,0.061062234291226314,0.09531041772596874,-0.06272555282623202,0.02477763300944519,0.09208024052701133,0.02230130316957136,0.13909418384018812,0.10805566177307838,0.02928671387043981,0.0021174239962604723,0.029940634232519914,-0.057951884092910085,-0.08256925903310439,-0.05108329335952791,-0.02456915488472652,-0.0410081765405901,-0.08281356489619647,-0.12194678250428109,0.06896829884288895,0.010980833450125549,0.024874371304162063,0.07222946333382843
SM,-0.17267104137768235,-0.11498972715204686,-0.09636338274709551,-0.11858269531263642,-0.03980478679724185,0.19315741344475842,0.12004214934633357,0.2158997792112033,0.23686728752087496,0.19010625338101758,0.1939941841480523,0.1718893363316983,0.08830842989763965,1.0,0.25535223475566027,0.23299084532446732,0.16142937337870164,0.07223839769280573,0.1113151062675929,0.22220508322502214,0.0905467106793415,-0.12908168055059796,0.14099641145288963,0.19064434766185526,0.004793645150406975,-0.012771799849582047,0.033241213353921197,-0.09707509350641313,0.054141623507051255,0.06691941072617921,0.11416466966313187,0.11693671489995507,0.20640918572226719,0.18488073276292086,-0.11194357409659379,0.1478760420580058,-0.1510725344360323,0.20697442849882983,-0.10951951197399311,-0.001670428021429275,-0.06652192201596509,-0.23002324079332692,0.09414309313493992,-0.13006066038308928,-0.17710893433966363,0.06779792014321397,-0.19335413815554967,0.13090167080285273,-0.030619017162888833,-0.16718232574726422,-0.08937282464098621,-0.19681438099594728,-0.14031803321770153
SM,-0.32489273726608786,-0.25490680116508396,-0.25470695151285744,-0.26041143578684545,-0.17761839013511646,0.1981080266527473,-0.011796212665761044,0.12675664961689836,0.23923015838957004,0.34940332072215463,0.2439828055619271,0.3949383894218089,-0.027892878650964768,0.25535223475566027,1.0,0.30932503906848197,0.33106644112811806,0.17887033152809748,0.1396007702361183,0.3771024814780539,0.2510456525581979,-0.09702104711095158,0.31404008906288344,0.2693147747666209,0.10906578404034578,0.07836905635642302,-0.1997578956083161,-0.15482199011473916,-0.08147766179350222,-0.07237371022563646,0.049309648309348406,0.11816580757059009,0.32599311800700487,-0.07649358046456362,-0.1405488471834455,-0.03428472056827101,-0.14861848005916695,0.19194697087237436,-0.3313016696517324,0.040679370259112224,-0.15968677463124364,-0.2588019283733968,0.32674814749710557,-0.018275808438551918,-0.19216308735611395,0.06822231572525317,-0.14207079933505776,0.45306188139672987,0.05651104799406333,-0.20210195992416274,-0.17298034848988988,-0.3188155585781708,-0.2693696874127453
SM,-0.24851094035903182,-0.171666763929099,-0.20393508819613768,-0.23188561984093198,-0.16026063847939298,0.27854182777808045,0.11431999714187945,0.30385059184757407,0.40003749110847825,0.2918581371435627,0.387514978894768,0.34283914707083996,-0.039770820764775706,0.23299084532446732,0.30932503906848197,1.0,0.20821711594752254,0.11672927166399082,0.12039079488493482,0.24271886051352876,0.1433689923793111,-0.10348055088240418,0.1201499199113122,0.22036553635031567,0.05440974502559026,0.00311870254931602,-0.18867786164708933,-0.0859017717244125,-0.06557045804318294,-0.0020495346640081857,-0.021560286808579767,0.11359330994088197,0.28605961944437364,-0.00045134076132406596,-0.12096635298994968,-0.016495315157968225,-0.1731103732664468,0.20164287419718538,-0.22948153784771955,-0.020253439290350513,-0.15559221207120003,-0.17669607931565678,0.08637678364123502,-0.04651464543005413,-0.16184526614090367,-0.007844091878379351,-0.10216040715078602,0.18542379024586045,0.00587844411103667,-0.23828118092089753,-0.1763058840573521,-0.23294500561946374,-0.2457243042310514
VIS,-0.28635605044570805,-0.18118315724019027,-0.16700112096158823,-0.2330587865413267,-0.1488423539055645,0.18941504756238592,-0.01630630562699217,0.11878916349688945,0.2130822511714367,0.2161698061253157,0.2151149090356295,0.28450850598837474,-0.14333454259940323,0.16142937337870164,0.33106644112811806,0.20821711594752254,1.0,0.25970063426921414,0.15059639710820227,0.6495743725101255,0.30525444298656595,0.0019264388682404614,0.3288702122216528,0.5925135845877546,0.07714145556868506,0.014186454532938446,-0.13141526796336,-0.11013147287441087,-0.10861432921732293,-0.03941550319015674,-0.03777662163143793,-0.045492329260828995,0.16064395915504204,-0.012814330778818044,-0.15504940974970757,-0.05201329730556237,-0.12849991470665503,0.06547894873661902,-0.2676652349945275,-0.04537614727611922,-0.1485053555693409,-0.1949042141492913,0.32770529967015644,0.12519136956495724,-0.09088459096563216,0.10928691774107743,-0.109344684582157,0.2775743110067088,0.09904901613613552,-0.1903547969825129,-0.19469036216110325,-0.2346539097606738,-0.31495473428863224
VIS,-0.13125630013435244,-0.08068566398973641,-0.11981868455601681,-0.13324797496400853,-0.1071731596896263,0.01839105327680778,-0.07544630591465556,0.09502644521258506,0.13964916666115199,0.08997246922006856,0.1382020680224899,0.12643717164906315,-0.11066099986890827,0.07223839769280573,0.17887033152809748,0.11672927166399082,0.25970063426921414,1.0,0.06008831658498456,0.4531850621501777,0.4276057006401451,0.08423175632705053,0.3541662170034618,0.4308976281871693,0.1356309176894603,-0.061250384263778594,-0.14008356518717435,-0.1081219538473399,-0.07112085997258283,-0.08720916902999065,-0.09809288138709783,-0.13947047490758097,0.10204017507685877,-0.01707393385009089,-0.12917927978024235,-0.09726200624068153,-0.07218584604063903,-0.021567175594226093,-0.20362746471935758,-0.05319696462040301,-0.13763795596806055,-0.05775246172148894,0.04990612426066131,0.047776264231729745,-0.13468797758028556,-0.01385335723827829,-0.05607643308070085,0.05488111314837221,-0.03911948104496281,-0.04444551099777474,0.009590993295922412,-0.10753570891705148,-0.06341043582103588
VIS,-0.1303513054836863,-0.12712128047694563,-0.03401451208633037,-0.06405257198262915,-0.019974206743890405,0.17233289525775952,0.06452029962534425,0.11244708776799849,0.12488137478803692,0.10695212054445495,0.1566901901323475,0.14320522368662048,-0.00887872412632679,0.1113151062675929,0.1396007702361183,0.12039079488493482,0.15059639710820227,0.06008831658498456,1.0,0.14501338660205282,0.12448617386265415,7.89279675557077e-05,0.14306275227229218,0.13972145408047829,0.17929297749495823,0.01723283584826378,-0.047016135922817906,-0.02906835746986055,0.03914841765174328,0.14265574372120038,-0.026482167093780807,0.014418681844070415,0.11820092353772911,0.12478238518040974,-0.03597486661440922,-0.03769489620224935,-0.07109914396236598,0.08912983029956092,-0.18243513366026354,-0.037806972076659964,-0.1140657368449386,-0.13339270896905894,0.056555348560308895,0.002089887917117487,-0.09738431024691187,-0.03320823309095205,-0.07325321179095884,0.15807896785543307,0.04146931667474759,-0.07124617627372015,-0.0737572225928106,-0.14023423947903924,-0.1659151949379246
VIS,-0.31719585414264695,-0.19974814142255432,-0.19906375349868644,-0.27473198624796713,-0.17279744577692424,0.1745860704974527,-0.014426467630879293,0.1637621444369229,0.24621485132208726,0.26022956040553186,0.2472658359678534,0.307742725200626,-0.14695854563423177,0.22220508322502214,0.3771024814780539,0.24271886051352876,0.6495743725101255,0.4531850621501777,0.14501338660205282,1.0,0.40713424658552166,-0.03539982998774988,0.4116391199238786,0.7353266981914408,0.09411252453093923,-0.030753098152993933,-0.17004000794553625,-0.13481368994746087,-0.060824295387528995,-0.043595776572597486,-0.050704095912615266,-0.03485207005951522,0.2070957428257309,0.014072595337235972,-0.20468505678030327,-0.010172079282570008,-0.16499981186597315,0.09068129337776394,-0.30211916775871017,-0.03903414856054471,-0.16635220851992694,-0.2128869661757437,0.22494210514593316,0.01026131760293574,-0.1519458320730793,0.06856362961158334,-0.14858727003682273,0.26777710791389403,0.022614321956224162,-0.19532014363776565,-0.15467540890385414,-0.25406217611717025,-0.2710319012283075
VIS,-0.19764608609298526,-0.08318268873738704,-0.09685548041953822,-0.1658576656575388,-0.1462419721253925,0.09121634748874179,0.011178199436103169,0.14906433125032392,0.18643410087560958,0.1335151797833045,0.19285335652525262,0.19303030000079271,-0.050832133622904126,0.0905467106793415,0.2510456525581979,0.1433689923793111,0.30525444298656595,0.4276057006401451,0.12448617386265415,0.40713424658552166,1.0,0.15809517304747767,0.4368011302343441,0.34791585250415014,0.22765765646781852,-0.09427574265799846,-0.15260788802908876,-0.20205807209616447,-0.12758064730311136,-0.10543586663721326,-0.10432210476501262,-0.10625764413194184,0.1784962543432486,-0.05869627268035606,-0.24121737572916066,-0.1063834566206975,-0.05191646137418413,0.03849596220779528,-0.24335805733893295,-0.08891883179745814,-0.2231679264413748,-0.05210470880885616,0.08088621409477129,0.016774163884111952,-0.18181636757405567,-0.003900922995939849,-0.09279312710288301,0.10453983682871948,-0.10580854527421125,-0.0559635568989856,-0.08278424294201438,-0.12153823562255678,-0.12001412164718862
VIS,0.0647765011282076,0.10990947930677855,0.11271673497742864,0.09611174306987341,0.041758861960544305,-0.11564961377878316,-0.035272134384274775,-0.019496920446257445,-0.0937992135079296,-0.13417710821279816,-0.06435760828242121,-0.11130649152112301,0.0015168455299733917,-0.12908168055059796,-0.09702104711095158,-0.10348055088240418,0.0019264388682404614,0.08423175632705053,7.89279675557077e-05,-0.03539982998774988,0.15809517304747767,1.0,0.1055477950284855,-0.004265641106705967,0.19034411099843004,-0.14076070432621565,-0.033959795313325165,-0.08152785889708129,-0.1424434880525442,-0.09102539317681771,-0.09746200042393378,-0.20462406696573548,-0.057141685782402016,-0.10154295803867155,-0.05206962530973503,-0.22637438828308765,0.17845955607061645,-0.08354708489607983,-0.049550049487688104,-0.12270161920102225,-0.11820565221731064,0.17774425585797723,-0.09001323445789157,0.10265645561671279,-0.019299201561353712,-0.072553722238416,0.11156534593611922,-0.1015474121916945,-0.12582149433643094,0.14611287480746168,-0.002175091319428895,0.1374785503178123,0.09103728650995817
VIS,-0.1866151949532397,-0.10010005181522873,-0.11672310022176255,-0.16232865619207526,-0.12677249588816483,0.07468008845745401,-0.031659369778296344,0.10977200036008461,0.14389188304090256,0.10359996580613756,0.13328425715709105,0.1701973100931503,-0.02781796887827484,0.14099641145288963,0.31404008906288344,0.1201499199113122,0.3288702122216528,0.3541662170034618,0.14306275227229218,0.4116391199238786,0.4368011302343441,0.1055477950284855,1.0,0.35042885205203117,0.20445427565233823,-0.06528908089753856,-0.16495375179039806,-0.20180192363822436,-0.11890841942856448,-0.0809235135712534,-0.06130652801922962,-0.07136281871955512,0.15538120837313055,-0.04716529283709733,-0.17541926795913249,-0.11107044962492975,-0.08849089792714133,0.08616093169009723,-0.2522181514678146,-0.06976549751720357,-0.20794720441375,-0.04697492468084655,0.13164613934201308,-0.0009672644053672619,-0.1697923994894167,-0.0032958146789373987,-0.10079197054447124,0.14437863496073886,-0.05595404255938676,-0.09612398955339466,-0.0947487173207352,-0.15485161822328514,-0.13941961314764031
VIS,-0.2789543969324488,-0.15811037168173894,-0.14921631366643986,-0.23654055284076636,-0.14113697062164296,0.17647640374710793,0.010659464395626308,0.17259733288924448,0.2178920536741153,0.2206102915715655,0.2119887212125719,0.24719148227000887,-0.14336968975387226,0.19064434766185526,0.2693147747666209,0.22036553635031567,0.5925135845877546,0.4308976281871693,0.13972145408047829,0.7353266981914408,0.34791585250415014,-0.004265641106705967,0.35042885205203117,1.0,0.09676696377001633,-0.06157445724747947,-0.13593149343318117,-0.11861054002079353,-0.04848473594805682,-0.037393724083337465,-0.053696979752865685,-0.053525150885080544,0.16413784183928645,0.03294771800953406,-0.20191604341249986,-0.014244248190673905,-0.1608444683050684,0.0744642198509131,-0.26302983366460775,-0.020594761345951073,-0.15458554461131127,-0.16364465097483877,0.13561722066365706,-0.0029504565592136742,-0.14108549878024185,0.01801089846515951,-0.13078212345602033,0.17956506473489783,-0.015318441965925552,-0.16216633666164978,-0.12711630607878982,-0.20876208501825924,-0.21962776232377149
VIS,-0.02548605400043465,-0.012670930652353318,-0.03578343751262028,-0.05538575902193077,-0.044818829434679526,0.016424566836558293,-0.011952830450893901,0.02923806893475299,0.07419065118572833,0.018441490993686242,0.09494935854355922,0.0744444233437615,-0.004215680860092119,0.004793645150406975,0.10906578404034578,0.05440974502559026,0.07714145556868506,0.1356309176894603,0.17929297749495823,0.09411252453093923,0.22765765646781852,0.19034411099843004,0.20445427565233823,0.09676696377001633,1.0,-0.12179641094897292,-0.07683382283541487,-0.18494443515481654,-0.05527311706516749,-0.06105633713182786,-0.04929116722492192,-0.09050554215499253,0.1062582368863912,-0.04901484113069878,-0.11809148881239445,-0.14860363448035332,0.05505117947960694,0.08797274444096749,-0.1527083302963024,-0.0842367822580139,-0.15877715934111805,0.03234290484895154,0.002460227182210994,0.07399207093732425,-0.12411037343490529,-0.08778838757178592,0.021281361574683,0.02743951112331403,-0.10150570254295448,0.057304472885355104,-0.041907569005970986,-0.010068027045851548,0.033133525682194846
CC,0.0031761380845119536,-0.09288809964239876,-0.07301041167938507,-0.036052004186451415,-0.03633606305175334,-0.04433606168818205,-0.14527213169659844,-0.12453182223407505,-0.052437352509368984,-0.010849353244776334,-0.04375475996443916,-0.027875622858203386,0.025185958928228905,-0.012771799849582047,0.07836905635642302,0.00311870254931602,0.014186454532938446,-0.061250384263778594,0.01723283584826378,-0.030753098152993933,-0.09427574265799846,-0.14076070432621565,-0.06528908089753856,-0.06157445724747947,-0.12179641094897292,1.0,-0.008640783711471225,0.1317184959571576,0.04372253178846791,0.18128752869175963,0.3125538999312217,0.24909381174379583,0.07226476583274159,-0.12234223110359593,0.2122039575756191,0.05554329291089085,-0.055505478398803966,-0.048713200305326415,-0.02024232407690912,0.3155443417505827,0.15324779384418333,-0.1296431744917597,0.1499202331264402,0.03608400139059276,0.03886266003086261,0.11216429123706795,-0.055400085092950364,0.06142822640790698,0.21296451892231513,-0.009943501974344402,0.12848272312636064,-0.09891990896448302,-0.14450551500084233
CC,0.18983622225342162,0.12164960990329977,0.2545396092757045,0.24518151733558544,0.13860094701640757,0.0005010837560091621,0.17620187555610572,-0.08637105141288635,-0.17631890649483234,-0.21745596535342004,-0.20576869770526604,-0.21035060912629638,0.09871888156975606,0.033241213353921197,-0.1997578956083161,-0.18867786164708933,-0.13141526796336,-0.14008356518717435,-0.047016135922817906,-0.17004000794553625,-0.15260788802908876,-0.033959795313325165,-0.16495375179039806,-0.13593149343318117,-0.07683382283541487,-0.008640783711471225,1.0,0.08939351746795586,0.20649896401945803,0.19303576314114396,0.11800474945750243,0.09389265455834607,-0.06647995786285053,0.16944531700936638,0.07585219463548946,0.20020736969838498,0.02480322938289593,0.0339644654234999,0.240586460807486,0.12055650710804325,0.18136647934296898,-0.003906521602351667,-0.06427093641529238,-0.11294679513886605,0.19932715723900063,-0.00044995918651282487,-0.01178744316539644,-0.15124636323838586,-0.027621382423951044,0.058229955777563985,0.010704567233927188,0.0695709116719145,0.07769972392555301
