,SC,SC,SC,SC,SC,AUD,AUD,SM,SM,SM,SM,SM,SM,SM,SM,SM,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,DM,DM,DM,DM,DM,DM,DM,CB,CB,CB,CB
SM,-0.014007379264898579,0.04841776666238515,0.07734548210676322,0.055219742098048,0.04701486584658364,0.16392005604623283,0.15911773971244447,0.2109144181074539,0.348730757967752,0.16059621159629833,1.0,0.2897291672957171,0.15449183982039236,0.14883255379656524,0.03845848399718522,0.20342252509480127,-0.1676783837272626,-0.11198351762642146,-0.021186743050538047,-0.14267531087811736,-0.06834123642132169,-0.04837429466373236,-0.08345000506169059,-0.12535639289223946,0.0259381850443397,-0.09677972160856729,0.009367820788503371,-0.10186735160561498,-0.017046056027706046,-0.015703193116829953,-0.05078240396246552,0.04015449518151301,0.19764375217581293,0.004782175475642857,-0.12313557620907042,0.034246206254438576,-0.005078812238641518,0.12207408536848639,-0.012120510721845864,-0.02718941573112398,-0.10829817611326056,0.033902453388795044,-0.1425734420851704,-0.13767209032917122,-0.07567684303480854,-0.07799414409005945,-0.02559822433140118,-0.03429978927184342,-0.1497326060094915,-0.007790355550185182,-0.11338642987251053,-0.025290468446506186,-0.049931020871143574
SM,-0.052002797059479876,0.006654967015123188,0.01882380264245679,0.018700999106878488,0.006291275567528663,0.12339915613790108,0.1050005932209401,0.06917142949647465,0.24847047493119684,0.34399494406759745,0.2897291672957171,1.0,0.1286886167283732,0.03371721953488633,0.20874538728054623,0.10669330881786122,-0.12794378586805996,-0.09300495151225942,-0.020875672718602543,-0.10328949640471088,-0.0845479932926402,-0.10156053632208895,-0.058045434946957485,-0.12501398154426138,0.013714671616397845,-0.08454998300513872,-0.05685256272771649,-0.10124447745816995,-0.06255635487272387,-0.07198696549797554,-0.1168968472976541,0.05646383799947837,0.10960301685456751,-0.020546572193508045,-0.10469694259398646,0.06316460645525973,-0.0326903660894678,0.11686134451001709,-0.02257710813233205,-0.04468290995295669,-0.07602180539841426,-0.010888209916864448,-0.04126188280145882,-0.1046715471752598,-0.09479482584919058,-0.03469842868537792,-0.036599022476076465,0.16040051629401908,-0.11512065835995178,-0.018162592227702123,-0.1094139223602733,-0.046433873292840815,-0.027591303938317203
SM,0.059402525093154634,0.12275601818774737,0.14830969112385817,0.10696570369213514,0.050627476713524744,0.0858518939388741,0.21005134299562017,0.11775786238178625,0.18903221860185546,-0.054553463023158964,0.15449183982039236,0.1286886167283732,1.0,0.10091718138709158,0.059541569938144384,0.08001061315927083,-0.21862543736714674,-0.16466462428457293,-0.0318461918298182,-0.21004401831881803,-0.08705279996425955,-0.03704656257246612,-0.05593527568665514,-0.19896283905121018,0.01761806419007305,-0.1176228186912755,0.06746861477907874,-0.24438370416968974,-0.01824922274330871,-0.031119940841238876,0.005627742573787443,0.08391718037095662,0.2123480328341237,-0.0616158639092778,-0.13208122230319352,0.09058665415017353,-0.015808980412783676,0.24434635199939922,0.05557896005010199,0.037795364905580796,-0.029521175425593512,0.10430291065102477,-0.15086745603733176,-0.20187816233535857,-0.15689800044311775,-0.11949903560472475,-0.0947345993631029,-0.05605579253034451,-0.2889850816027246,0.04650466757055387,-0.1345786584707144,0.052546782086230696,-0.004749146872175582
SM,0.0447935609776518,0.07787329072393388,0.12316921832222377,0.08508417034493314,0.12448232171571731,0.15594049421084905,0.16836776055845765,0.16016465635107718,0.13888323498522268,0.08052777558382994,0.14883255379656524,0.03371721953488633,0.10091718138709158,1.0,0.07446236432932883,0.11462656143459814,-0.09758765578450583,-0.05034665636388156,0.019099253684589212,-0.04333327630567956,-0.035057074600642536,-0.088434389582254,-0.017605123280799072,-0.025448898412522215,-0.0283469527297581,-0.06000608542463295,0.18962106736057696,-0.05062537490365392,0.05504700874642971,0.11188988134568305,0.08086992333218003,0.10220254588975136,0.2165323478651421,0.17820326000122733,-0.12417386171875244,0.16717092108697887,-0.038359496705689236,0.14397267245114248,0.028209080682346524,0.05126139198496,-0.0476794213535855,-0.06811503425587706,-0.09881239950373177,-0.19010155129331327,-0.08375764394573411,0.02965817479302656,-0.09285098651262921,-0.022752162517969448,-0.14495612014500803,-0.02602142211468575,-0.09850099875161861,-0.08137693595853701,-0.0719416894351624
SM,-0.103987711492026,-0.11073331956686874,-0.12385524937946005,-0.0730784167446816,-0.030518275419850905,-0.03125065452467689,-0.07640704097347781,-0.057457434752921956,0.022913300537823426,0.1636907383560009,0.03845848399718522,0.20874538728054623,0.059541569938144384,0.07446236432932883,1.0,0.10465094576651306,0.06985391976700188,0.0055513893637168035,0.012159661561606036,0.09904210591708196,0.07842021778073643,-0.05400983161361886,0.148258296132106,0.031909851928256745,0.08777420877462927,0.07991124300923005,-0.12752659545143405,-0.09891700672331774,-0.08726683364852812,-0.11719499335435529,0.08063752531351394,0.11367753843586381,0.18389088958977065,-0.09807792216863112,0.029905475736486924,0.025047869428236207,-0.09479036918305121,0.14346536241997734,-0.15198331244238544,0.05475388103112611,-0.0021896248876338118,-0.10899809224053937,0.19854557317969804,-0.02693696693737035,-0.11174572869328359,0.04587112517171629,-0.04393028558801806,0.31194113176684535,-0.011028048821351019,-0.020745886643925505,-0.029816724645249388,-0.09696500616692846,-0.03555092920842288
SM,-0.01534963185667891,0.04469295919254758,0.027002031110475732,0.05309620165534167,0.009730395937739526,0.12714790862998077,0.13096931865808356,0.20566355027479427,0.22765213357318645,0.05198261450272627,0.20342252509480127,0.10669330881786122,0.08001061315927083,0.11462656143459814,0.10465094576651306,1.0,-0.10395472254991277,-0.11212718054695925,-0.01987385804133948,-0.09472159300289744,-0.0817210554772284,-0.09867848642766829,-0.07745726595288993,-0.07513482828941258,-0.010088189325679172,-0.034105108751466974,0.011731041440303363,-0.03144181272105889,-0.011470710545795893,0.006934250817758396,0.04910055490043899,0.07457143769144808,0.22466202296552956,-0.015839859847434117,-0.05418654813403778,0.04017224832376868,-0.0027112458690836893,0.20501787550599493,-0.0005014895510268116,0.04517895731460512,-0.05215132441467228,-0.033416410831149844,-0.07061415542419594,-0.123048341134081,-0.05616316855553791,-0.05596776158231508,-0.04097304069681402,-0.006931595315854715,-0.08918904534881315,-0.015979649622482467,-0.059964252970928375,-0.028318624213838805,-0.03709396194282041
VIS,-0.11198657799293098,-0.09400844102354747,-0.15926036815930064,-0.13214018999508217,-0.05607802200024182,-0.12387065966904237,-0.24304781440222936,-0.17306007669022505,-0.16314882392073676,-0.050243412497736686,-0.1676783837272626,-0.12794378586805996,-0.21862543736714674,-0.09758765578450583,0.06985391976700188,-0.10395472254991277,1.0,0.22385881188718468,0.0677569575609867,0.5723666002879552,0.23044307875365888,0.0810992569488016,0.22817546861652907,0.505237062816901,-0.04631620210895537,0.12496802112286463,-0.13029312651320066,0.14520621087143262,-0.11654193878898671,-0.0693123263939399,-0.014818549653134788,-0.1665432190947491,-0.22179133221702732,-0.05769568227366667,0.1548206824059801,-0.11439051187451033,-0.03351822951145987,-0.24042235516441351,-0.10780485507586321,-0.10484560722753156,0.008708460267454044,-0.07833884806333533,0.42258779860771073,0.3580833508157729,0.18024732777531918,0.19600588643429134,0.042071327154180556,0.1865220197926204,0.3239791546815374,-0.05234479891678513,0.06913311007442587,-0.055528550021639624,-0.05986702668676392
VIS,-0.051243190443242354,-0.05370328426498221,-0.1143311523748783,-0.11356586609030139,-0.06935811129855024,-0.15495298828553583,-0.17367367713558762,-0.1015597521224013,-0.11144950268164405,-0.05966736685485783,-0.11198351762642146,-0.09300495151225942,-0.16466462428457293,-0.05034665636388156,0.0055513893637168035,-0.11212718054695925,0.22385881188718468,1.0,0.007008011931010421,0.40091037369865723,0.3689799762307621,0.0965841095800969,0.3212744146294338,0.40612102337113837,0.034313141282646245,-0.022965177891605893,-0.09137911674824062,0.051223889626588956,-0.061749537103239466,-0.0701707784573165,-0.048028180966748095,-0.12346982522622274,-0.11684598409838064,0.01919621656688085,0.046288746542988916,-0.08247082058142993,-0.051383899189387475,-0.1609227935292018,-0.07296484019006476,-0.09369836082615277,-0.022862174638587553,-0.0039071373526951975,0.08509536334936596,0.08566377926209434,0.012002041083094073,-0.0008447582530389361,0.014353008029019093,-0.012227594999274225,0.09666369310518604,0.003268231705695374,0.16128364597895264,-0.0060646149330406,0.06596785141835698
VIS,-0.049579968443428137,0.009929702149318785,0.0406952086921803,-0.011256188072776039,0.05516510998805205,0.09081727088079547,-0.00803753412835584,-0.023225362303559722,-0.006461123340120875,-0.01734579985641904,-0.021186743050538047,-0.020875672718602543,-0.0318461918298182,0.019099253684589212,0.012159661561606036,-0.01987385804133948,0.0677569575609867,0.007008011931010421,1.0,0.02047770470875978,0.05633679154004047,0.052558917721605466,0.04414072797960829,0.030006871269399465,0.11867036238221182,0.039168407023966435,0.022383010686453257,0.1030168773447203,0.034656843825274064,0.19129938158945053,0.009139914666936855,-0.04597737317439554,-0.006731518579158179,0.122536744179911,0.0669116522209072,-0.020917939556374672,-0.0060321792849807624,-0.007535887691805926,-0.0717390931233359,-0.04732185693234611,-0.03554471881455296,0.0058267376674456745,0.04708546478025381,0.049752809476335876,0.007817518972009671,0.030028909849185825,-0.02297450988557264,0.10357838684768009,0.09266667758363094,0.024213750811792792,-0.012896466724831362,-0.04198748794991806,-0.051778495875538434
VIS,-0.10048918277255857,-0.11299872183595552,-0.15623993967184807,-0.14866416805028607,-0.06542583144847368,-0.12264038496005622,-0.2128283644748729,-0.13391974717309776,-0.13306024922812446,-0.025516731247027132,-0.14267531087811736,-0.10328949640471088,-0.21004401831881803,-0.04333327630567956,0.09904210591708196,-0.09472159300289744,0.5723666002879552,0.40091037369865723,0.02047770470875978,1.0,0.33252683779252,0.06449935065802015,0.30776721499157517,0.6669942626408075,-0.051080697507925064,0.059040634667790484,-0.11080446300872987,0.0911265954668954,-0.10063402050154166,-0.09686960227169691,-0.02044885496325855,-0.11145367868930552,-0.1744610511014634,-0.02939111005684483,0.10302169888117868,-0.0611607331081752,-0.06365738234409991,-0.19916314185406211,-0.10501563157255778,-0.08927195926835123,0.0011886319663254007,-0.08095369158444951,0.28624258007467346,0.1722530087007675,0.10583842015768348,0.11373585729645765,0.013543800029637124,0.14580100748174635,0.20274507155856827,-0.044941652752483664,0.10475789283206606,-0.058236975118014324,-0.014509247795095753
VIS,-0.07119685175327561,-0.02891507013832648,-0.05140245684333645,-0.08776195427096975,-0.053909967750107875,-0.1156333988850368,-0.11836625247465243,-0.05236624269638984,-0.08917229127421,-0.10557679079486522,-0.06834123642132169,-0.0845479932926402,-0.08705279996425955,-0.035057074600642536,0.07842021778073643,-0.0817210554772284,0.23044307875365888,0.3689799762307621,0.05633679154004047,0.33252683779252,1.0,0.20932991934323839,0.3525207628613719,0.27647448660634943,0.11383991270320987,-0.033246979200292626,-0.09322112858212508,-0.01735867302659249,-0.10897908844227779,-0.08730226357144022,-0.03545000586000788,-0.12197311942141909,-0.027620643670009635,-0.03587733864645825,-0.010680631804948434,-0.10462125449675626,-0.00033979713090972054,-0.08354619412581708,-0.08353674144611078,-0.08651711002473886,-0.05275371920660907,0.03132070389417034,0.11373320186037576,0.09206704821477003,-0.005512128160014954,0.03918247561103972,0.009025901298437325,0.023224411499849818,0.051459432578585894,0.03931922606895289,0.062198427061966176,-0.013911139391469728,0.0377585611400528
VIS,-0.015467704722597633,0.024889225967299672,0.04556959507202547,0.005190680060530164,0.0276396800049977,-0.050034690705021236,-0.03111911251273722,-0.01780592027429536,-0.0772782461345808,-0.11467101185834072,-0.04837429466373236,-0.10156053632208895,-0.03704656257246612,-0.088434389582254,-0.05400983161361886,-0.09867848642766829,0.0810992569488016,0.0965841095800969,0.052558917721605466,0.06449935065802015,0.20932991934323839,1.0,0.1873512236222177,0.09635392967000943,0.1599144319904304,-0.05103394643123017,-0.004248226370193106,-0.04119245006637289,-0.03706920827621661,-0.01686938794628978,-0.03235590406805518,-0.11987095552987277,-0.025330998823206118,-0.04370533155459597,-0.028390381218058054,-0.14449275159268168,0.12464482070306569,-0.043340132214157334,-0.04610720047119745,-0.05426200572048866,-0.08890654191793222,0.12862670774240462,-0.037029916024365186,0.09370311161606437,0.0009727464053364556,-0.01063527252907226,0.06081504922169889,-0.06364245645113277,-0.01646445461610177,0.06809638447587568,-0.0051992384431432835,0.07657158963807251,0.02085825659398702
VIS,-0.07726642994775411,-0.04659190173473418,-0.07229444424452963,-0.0789300696158817,-0.08636629432436262,-0.12217896299966172,-0.11657047529491021,-0.06423091292117357,-0.08814062383206538,-0.06637454768783974,-0.08345000506169059,-0.058045434946957485,-0.05593527568665514,-0.017605123280799072,0.148258296132106,-0.07745726595288993,0.22817546861652907,0.3212744146294338,0.04414072797960829,0.30776721499157517,0.3525207628613719,0.1873512236222177,1.0,0.25416734813437103,0.17353159520063177,-0.05697160874773627,-0.09960349371016634,-0.04245413663021347,-0.08422461320469318,-0.09946570133198797,-0.008015013621332476,-0.08688557433742673,-0.06251502052201297,-0.0357300201811111,0.03236482804080699,-0.1063697737726232,-0.016988062253941387,-0.05599042421977561,-0.08366233615106608,-0.09430065587105403,-0.061055147411740555,-0.0060019951754948135,0.13024637686221713,0.0649806622501988,-0.040483853927429155,0.026682308734593287,-0.003922759583953205,0.04562543680495155,0.0310106019902594,0.006271454926970059,0.04886233121184644,-0.00041531445708654886,0.02179858887005391
VIS,-0.08760232872495924,-0.08000284890526162,-0.11684600737432113,-0.1204604568987911,-0.01949528786959537,-0.08224563422855839,-0.16544050873644123,-0.10197571823772744,-0.11378418006317612,-0.03973549194463943,-0.12535639289223946,-0.12501398154426138,-0.19896283905121018,-0.025448898412522215,0.031909851928256745,-0.07513482828941258,0.505237062816901,0.40612102337113837,0.030006871269399465,0.6669942626408075,0.27647448660634943,0.09635392967000943,0.25416734813437103,1.0,-0.042116236401525065,0.02801486794753894,-0.06096505699055377,0.08574163298115851,-0.06329697027367352,-0.06357559234107685,-0.028965493953732803,-0.10717263875062781,-0.1577298348206268,-0.00646644248776614,0.07193148101573534,-0.05016169899964932,-0.04936209426709952,-0.18554480700793283,-0.09491367854983834,-0.08007947333071674,-0.010587106324238663,-0.05924438011427212,0.18799544676943478,0.14363425006721092,0.0857108183500684,0.0718191880156975,-0.005527078497851202,0.07728487150945786,0.16587477087139504,-0.04802159205796751,0.11038201624476406,-0.05524187218488076,-0.008920137691973943
VIS,-0.013526305220867136,0.021819513910317567,0.02725704191886915,0.018749136399439984,0.0001090042054824794,-0.024445947041887982,-0.011844861431576422,0.0006274107469292462,0.007163021112445324,-0.001145221174527511,0.0259381850443397,0.013714671616397845,0.01761806419007305,-0.0283469527297581,0.08777420877462927,-0.010088189325679172,-0.04631620210895537,0.034313141282646245,0.11867036238221182,-0.051080697507925064,0.11383991270320987,0.1599144319904304,0.17353159520063177,-0.042116236401525065,1.0,-0.09168101510484068,-0.06820652464134362,-0.11984751344684737,0.014400490916356848,-0.05098964611465996,0.006474386618966706,-0.049497465010451075,0.08748260168196904,-0.013783032216869032,-0.06427036700930422,-0.1327590511525039,0.09474008409171913,0.12463757371148848,-0.08679372122926754,-0.039122440140807783,-0.11043471018602091,0.06893727541043973,-0.050100197773084346,-0.005740010812866882,-0.11150659819005317,-0.056140676554937964,0.016595026301340556,-0.020473866515962585,-0.0454075223217967,0.04137609861869193,0.0010056025709518303,-0.001800066359629625,0.07701841206325828
CC,-0.04829689019280868,-0.11583206635921141,-0.1296524572762386,-0.08878230585909928,-0.03363446932624613,-0.12532444888923752,-0.24191073486067732,-0.1616764824796535,-0.10188124991549209,0.009566272255341094,-0.09677972160856729,-0.08454998300513872,-0.1176228186912755,-0.06000608542463295,0.07991124300923005,-0.034105108751466974,0.12496802112286463,-0.022965177891605893,0.039168407023966435,0.059040634667790484,-0.033246979200292626,-0.05103394643123017,-0.05697160874773627,0.02801486794753894,-0.09168101510484068,1.0,-0.0812191808868392,0.17698711728831648,-0.04471687043347408,0.11620670645458411,0.24752892246974237,0.1282511230201797,0.0055571989395974426,-0.10985819164271923,0.24780323266556134,-0.013067326471053837,-0.07472598752095712,-0.17023900400017905,-0.01963407295075322,0.23594979274889336,0.17820193897736894,-0.13506221717407868,0.21747813283315903,0.13954275227199173,0.10502202587887373,0.15020398646500063,0.0348243529354246,0.1129002882840582,0.2428561589490431,-0.001166895634444369,0.10550158536986973,-0.08345558647110958,-0.14735335771256294
CC,0.1316840279938368,0.12671116668052185,0.2458562165130401,0.21684229366803912,0.1689503185733615,0.21932289818659137,0.2868268049921268,0.0927569715390621,0.02771394312745643,-0.12408645869324707,0.009367820788503371,-0.05685256272771649,0.06746861477907874,0.18962106736057696,-0.12752659545143405,0.011731041440303363,-0.13029312651320066,-0.09137911674824062,0.022383010686453257,-0.11080446300872987,-0.09322112858212508,-0.004248226370193106,-0.09960349371016634,-0.06096505699055377,-0.06820652464134362,-0.0812191808868392,1.0,-0.07206368453766203,0.1861904885053852,0.21301284275734367,0.06301361500953112,0.17424653324095216,0.13173264033241028,0.1686940313363889,-0.09040401432895885,0.20427879146733893,0.00044685473748852863,0.1266895192314567,0.1557749992786741,0.14083404954122306,0.08973901445672948,0.022779078224734142,-0.14828331603578854,-0.23345484796862734,0.03420998989843273,-0.008379560274270227,-0.0931325583137378,-0.1092577233576769,-0.203505596972753,0.01628297456070074,-0.156981118975616,-0.029541758339632636,-0.07334967860042498
