,SC,SC,SC,SC,SC,AUD,AUD,SM,SM,SM,SM,SM,SM,SM,SM,SM,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,DM,DM,DM,DM,DM,DM,DM,CB,CB,CB,CB
SM,-0.05756603974377103,-0.014406892959488184,-0.019208293091777254,-0.02076841974280813,0.013075022677413556,0.10461584294048154,0.03880327618916277,0.16102034990336705,0.337341653169166,0.16320494477858422,1.0,0.2628062132314538,0.0450908337290611,0.10138871467032487,0.060651337404465225,0.1713239417957927,-0.030048082165480505,-0.01343540612697794,0.03521544255248929,-0.016281128015669288,0.0114674173859521,-0.030695302341890763,-0.01598468622393153,-0.011322883968785396,0.030360720127735916,-0.04989513167501056,-0.0742777576442688,-0.019936885812752745,-0.05844825607704601,-0.038952994703075984,-0.07361812397985876,-0.02532495009520734,0.11663581077321684,0.011906321203202591,-0.05173681745605671,-0.03261955112059532,-0.00970917590945356,0.03289014108728437,-0.05864200100535848,-0.07555065481248538,-0.10405282576933776,-0.013357528302080706,-0.06457536671780369,-0.02467472343962232,-0.03456929316297021,-0.020218755245267783,0.015253339287540765,-0.0012958019328058708,-0.025502725736800017,-0.030798238526413713,-0.054192266474480236,-0.02009889503341461,-0.03349597805131384
SM,-0.08252975319673019,-0.053810629424421205,-0.05041989671891347,-0.04310187803867267,-0.014600469917296811,0.08696388918756134,0.018253337532723422,0.01904972867957545,0.2519532872508917,0.3875447547450509,0.2628062132314538,1.0,0.048231118359529854,0.017224379438104228,0.21667935696363347,0.07231246936714078,-0.043050690776439714,-0.03613514590417496,0.013120203208769629,-0.020025832702444863,-0.011395698569232194,-0.07512699283295915,-0.02910517019184022,-0.04364019799701161,0.007743548519085139,-0.053815499172091726,-0.10517799564784013,-0.03991534130528074,-0.07956812253063766,-0.07494306183602209,-0.13269979024069378,0.007229794585899768,0.06450643019272295,-0.0005316283809806613,-0.05317619194786246,0.025808287242361845,-0.03185582730820441,0.03505958891000009,-0.061156682789909746,-0.06847474364666281,-0.08555341775175346,-0.025799502405358266,0.005414213535606414,-0.03633939680005973,-0.07248856220147942,0.007352763542187411,-0.014986149150245152,0.20039369862954143,-0.03314355701136981,-0.022929757174713693,-0.041588297281593016,-0.030163431812956058,0.004773152807242524
SM,0.005617758482648062,0.05067440751428721,0.02805030387113564,0.016908718887981903,-0.00815224032316021,-0.03503979046350734,0.07392042217410018,0.0019852559136319735,0.05377288373106239,-0.09354706022445598,0.0450908337290611,0.048231118359529854,1.0,0.017413278340125446,0.06289154669946238,-0.0020342386862500818,-0.05792829435050425,-0.06757852494365738,-0.028755482861476684,-0.062446287489421624,-0.02049746342102399,-0.01243606592167746,0.01031523042846204,-0.06934560006239669,0.011934778127043365,-0.03750662231305222,-0.006919800084312278,-0.1708796153589747,-0.06869210463546714,-0.06709277373923966,0.022501394318861057,0.025891553786252363,0.09544441271264494,-0.10253861513261836,-0.044340061979166956,0.04652786021796293,-0.04093912277709002,0.1191075451993443,0.0342012808697133,-0.012952735429501249,-0.015878754548125967,0.059497638759995065,-0.010975117841673692,-0.07228457992937151,-0.0968758279112122,-0.052089379889595326,-0.05226594513029788,0.016969146756481427,-0.16835102147751807,0.03371842834795675,-0.06537359229777705,0.04027518785294586,0.0012454795134419746
SM,-0.02181597390736605,0.005778661913202922,0.05237565101533408,0.03275462382072897,0.09193400536150148,0.09241604558974795,0.07296145909373959,0.1054897665021513,0.10600064841781412,0.0934928709824482,0.10138871467032487,0.017224379438104228,0.017413278340125446,1.0,0.09872624194262725,0.0639214033552391,0.048644553103162486,0.03133979572597895,0.01938909228722205,0.10181116866647115,0.024880254765957854,-0.06290147713355766,0.024671026582344074,0.10333475610588028,-0.05700220934736352,0.0017801404088940436,0.14203903119596364,0.027896771120205704,0.03665058311649718,0.09405806301437125,0.07748011136865926,0.06582051820170902,0.11532373524401351,0.16446691042420838,-0.08637152453943565,0.13503216655842246,-0.04085678038563255,0.0694022068939604,-0.004237237910473627,0.023538484953916864,-0.013101683183353778,-0.11268846108865929,0.006935973957878323,-0.129000636937072,-0.029595395004814725,0.08318582255727658,-0.08452671767222296,0.02456401256150032,-0.03002321468956346,-0.06587031929517294,-0.03743263205534778,-0.10817826547502267,-0.06899233937902798
SM,-0.12526520442577338,-0.13419676838822733,-0.12064960215619272,-0.09142144075368598,-0.029949636037290856,-0.03384538434673591,-0.09615134430000832,-0.06456189016974145,0.043571438754109605,0.17476851264057391,0.060651337404465225,0.21667935696363347,0.06289154669946238,0.09872624194262725,1.0,0.09189421894468212,0.09782918279939344,0.05279061764517178,-0.015739555379141786,0.15831953590385373,0.1206107388277982,-0.04611853051425509,0.15924756399676587,0.06048736070956233,0.07911711738863024,0.0946989089909608,-0.10081985236412265,-0.10878993193502146,-0.05705721703990165,-0.0954074855869512,0.07006816743134679,0.11856369265813911,0.20907432756259994,-0.0963391583571542,-0.001509916577709941,0.028315886865190355,-0.07796004408276055,0.1609096259822521,-0.14485827698707726,0.06330480217284366,-0.005251326641474731,-0.10163383180972835,0.21570675531031966,-0.06870361553256019,-0.11400341247081272,0.05872629794036947,-0.055537084002743764,0.3107283959217024,-0.023643310526762686,0.010262905590923214,-0.030278204915950173,-0.11490302895027465,-0.04742493708840328
SM,-0.046440112325797346,-0.0021878689412585138,-0.05753994550484864,-0.008434469997821692,-0.04520852429070821,0.07639850230639651,0.03737333136304787,0.1889466971638199,0.1891113175087811,0.07568821937791928,0.1713239417957927,0.07231246936714078,-0.0020342386862500818,0.0639214033552391,0.09189421894468212,1.0,0.0019591770971397627,-0.059826738261191295,0.0077001933590717464,-0.011018027968610072,-0.035082792096988454,-0.08651026362546678,-0.044462814182568935,-0.005294068300620918,0.005588279521217846,0.026513554996569266,-0.07206394587418506,0.028846398209692897,-0.03142571222305804,0.004562938901644718,0.03492853046941997,0.052010620323271334,0.15832452127851765,-0.016331166811060338,-0.0002131574751237325,-0.026159781562342943,-0.03657772146808805,0.1318263791662387,-0.04161140822232427,0.011490086803448872,-0.04098321311608627,-0.0637773338050063,-0.006981290651811076,-0.034500921175791815,-0.002732006188980624,-0.011667854076823364,-0.007496133617392108,0.008686861795391524,0.033267293892085215,-0.046465791726652675,-0.03883856940024243,-0.037680599945855014,-0.0424599025386362
VIS,-0.06598395253342253,-0.00925569730971695,-0.005320874395995416,-0.01387703416887771,0.035421547646724276,0.04553947592306059,-0.03276671471514613,-0.019502787235968065,-0.018674330924274975,-0.03131460198789517,-0.030048082165480505,-0.043050690776439714,-0.05792829435050425,0.048644553103162486,0.09782918279939344,0.0019591770971397627,1.0,0.15271750875632747,0.0652560461361944,0.5028689209874266,0.17889595527026586,0.07790691738691918,0.18967983483269438,0.45903789445609444,-0.013107188949546527,0.021468018217040356,-0.01877985813647681,-0.054665805694495674,-0.09835524817315112,-0.031048635447335174,-0.0031607582553010035,-0.047077435333414346,-0.02626925431816831,-0.04893210149008704,0.01727179287932592,-0.014081300474239677,-0.02165549223705302,-0.03380431227226265,-0.06985985819562746,-0.03521674533768018,-0.011444739167304275,-0.019574943664390238,0.29737633670836544,0.18014293875097206,0.04410252757698615,0.11528691625526827,-0.0577782360367827,0.13997345689628488,0.09896766782323438,-0.02487790466364862,-0.04990570170721448,-0.05897410071025188,-0.09506786016035741
VIS,-0.02355398426444819,-0.00762550537433616,-0.008935396565982799,-0.016834336305030412,0.015443695326721693,-0.07068733303637427,-0.05612270541104831,-0.016842322654199667,-0.024884894716093845,-0.05191127943205619,-0.01343540612697794,-0.03613514590417496,-0.06757852494365738,0.03133979572597895,0.05279061764517178,-0.059826738261191295,0.15271750875632747,1.0,-0.01171137864437014,0.36717508728898857,0.358623476011266,0.12269210677172421,0.3262892131681464,0.38369402416568704,0.05478102795923814,-0.07859668876024127,-0.00971810892351685,-0.04799731960640687,-0.035538312183409845,-0.030196157768899192,-0.0290656720736286,-0.08215366443288123,0.013477350066311218,0.002077139366023795,-0.05180675728029154,-0.04838702353687679,-0.024713921062890415,-0.06852674082611623,-0.06231418634391699,-0.04856083405956666,-0.05593363289246392,0.038318828649076056,-0.018874470730292338,-0.03582251964062116,-0.06129442091472768,-0.052422603995194515,-0.023732001228028824,-0.0705095856595038,-0.08135647294720567,0.019454879810729776,0.10239450444054911,-0.004665951261290611,0.04732985734378348
VIS,-0.03768227169205768,0.0035966330934947134,0.07943989035511206,0.02635109218955383,0.07233680513292165,0.10806099432494091,0.016171467971873143,0.03412016347599771,0.025259474761543648,-0.01940073547360374,0.03521544255248929,0.013120203208769629,-0.028755482861476684,0.01938909228722205,-0.015739555379141786,0.0077001933590717464,0.0652560461361944,-0.01171137864437014,1.0,0.00812381231065052,0.052756360315379655,0.04538706561799572,0.021392647750694212,0.01883654778745062,0.124714855528019,0.04593991830026989,0.020730282580560817,0.08616423317128466,0.05538578251227107,0.20392788543440554,-0.004145006193050961,-0.01254398482692203,0.011675793450000244,0.10735024234116054,0.07663509830480669,-0.024004530946630017,-0.0014525359453198697,0.010190568377710974,-0.053087274345134924,-0.037288571032428455,-0.03222323383050547,0.02805029056302739,0.012291928482621834,0.04075835271295716,0.03969876902483082,-0.0007281565893876686,0.021200180746832272,0.07868678771332847,0.09216141589408987,0.016132535852353247,-0.04096598415331832,-0.03225496553074626,-0.0751658496367555
VIS,-0.07451142350975526,-0.05553260208668784,-0.043911114161552495,-0.03674150633560572,0.004809615745198765,0.024664780509087637,-0.02651255310748273,-0.022299501154693487,-0.010161824053689705,0.01056545450566138,-0.016281128015669288,-0.020025832702444863,-0.062446287489421624,0.10181116866647115,0.15831953590385373,-0.011018027968610072,0.5028689209874266,0.36717508728898857,0.00812381231065052,1.0,0.28985968002400236,0.03661066127721225,0.29059594814172657,0.635029034494387,-0.034881364693155406,-0.013962411933622626,0.00015841170066475005,-0.06448007533796175,-0.0645905464963431,-0.03177937989935861,-7.101591190772e-05,-0.013848063601540391,0.004159503891290061,-0.029258713882415764,-0.033307376844569796,0.03517742919950438,-0.07180029066576551,-0.02842440753432003,-0.09041129961845405,-0.014061228242245335,-0.013797811169851152,-0.04927584165613061,0.17092562180230353,-0.020652177399324637,-0.014802700438546649,0.04383370461203589,-0.09127938722692175,0.10602055100034256,-0.016605587260400376,-0.018948612438090744,0.0231874079242006,-0.05517419296082159,-0.043466362950599656
VIS,-0.04644572941858256,0.002797284748654757,0.005933540763040166,-0.027421438371650245,0.01099841576093596,-0.04142434799325792,-0.034875796379818615,0.011869724465289588,-0.0026544289306382443,-0.06491674118006517,0.0114674173859521,-0.011395698569232194,-0.02049746342102399,0.024880254765957854,0.1206107388277982,-0.035082792096988454,0.17889595527026586,0.358623476011266,0.052756360315379655,0.28985968002400236,1.0,0.22046924732337084,0.35056939154512384,0.25442188566113144,0.12224745815236633,-0.05700115362779574,-0.03986863065522461,-0.11430668487727647,-0.08837881352875694,-0.050124314570374036,-0.04670036885380659,-0.0770918084495619,0.07147429840504944,-0.04961957858895789,-0.0883986860853015,-0.0656140118782918,0.010991828953557829,-0.022834401935872457,-0.0771383312310615,-0.0471734632268151,-0.06468518179068415,0.047695052914073256,0.030906094986581475,-0.004007031856734249,-0.0626399443468256,-0.012240187777512075,-0.03146149172519738,-0.01182262482632083,-0.10709397918680759,0.047313319438535874,0.02184030272282205,-0.001393427997685387,0.02913645002439003
VIS,0.01764841810167099,0.07576789025984132,0.09709072531352389,0.04059063107701775,0.07031239351433476,-0.04750655855865937,-0.0043288368653474265,-0.006859018029608685,-0.048211433311714194,-0.1321344129563344,-0.030695302341890763,-0.07512699283295915,-0.01243606592167746,-0.06290147713355766,-0.04611853051425509,-0.08651026362546678,0.07790691738691918,0.12269210677172421,0.04538706561799572,0.03661066127721225,0.22046924732337084,1.0,0.191120147300083,0.07812338278017325,0.1818376826368716,-0.08877720558439106,-0.0019072301321469763,-0.09459596565435265,-0.07012139529086867,-0.04786663853138719,-0.03675832556266714,-0.13177098065560336,-0.004281891251727253,-0.05712878320966323,-0.025458390060349036,-0.14807259170976647,0.1341724006750114,-0.027815015243369427,-0.03809401478959963,-0.06950486119658453,-0.08870575957014608,0.16696919636930477,-0.053897209101910946,0.08200415387249874,-0.013294074530308895,-0.02939581069125937,0.06042881947372193,-0.0556424233734244,-0.09224142750715167,0.10507210372869184,-0.027698516876521913,0.07268253229900067,0.027114668297573186
VIS,-0.05777227504304563,-0.00828501919288214,-0.02019874625883229,-0.03233407831849277,-0.011246062934370442,-0.06939656670378691,-0.040058576789790884,-0.019814937652699798,-0.03868524970541701,-0.05805378436597958,-0.01598468622393153,-0.02910517019184022,0.01031523042846204,0.024671026582344074,0.15924756399676587,-0.044462814182568935,0.18967983483269438,0.3262892131681464,0.021392647750694212,0.29059594814172657,0.35056939154512384,0.191120147300083,1.0,0.22575027823107185,0.142341858199217,-0.10550039813366108,-0.050407659820782345,-0.15023568766956924,-0.09633513287043712,-0.08769475340448968,-0.04014078830673187,-0.05813075565727916,0.027987886246041673,-0.0522228494544855,-0.07195141410741605,-0.061589548279506905,-0.022947354770649662,0.006546603383597053,-0.0758700662311326,-0.056074644762306475,-0.06825401838144265,0.048229608175757964,0.07296825465969572,-0.012660263622382165,-0.07518082174375414,-0.016583867389069116,-0.04477001732125537,0.02080534975495143,-0.1084728834321541,0.042633236143326286,-0.00830758756807155,-0.0038092408494113973,-0.000525266492533114
VIS,-0.04964315945854553,-0.016848657408861555,-0.0012764451304813095,-0.009926599001807472,0.03159166258460684,0.04233376283827855,0.0001668230745869443,0.0009434736144281295,-0.0018507929320142717,-0.011993552983363152,-0.011322883968785396,-0.04364019799701161,-0.06934560006239669,0.10333475610588028,0.06048736070956233,-0.005294068300620918,0.45903789445609444,0.38369402416568704,0.01883654778745062,0.635029034494387,0.25442188566113144,0.07812338278017325,0.22575027823107185,1.0,-0.026696605248671235,-0.03932700531396586,0.02242190420448779,-0.043662541362350094,-0.03971700851571606,-0.009915595939763345,-0.013498299047974305,-0.03266577531010338,-0.0016793627675264363,0.003725612627508534,-0.04106190954154601,0.01717516623353802,-0.04042237278042758,-0.037762672698257456,-0.08422463267217654,-0.03186752275377713,-0.03575175665432998,-0.023341017407960823,0.0652600095070779,-0.011298762841439351,-0.017447063806879645,0.008325262278878073,-0.07463109589925954,0.02683515020097932,-0.02629354442043921,-0.02130574989872137,0.05168733272931792,-0.04982411019424041,-0.02028937468000378
VIS,0.0021943828775181666,0.022548088907535766,0.012265437363756551,0.02279844378924685,-0.004278070786062122,-0.037216254396153406,-0.050025918873017,0.003314906905764805,-0.011227707415485733,-0.039904628960693626,0.030360720127735916,0.007743548519085139,0.011934778127043365,-0.05700220934736352,0.07911711738863024,0.005588279521217846,-0.013107188949546527,0.05478102795923814,0.124714855528019,-0.034881364693155406,0.12224745815236633,0.1818376826368716,0.142341858199217,-0.026696605248671235,1.0,-0.07177770838522898,-0.09729065584047777,-0.10529993360582852,-0.011480899645251093,-0.04106005656885444,0.006787948709588189,-0.05622988398307903,0.08040660147733335,-0.047768576351766505,-0.035238341681966275,-0.13903796397296717,0.0860699416067231,0.12359710819477383,-0.08192843765246298,-0.04930786316441296,-0.10146962258818833,0.06609742754875764,-0.03667985192738108,0.057674462423578744,-0.06539071892012453,-0.060646179560736216,0.05989778483312115,-0.011352021022641302,-0.0351072959741806,0.06349592082524871,-0.014219245353921254,0.013231984974084508,0.049541311211953015
CC,-0.03926946297217123,-0.06813613358643354,-0.05837040598154271,-0.06916660892982471,-0.04041788090489694,-0.059893253390790255,-0.16284254573274246,-0.05793198992288253,-0.04957199454674288,0.00296608639997264,-0.04989513167501056,-0.053815499172091726,-0.03750662231305222,0.0017801404088940436,0.0946989089909608,0.026513554996569266,0.021468018217040356,-0.07859668876024127,0.04593991830026989,-0.013962411933622626,-0.05700115362779574,-0.08877720558439106,-0.10550039813366108,-0.03932700531396586,-0.07177770838522898,1.0,-0.02043583436208841,0.12986696760972716,0.009905174182037044,0.1408966310114533,0.25968660170625135,0.22542561345660722,0.09970627885980957,-0.10823125917904593,0.20828609315346033,0.049742805745166485,-0.07112810264599835,-0.03298938045764801,0.018773503735865997,0.2965134432475547,0.16181689775743316,-0.1299438954975254,0.15761858912639587,0.02114223256404738,0.040001018345494695,0.10206683080544661,-0.020562643313458952,0.0822268052673064,0.17439725202081705,0.02336281016817601,0.05872715594319291,-0.07867619849350428,-0.1320653906300649
CC,0.09645139447917046,0.06391960904414579,0.17812185854422716,0.18768676842693838,0.11781108102469737,0.1128886814000772,0.2038493195036141,0.00101747477414013,-0.05867162465614999,-0.11780333802040369,-0.0742777576442688,-0.10517799564784013,-0.006919800084312278,0.14203903119596364,-0.10081985236412265,-0.07206394587418506,-0.01877985813647681,-0.00971810892351685,0.020730282580560817,0.00015841170066475005,-0.03986863065522461,-0.0019072301321469763,-0.050407659820782345,0.02242190420448779,-0.09729065584047777,-0.02043583436208841,1.0,0.03018953547604026,0.19308150992221432,0.16589298869174054,0.06763340160473981,0.1154474257286607,0.047634678163411444,0.13694049186751683,0.01672098044751088,0.19153953600074736,-0.03123257184570936,0.06301873954772455,0.15336453141606463,0.13146120054742963,0.14919171819606356,0.004563844562899752,-0.05028505903764556,-0.1497257898702953,0.13530149269615555,0.05162080039273328,-0.03611981109447323,-0.061202136493799825,-0.09152282103260195,0.00642836146109732,-0.07924814322581135,-0.045427220617207636,-0.05141917980563359
